Name,Team,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,points,year,def_ru_rk,def_pass_rk
Hunter Henry,LAC,5,NYG,8,3,37.5,42,1,,5.2,14.0,0,0,0.0,0,0,0,10.2,2017,27,27
Kyle Rudolph,MIN,5,CHI,9,6,66.7,45,1,,5.0,7.5,0,0,0.0,0,0,0,10.5,2017,9,9
David Njoku,CLE,5,NYJ,3,3,100.0,48,1,,16.0,16.0,1,1,1.0,0,0,0,10.9,2017,22,22
Zach Ertz,PHI,5,ARI,12,6,50.0,61,1,,5.1,10.2,0,0,0.0,0,0,0,12.1,2017,19,19
Cameron Brate,TB,5,NE,9,5,55.6,68,1,,7.6,13.6,0,0,0.0,0,0,0,12.8,2017,5,5
George Kittle,SF,5,IND,9,7,77.8,83,1,,9.2,11.9,0,0,0.0,0,0,0,14.3,2017,30,30
Darren Fells,DET,5,CAR,2,2,100.0,24,2,,12.0,12.0,0,0,0.0,0,0,0,14.4,2017,11,11
Rhett Ellison,NYG,5,LAC,2,1,50.0,9,0,,4.5,9.0,0,0,0.0,0,0,0,0.9,2017,3,3
Martellus Bennett,GB,5,DAL,3,3,100.0,53,0,,17.7,17.7,0,0,0.0,0,0,0,5.3,2017,13,13
Jason Witten,DAL,5,GB,10,8,80.0,61,0,,6.1,7.6,0,0,0.0,0,1,1,4.1,2017,26,26
Ed Dickson,CAR,5,DET,5,5,100.0,175,0,,35.0,35.0,0,0,0.0,0,0,0,17.5,2017,21,21
Eric Tomlinson,NYJ,5,CLE,1,1,100.0,34,0,,34.0,34.0,0,0,0.0,0,0,0,3.4,2017,31,31
Tyler Kroft,CIN,5,BUF,5,4,80.0,38,0,,7.6,9.5,0,0,0.0,0,0,0,3.8,2017,18,18
Marcedes Lewis,JAX,5,PIT,2,1,50.0,14,0,,7.0,14.0,0,0,0.0,0,0,0,1.4,2017,7,7
Richard Rodgers,GB,5,DAL,1,1,100.0,16,0,,16.0,16.0,0,0,0.0,0,0,0,1.6,2017,13,13
Jermaine Gresham,ARI,5,PHI,2,2,100.0,16,0,,8.0,8.0,0,0,0.0,0,0,0,1.6,2017,4,4
Dion Sims,CHI,5,MIN,4,1,25.0,17,0,,4.2,17.0,0,0,0.0,0,0,0,1.7,2017,1,1
Brandon Williams,IND,5,SF,3,3,100.0,17,0,,5.7,5.7,0,0,0.0,0,0,0,1.7,2017,25,25
Demetrius Harris,KC,5,HOU,3,3,100.0,21,0,,7.0,7.0,0,0,0.0,0,0,0,2.1,2017,32,32
Jonnu Smith,TEN,5,MIA,5,5,100.0,21,0,,4.2,4.2,0,0,0.0,0,0,0,2.1,2017,29,29
Darrell Daniels,IND,5,SF,4,1,25.0,13,0,,3.2,13.0,0,0,0.0,0,0,0,1.3,2017,25,25
Ryan Griffin,HOU,5,KC,4,2,50.0,22,0,,5.5,11.0,0,0,0.0,0,0,0,2.2,2017,15,15
Antonio Gates,LAC,5,NYG,3,2,66.7,23,0,,7.7,11.5,0,0,0.0,0,0,0,2.3,2017,27,27
Lance Kendricks,GB,5,DAL,1,1,100.0,24,0,,24.0,24.0,0,0,0.0,0,0,0,2.4,2017,13,13
Seth DeValve,CLE,5,NYJ,4,3,75.0,24,0,,6.0,8.0,0,0,0.0,0,0,0,2.4,2017,22,22
Jesse James,PIT,5,JAX,5,3,60.0,24,0,,4.8,8.0,0,0,0.0,0,0,0,2.4,2017,2,2
Delanie Walker,TEN,5,MIA,5,3,60.0,25,0,,5.0,8.3,0,0,0.0,0,0,0,2.5,2017,29,29
Charles Clay,BUF,5,CIN,3,2,66.7,31,0,,10.3,15.5,0,0,0.0,0,0,0,3.1,2017,16,16
Ross Travis,KC,5,HOU,2,2,100.0,26,0,,13.0,13.0,0,0,0.0,0,1,0,2.6,2017,32,32
CJ Uzomah,CIN,5,BUF,2,1,50.0,21,0,,10.5,21.0,0,0,0.0,0,0,0,2.1,2017,18,18
Michael Roberts,DET,6,NO,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,10,10
Logan Paulsen,SF,6,WAS,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,27,27
MarQueis Gray,MIA,6,ATL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,8,8
Anthony Fasano,MIA,6,ATL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,8,8
Josh Hill,NO,6,DET,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,21,21
Levine Toilolo,ATL,6,MIA,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,29,29
Cole Hikutini,SF,6,WAS,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,27,27
Coby Fleener,NO,6,DET,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,21,21
Blake Bell,MIN,6,GB,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,26,26
Randall Telfer,CLE,6,HOU,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,32,32
David Morgan,MIN,6,GB,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,26,26
Richard Rodgers,GB,6,MIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,1,1
Lance Kendricks,GB,6,MIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,1,1
Chris Manhertz,CAR,6,PHI,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,4,4
Brent Celek,PHI,6,CAR,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,11,11
Eric Saubert,ATL,6,MIA,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,29,29
Luke Stocker,TB,6,ARI,1,1,100.0,5,0,,5.0,5.0,0,0,0.0,0,0,0,0.5,2017,19,19
David Njoku,CLE,6,HOU,5,2,40.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,32,32
James Hurst,BAL,6,CHI,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,9,9
Jesse James,PIT,6,KC,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,15,15
Dwayne Allen,NE,6,NYJ,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Jerell Adams,NYG,6,DEN,1,1,100.0,6,0,,6.0,6.0,0,0,0.0,0,0,0,0.6,2017,22,22
Niles Paul,WAS,6,SF,0,0,0.0,0,0,,0.0,0.0,1,-1,-1.0,0,0,0,-0.1,2017,25,25
Darrell Daniels,IND,6,TEN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,17,17
Phillip Supernaw,TEN,6,IND,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,30,30
Brandon Williams,IND,6,TEN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,17,17
Maxx Williams,BAL,6,CHI,1,1,100.0,6,0,,6.0,6.0,0,0,0.0,0,1,1,-1.4,2017,9,9
Rhett Ellison,NYG,6,DEN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Clive Walford,OAK,6,LAC,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3,3
Sean McGrath,LAC,6,OAK,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,20,20
Lee Smith,OAK,6,LAC,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3,3
Ross Travis,KC,6,PIT,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,7,7
Demetrius Harris,KC,6,PIT,2,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,7,7
Tyler Higbee,LAR,6,JAX,3,1,33.3,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,2,2
Derek Carrier,LAR,6,JAX,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,2,2
Marcedes Lewis,JAX,6,LAR,2,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,12,12
Jacob Hollister,NE,6,NYJ,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Eric Tomlinson,NYJ,6,NE,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,5,5
Adam Shaheen,CHI,6,BAL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6,6
Eric Ebron,DET,6,NO,3,1,33.3,9,0,,3.0,9.0,0,0,0.0,0,0,0,0.9,2017,10,10
Matt LaCosse,NYG,6,DEN,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Jonnu Smith,TEN,6,IND,1,1,100.0,10,0,,10.0,10.0,0,0,0.0,0,0,0,1.0,2017,30,30
Austin Hooper,ATL,6,MIA,9,7,77.8,48,0,,5.3,6.9,0,0,0.0,0,0,0,4.8,2017,29,29
Gerald Everett,LAR,6,JAX,3,1,33.3,4,1,,1.3,4.0,0,0,0.0,0,0,0,6.4,2017,2,2
Seth DeValve,CLE,6,HOU,3,2,66.7,9,1,,3.0,4.5,0,0,0.0,0,0,0,6.9,2017,32,32
Ryan Griffin,HOU,6,CLE,8,3,37.5,52,0,,6.5,17.3,0,0,0.0,0,0,0,7.2,2017,31,31
Troy Niklas,ARI,6,TB,2,2,100.0,20,1,,10.0,10.0,0,0,0.0,0,0,0,8.0,2017,22,22
Jeff Heuerman,DEN,6,NYG,2,2,100.0,24,1,,12.0,12.0,0,0,0.0,0,0,0,8.4,2017,27,27
Zach Miller,CHI,6,BAL,3,2,66.7,25,1,,8.3,12.5,0,0,0.0,0,0,0,8.5,2017,6,6
Darren Fells,DET,6,NO,4,2,50.0,26,1,,6.5,13.0,0,0,0.0,0,0,0,8.6,2017,10,10
Michael Hoomanawanui,NO,6,DET,3,2,66.7,27,1,,9.0,13.5,0,0,0.0,0,0,0,8.7,2017,21,21
Jack Doyle,IND,6,TEN,11,7,63.6,50,1,,4.5,7.1,0,0,0.0,0,1,1,9.0,2017,17,17
Hunter Henry,LAC,6,OAK,7,5,71.4,90,0,,12.9,18.0,0,0,0.0,0,0,0,9.0,2017,20,20
Dion Sims,CHI,6,BAL,4,2,50.0,42,1,,10.5,21.0,0,0,0.0,0,0,0,10.2,2017,6,6
Cameron Brate,TB,6,ARI,8,6,75.0,76,1,,9.5,12.7,0,0,0.0,0,0,0,13.6,2017,19,19
Zach Ertz,PHI,6,CAR,5,2,40.0,18,2,,3.6,9.0,0,0,0.0,0,0,0,13.8,2017,11,11
Evan Engram,NYG,6,DEN,7,5,71.4,82,1,,11.7,16.4,0,0,0.0,0,0,0,14.2,2017,22,22
Rob Gronkowski,NE,6,NYJ,10,6,60.0,83,2,,8.3,13.8,0,0,0.0,0,0,0,20.3,2017,22,22
Trey Burton,PHI,6,CAR,1,1,100.0,9,0,,9.0,9.0,0,0,0.0,0,0,0,0.9,2017,11,11
Kyle Rudolph,MIN,6,GB,9,5,55.6,47,0,,5.2,9.4,0,0,0.0,0,0,0,4.7,2017,26,26
George Kittle,SF,6,WAS,8,4,50.0,46,0,,5.8,11.5,0,0,0.0,0,0,0,4.6,2017,27,27
Austin Seferian-Jenkins,NYJ,6,NE,11,8,72.7,46,1,,4.2,5.8,0,0,0.0,0,1,1,8.6,2017,5,5
Jordan Reed,WAS,6,SF,5,4,80.0,37,0,,7.4,9.2,0,0,0.0,0,0,0,3.7,2017,25,25
Vernon Davis,WAS,6,SF,4,3,75.0,65,0,,16.2,21.7,0,0,0.0,0,1,1,4.5,2017,25,25
James O'Shaughnessy,JAX,6,LAR,3,2,66.7,11,0,,3.7,5.5,0,0,0.0,0,0,0,1.1,2017,12,12
Garrett Celek,SF,6,WAS,2,1,50.0,13,0,,6.5,13.0,0,0,0.0,0,0,0,1.3,2017,27,27
Delanie Walker,TEN,6,IND,8,4,50.0,17,0,,2.1,4.2,1,-3,-3.0,0,0,0,1.4,2017,30,30
Jared Cook,OAK,6,LAC,3,2,66.7,14,0,,4.7,7.0,0,0,0.0,0,0,0,1.4,2017,3,3
Antonio Gates,LAC,6,OAK,1,1,100.0,16,0,,16.0,16.0,0,0,0.0,0,0,0,1.6,2017,20,20
Stephen Anderson,HOU,6,CLE,2,2,100.0,17,0,,8.5,8.5,0,0,0.0,0,0,0,1.7,2017,31,31
Ben Koyack,JAX,6,LAR,1,1,100.0,21,0,,21.0,21.0,0,0,0.0,0,0,0,2.1,2017,12,12
Julius Thomas,MIA,6,ATL,5,3,60.0,22,0,,4.4,7.3,0,0,0.0,0,0,0,2.2,2017,8,8
OJ Howard,TB,6,ARI,3,1,33.3,15,0,,5.0,15.0,0,0,0.0,0,0,0,1.5,2017,19,19
Martellus Bennett,GB,6,MIN,4,2,50.0,22,0,,5.5,11.0,0,0,0.0,0,0,0,2.2,2017,1,1
Travis Kelce,KC,6,PIT,7,4,57.1,37,0,,5.3,9.2,0,0,0.0,0,0,0,3.7,2017,7,7
Ed Dickson,CAR,6,PHI,8,4,50.0,36,0,,4.5,9.0,0,0,0.0,0,0,0,3.6,2017,4,4
Nick Boyle,BAL,6,CHI,3,2,66.7,15,0,,5.0,7.5,0,0,0.0,0,0,0,3.5,2017,9,9
Jermaine Gresham,ARI,6,TB,2,2,100.0,32,0,,16.0,16.0,0,0,0.0,0,0,0,3.2,2017,22,22
AJ Derby,DEN,6,NYG,4,1,25.0,10,0,,2.5,10.0,0,0,0.0,0,0,0,1.0,2017,27,27
Vance McDonald,PIT,6,KC,2,1,50.0,26,0,,13.0,26.0,0,0,0.0,0,0,0,2.6,2017,15,15
Virgil Green,DEN,6,NYG,1,1,100.0,24,0,,24.0,24.0,0,0,0.0,0,0,0,2.4,2017,27,27
Benjamin Watson,BAL,6,CHI,8,6,75.0,28,0,,3.5,4.7,0,0,0.0,0,0,0,2.8,2017,9,9
Lee Smith,OAK,7,KC,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,15,15
Richard Rodgers,GB,7,NO,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,10,10
Lance Kendricks,GB,7,NO,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,10,10
Michael Hoomanawanui,NO,7,GB,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,26,26
David Morgan,MIN,7,BAL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6,6
Blake Bell,MIN,7,BAL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6,6
James Hurst,BAL,7,MIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,1,1
Clive Walford,OAK,7,KC,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,15,15
Josh Hill,NO,7,GB,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,26,26
Virgil Green,DEN,7,LAC,2,1,50.0,7,0,,3.5,7.0,0,0,0.0,0,0,0,0.7,2017,3,3
Ross Travis,KC,7,OAK,1,1,100.0,3,0,,3.0,3.0,0,0,0.0,0,0,0,0.3,2017,20,20
Antonio Gates,LAC,7,DEN,1,1,100.0,4,0,,4.0,4.0,0,0,0.0,0,0,0,0.4,2017,22,22
Cole Hikutini,SF,7,DAL,2,1,50.0,5,0,,2.5,5.0,0,0,0.0,0,0,0,0.5,2017,13,13
Austin Hooper,ATL,7,NE,1,1,100.0,6,0,,6.0,6.0,0,0,0.0,0,0,0,0.6,2017,5,5
Brandon Williams,IND,7,JAX,2,1,50.0,6,0,,3.0,6.0,0,0,0.0,0,0,0,0.6,2017,2,2
Trey Burton,PHI,7,WAS,1,1,100.0,7,0,,7.0,7.0,0,0,0.0,0,0,0,0.7,2017,27,27
CJ Uzomah,CIN,7,PIT,2,1,50.0,7,0,,3.5,7.0,0,0,0.0,0,0,0,0.7,2017,7,7
Geoff Swaim,DAL,7,SF,1,1,100.0,7,0,,7.0,7.0,0,0,0.0,0,0,0,0.7,2017,25,25
Luke Stocker,TB,7,BUF,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,18,18
Brent Celek,PHI,7,WAS,2,1,50.0,3,0,,1.5,3.0,0,0,0.0,0,0,0,0.3,2017,27,27
Khari Lee,BUF,7,TB,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Levine Toilolo,ATL,7,NE,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,5,5
Adam Shaheen,CHI,7,CAR,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,11,11
Jacob Hollister,NE,7,ATL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,8,8
Eric Saubert,ATL,7,NE,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,5,5
Darrell Daniels,IND,7,JAX,3,1,33.3,7,0,,2.3,7.0,0,0,0.0,0,0,0,0.7,2017,2,2
Dwayne Allen,NE,7,ATL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,8,8
Jerell Adams,NYG,7,SEA,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,13,13
Matt LaCosse,NYG,7,SEA,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,13,13
Rhett Ellison,NYG,7,SEA,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,13,13
Cethan Carter,CIN,7,PIT,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,7,7
Jesse James,PIT,7,CIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,16,16
Sean McGrath,LAC,7,DEN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
James Hanna,DAL,7,SF,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,25,25
Logan Paulsen,SF,7,DAL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,13,13
James O'Shaughnessy,JAX,7,IND,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,30,30
MarQueis Gray,MIA,7,NYJ,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,22,22
Gerald Everett,LAR,7,ARI,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,19,19
Troy Niklas,ARI,7,LAR,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,12,12
Derek Carrier,LAR,7,ARI,1,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,19,19
Randall Telfer,CLE,7,TEN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,17,17
Phillip Supernaw,TEN,7,CLE,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,31,31
Dion Sims,CHI,7,CAR,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,11,11
Ben Koyack,JAX,7,IND,1,1,100.0,7,0,,7.0,7.0,0,0,0.0,0,0,0,0.7,2017,30,30
Jeff Heuerman,DEN,7,LAC,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,3,3
Chris Manhertz,CAR,7,CHI,2,1,50.0,11,0,,5.5,11.0,0,0,0.0,0,0,0,1.1,2017,9,9
Julius Thomas,MIA,7,NYJ,4,3,75.0,58,0,,14.5,19.3,0,0,0.0,0,0,0,5.8,2017,22,22
David Njoku,CLE,7,TEN,5,2,40.0,58,0,,11.6,29.0,0,0,0.0,0,0,0,5.8,2017,17,17
Nick O'Leary,BUF,7,TB,2,2,100.0,58,0,,29.0,29.0,0,0,0.0,0,0,0,5.8,2017,22,22
Cameron Brate,TB,7,BUF,9,6,66.7,60,0,,6.7,10.0,0,0,0.0,0,1,0,6.0,2017,18,18
Vernon Davis,WAS,7,PHI,4,4,100.0,67,0,,16.8,16.8,0,0,0.0,0,0,0,6.7,2017,4,4
Hunter Henry,LAC,7,DEN,5,4,80.0,73,0,,14.6,18.2,0,0,0.0,0,0,0,7.3,2017,22,22
Austin Seferian-Jenkins,NYJ,7,MIA,5,3,60.0,21,1,,4.2,7.0,0,0,0.0,0,0,0,8.1,2017,29,29
Logan Thomas,BUF,7,TB,1,1,100.0,22,1,,22.0,22.0,0,0,0.0,0,0,0,8.2,2017,22,22
Tyler Kroft,CIN,7,PIT,4,4,100.0,23,1,,5.8,5.8,0,0,0.0,0,0,0,8.3,2017,7,7
Anthony Fasano,MIA,7,NYJ,4,3,75.0,25,1,,6.2,8.3,0,0,0.0,0,1,0,8.5,2017,22,22
Marcedes Lewis,JAX,7,IND,3,2,66.7,29,1,,9.7,14.5,0,0,0.0,0,0,0,8.9,2017,30,30
Travis Kelce,KC,7,OAK,5,4,80.0,33,1,,6.6,8.2,0,0,0.0,0,0,0,9.3,2017,20,20
Jared Cook,OAK,7,KC,7,6,85.7,107,0,,15.3,17.8,0,0,0.0,0,0,0,10.7,2017,15,15
Jimmy Graham,SEA,7,NYG,6,3,50.0,51,1,,8.5,17.0,0,0,0.0,0,0,0,11.1,2017,27,27
Jason Witten,DAL,7,SF,4,4,100.0,54,1,,13.5,13.5,0,0,0.0,0,0,0,11.4,2017,25,25
Evan Engram,NYG,7,SEA,12,6,50.0,60,1,,5.0,10.0,0,0,0.0,0,0,0,12.0,2017,13,13
Jordan Reed,WAS,7,PHI,10,8,80.0,64,2,,6.4,8.0,0,0,0.0,0,0,0,18.4,2017,4,4
OJ Howard,TB,7,BUF,6,6,100.0,98,2,,16.3,16.3,0,0,0.0,0,1,0,21.8,2017,18,18
Garrett Celek,SF,7,DAL,1,1,100.0,11,0,,11.0,11.0,0,0,0.0,0,0,0,1.1,2017,13,13
Rob Gronkowski,NE,7,ATL,7,3,42.9,51,0,,7.3,17.0,0,0,0.0,0,0,0,5.1,2017,8,8
AJ Derby,DEN,7,LAC,7,6,85.7,66,0,,9.4,11.0,0,0,0.0,0,1,1,4.6,2017,3,3
Zach Ertz,PHI,7,WAS,5,5,100.0,89,1,,17.8,17.8,0,0,0.0,0,0,0,14.9,2017,27,27
Kyle Rudolph,MIN,7,BAL,7,5,71.4,43,0,,6.1,8.6,0,0,0.0,0,0,0,4.3,2017,6,6
Jack Doyle,IND,7,JAX,7,6,85.7,44,0,,6.3,7.3,0,0,0.0,0,0,0,4.4,2017,2,2
Nick Vannett,SEA,7,NYG,1,1,100.0,12,0,,12.0,12.0,0,0,0.0,0,0,0,1.2,2017,27,27
Xavier Grimble,PIT,7,CIN,1,1,100.0,12,0,,12.0,12.0,0,0,0.0,0,0,0,1.2,2017,16,16
Luke Willson,SEA,7,NYG,1,1,100.0,13,0,,13.0,13.0,0,0,0.0,0,0,0,1.3,2017,27,27
Tyler Higbee,LAR,7,ARI,3,3,100.0,13,0,,4.3,4.3,0,0,0.0,0,0,0,1.3,2017,19,19
George Kittle,SF,7,DAL,2,1,50.0,16,0,,8.0,16.0,0,0,0.0,0,0,0,1.6,2017,13,13
Demetrius Harris,KC,7,OAK,3,2,66.7,16,0,,5.3,8.0,0,0,0.0,0,0,0,1.6,2017,20,20
Martellus Bennett,GB,7,NO,3,2,66.7,17,0,,5.7,8.5,0,0,0.0,0,0,0,1.7,2017,10,10
Jermaine Gresham,ARI,7,LAR,3,1,33.3,18,0,,6.0,18.0,0,0,0.0,0,0,0,1.8,2017,12,12
Nick Boyle,BAL,7,MIN,3,2,66.7,12,0,,4.0,6.0,0,0,0.0,0,0,0,1.2,2017,1,1
Jonnu Smith,TEN,7,CLE,4,2,50.0,22,0,,5.5,11.0,0,0,0.0,0,0,0,2.2,2017,31,31
Ed Dickson,CAR,7,CHI,5,3,60.0,18,0,,3.6,6.0,0,0,0.0,0,0,0,1.8,2017,9,9
Benjamin Watson,BAL,7,MIN,5,5,100.0,38,0,,7.6,7.6,0,0,0.0,0,0,0,3.8,2017,1,1
Niles Paul,WAS,7,PHI,1,1,100.0,32,0,,32.0,32.0,0,0,0.0,0,0,0,3.2,2017,4,4
Vance McDonald,PIT,7,CIN,3,2,66.7,37,0,,12.3,18.5,0,0,0.0,0,0,0,3.7,2017,16,16
Seth DeValve,CLE,7,TEN,4,2,50.0,27,0,,6.8,13.5,0,0,0.0,0,0,0,2.7,2017,17,17
Eric Tomlinson,NYJ,7,MIA,1,1,100.0,26,0,,26.0,26.0,0,0,0.0,0,0,0,2.6,2017,29,29
Coby Fleener,NO,7,GB,3,2,66.7,22,0,,7.3,11.0,0,0,0.0,0,0,0,2.2,2017,26,26
Zach Miller,CHI,7,CAR,3,2,66.7,29,0,,9.7,14.5,0,0,0.0,0,0,0,2.9,2017,11,11
Delanie Walker,TEN,7,CLE,10,7,70.0,63,0,,6.3,9.0,0,0,0.0,0,1,1,4.3,2017,31,31
CJ Uzomah,CIN,8,IND,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,30,30
Brandon Williams,IND,8,CIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,16,16
MarQueis Gray,MIA,8,BAL,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,6,6
Seth DeValve,CLE,8,MIN,3,1,33.3,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,1,1
Randall Telfer,CLE,8,MIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,1,1
Blake Bell,MIN,8,CLE,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,31,31
James Hurst,BAL,8,MIA,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,29,29
Nick O'Leary,BUF,8,OAK,3,1,33.3,5,0,,1.7,5.0,0,0,0.0,0,0,0,0.5,2017,20,20
Julius Thomas,MIA,8,BAL,3,2,66.7,2,0,,0.7,1.0,0,0,0.0,0,0,0,0.2,2017,6,6
Jordan Reed,WAS,8,DAL,1,1,100.0,5,0,,5.0,5.0,0,0,0.0,0,0,0,0.5,2017,13,13
Logan Thomas,BUF,8,OAK,1,1,100.0,7,0,,7.0,7.0,0,0,0.0,0,0,0,0.7,2017,20,20
Nick Vannett,SEA,8,HOU,1,1,100.0,8,0,,8.0,8.0,0,0,0.0,0,0,0,0.8,2017,32,32
Ryan Griffin,HOU,8,SEA,2,1,50.0,10,0,,5.0,10.0,0,0,0.0,0,0,0,1.0,2017,13,13
Darrell Daniels,IND,8,CIN,0,0,0.0,0,0,,0.0,0.0,0,0,0.0,0,0,0,0.0,2017,16,16
Cole Hikutini,SF,8,PHI,1,1,100.0,10,0,,10.0,10.0,0,0,0.0,0,0,0,1.0,2017,4,4
