,,Week,games_avg,tar_avg,rec_avg,yds_avg,td_avg,fum_avg,def_rk_avg,games_ma,tar_ma,rec_ma,yds_ma,td_ma,fum_ma,def_rk_ma,games_car,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car,year,def_rk,h/a_1,surface_0,salary,points
Cooper Helfet_reframed,183,17.0,3.5,2.67,1.5,14.67,0.0,0.0,12.17,3.5,2.6666666666666665,1.5,14.666666666666666,0.0,0.0,12.166666666666666,3.5,2.67,1.5,14.67,0.0,0.0,12.17,2015,20,0.0,1.0,2500,8.2
Cory Harkey_reframed,184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,25,0.0,1.0,5800,0.0
Cory Harkey_reframed,185,4.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,2015,20,0.0,1.0,2500,1.4
Cory Harkey_reframed,186,5.0,1.5,1.0,0.5,2.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,2.0,0.0,0.0,22.5,2015,6,0.0,1.0,2500,1.4
Cory Harkey_reframed,187,8.0,2.0,1.0,0.67,2.67,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.67,2.67,0.0,0.0,17.0,2015,17,0.0,0.0,2500,1.2
Cory Harkey_reframed,188,13.0,2.5,1.0,0.75,2.5,0.0,0.0,17.0,2.5,1.0,0.75,2.5,0.0,0.0,17.0,2.5,1.0,0.75,2.5,0.0,0.0,17.0,2015,20,0.0,1.0,2500,1.4
Cory Harkey_reframed,189,14.0,3.0,1.0,0.8,2.8,0.0,0.0,17.6,3.0,1.0,0.8,2.8,0.0,0.0,17.6,3.0,1.0,0.8,2.8,0.0,0.0,17.6,2015,9,0.0,1.0,2500,2.2
Craig Stevens_reframed,190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,1.0,4300,2.3
Craig Stevens_reframed,191,3.0,1.0,1.0,1.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,6.0,2015,23,1.0,1.0,2500,4.9
Craig Stevens_reframed,192,4.0,1.5,1.5,1.5,21.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,21.0,0.0,0.0,14.5,2015,8,1.0,1.0,3200,1.1
Craig Stevens_reframed,193,6.0,2.0,1.67,1.33,14.33,0.0,0.0,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,1.33,14.33,0.0,0.0,12.33,2015,10,0.0,0.0,3300,1.9
Craig Stevens_reframed,194,9.0,2.5,1.5,1.25,13.0,0.0,0.0,11.75,2.5,1.5,1.25,13.0,0.0,0.0,11.75,2.5,1.5,1.25,13.0,0.0,0.0,11.75,2015,32,0.0,0.0,2500,4.5
Craig Stevens_reframed,195,10.0,3.0,1.8,1.4,15.4,0.0,0.0,15.8,3.0,1.8,1.4,15.4,0.0,0.0,15.8,3.0,1.8,1.4,15.4,0.0,0.0,15.8,2015,28,0.0,1.0,2500,0.0
Craig Stevens_reframed,196,12.0,3.5,1.67,1.17,12.83,0.0,0.0,17.83,3.5,1.6666666666666667,1.1666666666666667,12.833333333333334,0.0,0.0,17.833333333333332,3.5,1.67,1.17,12.83,0.0,0.0,17.83,2015,30,1.0,1.0,2500,9.0
Craig Stevens_reframed,197,13.0,4.0,1.71,1.14,13.86,0.14,0.0,19.57,4.0,1.7142857142857142,1.1428571428571428,13.857142857142858,0.14285714285714285,0.0,19.571428571428573,4.0,1.71,1.14,13.86,0.14,0.0,19.57,2015,28,1.0,1.0,2500,9.1
Craig Stevens_reframed,198,14.0,4.5,1.75,1.25,13.5,0.25,0.0,20.62,4.5,1.75,1.25,13.5,0.25,0.0,20.625,4.5,1.75,1.25,13.5,0.25,0.0,20.62,2015,5,0.0,0.0,2500,1.5
Craig Stevens_reframed,199,16.0,5.0,1.67,1.22,12.56,0.22,0.0,18.89,5.0,1.6666666666666667,1.2222222222222223,12.555555555555555,0.2222222222222222,0.0,18.88888888888889,5.0,1.67,1.22,12.56,0.22,0.0,18.89,2015,10,1.0,1.0,2500,1.8
Crockett Gillmore_reframed,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,19,0.0,1.0,2500,4.3
Crockett Gillmore_reframed,201,2.0,1.0,4.0,2.0,23.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,23.0,0.0,0.0,19.0,2015,30,0.0,1.0,2500,25.8
Crockett Gillmore_reframed,202,3.0,1.5,5.0,3.5,55.5,1.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,3.5,55.5,1.0,0.0,24.5,2015,17,1.0,1.0,2500,7.0
Crockett Gillmore_reframed,203,4.0,2.0,4.33,3.33,50.33,0.67,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.33,3.33,50.33,0.67,0.0,22.0,2015,9,0.0,1.0,2500,6.0
Crockett Gillmore_reframed,204,7.0,2.5,4.75,3.25,45.25,0.5,0.0,18.75,2.5,4.75,3.25,45.25,0.5,0.0,18.75,2.5,4.75,3.25,45.25,0.5,0.0,18.75,2015,20,0.0,1.0,2500,10.3
Crockett Gillmore_reframed,205,8.0,3.0,5.2,3.6,46.8,0.4,0.0,19.0,3.0,5.2,3.6,46.8,0.4,0.0,19.0,3.0,5.2,3.6,46.8,0.4,0.0,19.0,2015,18,1.0,1.0,3000,8.8
Crockett Gillmore_reframed,206,9.0,3.5,5.0,3.33,40.33,0.5,0.0,18.83,3.5,5.0,3.3333333333333335,40.333333333333336,0.5,0.0,18.833333333333332,3.5,5.0,3.33,40.33,0.5,0.0,18.83,2015,28,1.0,1.0,0,14.2
Crockett Gillmore_reframed,207,11.0,4.0,4.86,3.43,40.57,0.57,0.0,20.14,4.0,4.857142857142857,3.4285714285714284,40.57142857142857,0.5714285714285714,0.0,20.142857142857142,4.0,4.86,3.43,40.57,0.57,0.0,20.14,2015,26,1.0,1.0,0,18.1
Crockett Gillmore_reframed,208,12.0,4.5,5.25,3.62,48.12,0.5,0.0,20.88,4.5,5.25,3.625,48.125,0.5,0.0,20.875,4.5,5.25,3.62,48.12,0.5,0.0,20.88,2015,6,0.0,1.0,2500,5.0
Crockett Gillmore_reframed,209,13.0,5.0,5.11,3.56,45.0,0.44,0.0,19.22,5.0,5.111111111111111,3.5555555555555554,45.0,0.4444444444444444,0.0,19.22222222222222,5.0,5.11,3.56,45.0,0.44,0.0,19.22,2015,7,0.0,1.0,3000,1.7
Crockett Gillmore_reframed,1177,14.0,5.5,4.7,3.3,41.2,0.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.7,3.3,41.2,0.4,0.0,18.0,2016,6,1.0,1.0,2500,1.5
Crockett Gillmore_reframed,1178,2.0,11.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,1.0,6.0,0.0,0.0,6.5,2016,31,0.0,1.0,2500,3.2
Crockett Gillmore_reframed,1179,3.0,11.5,2.0,1.0,13.5,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.67,1.0,11.33,0.0,0.0,14.67,2016,24,1.0,1.0,0,3.6
Crockett Gillmore_reframed,1180,5.0,12.0,2.0,1.33,14.33,0.0,0.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.75,1.25,12.5,0.0,0.0,17.0,2016,29,1.0,1.0,0,12.8
Crockett Gillmore_reframed,1181,6.0,12.5,3.25,2.0,17.75,0.25,0.0,22.5,12.5,3.25,2.0,17.75,0.25,0.0,22.5,12.0,2.8,1.8,15.6,0.2,0.0,19.4,2016,20,0.0,0.0,2500,0.0
DJ Tialavea_reframed,1182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,28,0.0,1.0,0,7.1
Dallas Goedert_reframed,2961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,1.0,1.0,2500,1.4
Dallas Goedert_reframed,2962,2.0,1.0,3.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,12.0,2018,29,1.0,1.0,2500,20.3
Dallas Goedert_reframed,2963,4.0,1.5,5.0,4.0,38.5,0.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,4.0,38.5,0.5,0.0,20.5,2018,12,0.0,1.0,4100,3.3
Daniel Fells_reframed,210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,0.0,0.0,2500,6.3
Daniel Fells_reframed,211,2.0,1.0,4.0,3.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,33.0,0.0,0.0,1.0,2015,16,1.0,0.0,2500,5.7
Darrell Daniels_reframed,2109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,30,1.0,0.0,2600,1.6
Darrell Daniels_reframed,2110,4.0,1.0,1.0,1.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,30.0,2017,9,0.0,0.0,2500,0.0
Darrell Daniels_reframed,2111,5.0,1.5,1.5,0.5,3.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,3.0,0.0,0.0,19.5,2017,15,1.0,0.0,0,2.3
Darrell Daniels_reframed,2112,6.0,2.0,2.33,0.67,6.33,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.33,0.67,6.33,0.0,0.0,18.0,2017,11,1.0,0.0,3500,1.7
Darrell Daniels_reframed,2113,8.0,2.5,2.5,0.75,6.5,0.0,0.0,16.25,2.5,2.5,0.75,6.5,0.0,0.0,16.25,2.5,2.5,0.75,6.5,0.0,0.0,16.25,2017,4,1.0,0.0,4300,0.0
Darrell Daniels_reframed,2114,11.0,3.0,2.4,0.6,5.2,0.0,0.0,13.8,3.0,2.4,0.6,5.2,0.0,0.0,13.8,3.0,2.4,0.6,5.2,0.0,0.0,13.8,2017,27,1.0,0.0,2500,0.0
Darren Fells_reframed,212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,32,1.0,1.0,2500,18.2
Darren Fells_reframed,213,2.0,1.0,5.0,4.0,82.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,82.0,1.0,0.0,32.0,2015,9,1.0,1.0,2500,2.3
Darren Fells_reframed,214,4.0,1.5,3.5,2.5,47.5,0.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,2.5,47.5,0.5,0.0,20.5,2015,26,1.0,1.0,2500,2.7
Darren Fells_reframed,215,5.0,2.0,2.67,2.0,37.33,0.33,0.0,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,2.0,37.33,0.33,0.0,22.33,2015,27,0.0,0.0,2500,10.5
Darren Fells_reframed,216,6.0,2.5,2.5,2.0,34.25,0.5,0.0,23.5,2.5,2.5,2.0,34.25,0.5,0.0,23.5,2.5,2.5,2.0,34.25,0.5,0.0,23.5,2015,25,0.0,1.0,2500,1.9
Darren Fells_reframed,217,7.0,3.0,2.4,1.8,29.2,0.4,0.0,23.8,3.0,2.4,1.8,29.2,0.4,0.0,23.8,3.0,2.4,1.8,29.2,0.4,0.0,23.8,2015,22,0.0,0.0,2500,5.1
Darren Fells_reframed,218,11.0,3.5,2.67,2.0,27.83,0.33,0.0,23.5,3.5,2.6666666666666665,2.0,27.833333333333332,0.3333333333333333,0.0,23.5,3.5,2.67,2.0,27.83,0.33,0.0,23.5,2015,17,1.0,1.0,2500,8.8
Darren Fells_reframed,219,12.0,4.0,2.57,1.86,26.43,0.43,0.0,22.57,4.0,2.5714285714285716,1.8571428571428572,26.428571428571427,0.42857142857142855,0.0,22.571428571428573,4.0,2.57,1.86,26.43,0.43,0.0,22.57,2015,26,0.0,1.0,4000,3.2
Darren Fells_reframed,220,14.0,4.5,2.38,1.75,25.88,0.38,0.0,23.0,4.5,2.375,1.75,25.875,0.375,0.0,23.0,4.5,2.38,1.75,25.88,0.38,0.0,23.0,2015,15,1.0,1.0,7900,7.3
Darren Fells_reframed,221,15.0,5.0,2.56,1.89,27.78,0.33,0.0,22.11,5.0,2.5555555555555554,1.8888888888888888,27.77777777777778,0.3333333333333333,0.0,22.11111111111111,5.0,2.56,1.89,27.78,0.33,0.0,22.11,2015,11,0.0,1.0,2500,8.4
Darren Fells_reframed,222,16.0,5.5,2.6,2.0,30.4,0.3,0.0,21.0,5.5,2.6,2.0,30.4,0.3,0.0,21.0,5.5,2.6,2.0,30.4,0.3,0.0,21.0,2015,22,1.0,1.0,2500,1.7
Darren Fells_reframed,1183,18.0,6.0,2.55,1.91,28.27,0.27,0.0,21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.55,1.91,28.27,0.27,0.0,21.09,2016,14,1.0,1.0,2500,7.1
Darren Fells_reframed,1184,3.0,12.0,5.0,4.0,31.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.5,2.5,19.0,0.0,0.0,18.0,2016,6,0.0,0.0,3900,3.5
Darren Fells_reframed,1185,4.0,12.5,3.5,3.0,23.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,2.33,17.67,0.0,0.0,14.0,2016,7,1.0,1.0,3900,2.7
Darren Fells_reframed,1186,5.0,13.0,3.0,2.67,17.67,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.75,2.25,15.0,0.0,0.0,12.25,2016,22,1.0,1.0,2500,1.8
Darren Fells_reframed,1187,7.0,13.5,2.5,2.25,15.25,0.0,0.0,12.25,13.5,2.5,2.25,15.25,0.0,0.0,12.25,13.0,2.4,2.0,13.6,0.0,0.0,14.2,2016,11,0.0,0.0,0,3.2
Darren Fells_reframed,1188,12.0,14.0,2.2,2.0,16.6,0.0,0.0,12.0,14.0,2.2,2.0,16.6,0.0,0.0,12.0,13.5,2.17,1.83,15.0,0.0,0.0,13.67,2016,29,1.0,1.0,2500,1.9
Darren Fells_reframed,1189,14.0,14.5,2.0,1.83,15.33,0.0,0.0,14.83,14.5,2.0,1.8333333333333333,15.333333333333334,0.0,0.0,14.833333333333334,14.0,2.0,1.71,14.14,0.0,0.0,15.86,2016,25,0.0,1.0,3200,2.2
Darren Fells_reframed,1190,15.0,15.0,2.14,1.71,14.86,0.0,0.0,16.29,15.0,2.142857142857143,1.7142857142857142,14.857142857142858,0.0,0.0,16.285714285714285,14.5,2.12,1.62,13.88,0.0,0.0,17.0,2016,13,1.0,1.0,4800,2.3
Darren Fells_reframed,1191,16.0,15.5,2.0,1.62,14.62,0.0,0.0,15.88,15.5,2.0,1.625,14.625,0.0,0.0,15.875,15.0,2.0,1.56,13.78,0.0,0.0,16.56,2016,7,0.0,1.0,2500,10.7
Darren Fells_reframed,2115,18.0,16.0,2.0,1.56,17.11,0.11,0.0,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.0,1.5,16.1,0.1,0.0,15.6,2017,31,0.0,0.0,2500,1.3
Darren Fells_reframed,2116,3.0,21.0,1.0,1.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1.5,1.0,20.0,0.5,0.0,19.0,2017,13,1.0,0.0,2500,1.8
Darren Fells_reframed,2117,4.0,21.5,1.0,1.0,5.5,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.33,1.0,16.0,0.33,0.0,17.0,2017,1,0.0,0.0,2800,8.0
Darren Fells_reframed,2118,5.0,22.0,2.33,2.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,2.25,1.75,22.0,0.25,0.0,13.0,2017,6,1.0,0.0,2700,16.4
Darren Fells_reframed,2119,6.0,22.5,2.25,2.0,18.75,0.5,0.0,12.75,22.5,2.25,2.0,18.75,0.5,0.0,12.75,22.0,2.2,1.8,22.4,0.6,0.0,11.6,2017,2,0.0,0.0,2500,10.6
Darren Fells_reframed,2120,7.0,23.0,2.6,2.0,20.2,0.6,0.0,10.6,23.0,2.6,2.0,20.2,0.6,0.0,10.6,22.5,2.5,1.83,23.0,0.67,0.0,10.0,2017,4,1.0,0.0,2500,2.2
Darren Fells_reframed,2121,9.0,23.5,2.67,1.83,18.83,0.5,0.0,9.5,23.5,2.6666666666666665,1.8333333333333333,18.833333333333332,0.5,0.0,9.5,23.0,2.57,1.71,21.43,0.57,0.0,9.14,2017,5,0.0,1.0,3000,2.0
Darren Fells_reframed,2122,10.0,24.0,2.43,1.71,17.57,0.43,0.0,8.86,24.0,2.4285714285714284,1.7142857142857142,17.571428571428573,0.42857142857142855,0.0,8.857142857142858,23.5,2.38,1.62,20.0,0.5,0.0,8.62,2017,30,1.0,0.0,2500,0.0
Darren Fells_reframed,2123,11.0,24.5,2.25,1.5,15.38,0.38,0.0,11.5,24.5,2.25,1.5,15.375,0.375,0.0,11.5,24.0,2.22,1.44,17.78,0.44,0.0,11.0,2017,12,0.0,1.0,0,1.9
Darren Fells_reframed,2124,12.0,25.0,2.11,1.44,14.67,0.33,0.0,11.56,25.0,2.111111111111111,1.4444444444444444,14.666666666666666,0.3333333333333333,0.0,11.555555555555555,24.5,2.1,1.4,16.9,0.4,0.0,11.1,2017,1,1.0,0.0,2500,0.0
Darren Fells_reframed,2125,13.0,25.5,2.2,1.3,13.2,0.3,0.0,10.5,25.5,2.2,1.3,13.2,0.3,0.0,10.5,25.0,2.18,1.27,15.36,0.36,0.0,10.18,2017,24,0.0,1.0,0,3.0
Darren Fells_reframed,2126,14.0,26.0,2.18,1.36,12.91,0.27,0.0,11.73,26.0,2.1818181818181817,1.3636363636363635,12.909090909090908,0.2727272727272727,0.0,11.727272727272727,25.5,2.17,1.33,14.92,0.33,0.0,11.33,2017,3,0.0,1.0,2500,3.3
Darren Fells_reframed,2127,15.0,26.5,2.08,1.33,13.75,0.25,0.0,11.0,26.5,2.0833333333333335,1.3333333333333333,13.75,0.25,0.0,11.0,26.0,2.08,1.31,15.54,0.31,0.0,10.69,2017,5,1.0,0.0,2500,2.2
Darren Fells_reframed,2964,18.0,27.0,2.0,1.31,13.62,0.23,0.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,2.0,1.29,15.29,0.29,0.0,10.29,2018,31,1.0,1.0,2800,2.2
Darren Fells_reframed,2965,2.0,34.0,1.0,1.0,12.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1.0,1.0,12.0,0.0,0.0,18.0,2018,9,0.0,0.0,2700,3.5
Darren Fells_reframed,2966,3.0,34.5,1.5,1.5,13.5,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.33,1.33,13.0,0.0,0.0,15.0,2018,13,0.0,1.0,2600,11.9
David Johnson_reframed,223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,1.0,3300,0.0
David Johnson_reframed,224,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2015,30,0.0,1.0,2500,0.4
David Johnson_reframed,1192,17.0,1.5,1.0,0.5,2.0,0.0,0.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,2.0,0.0,0.5,18.0,2016,30,1.0,1.0,2500,1.5
David Johnson_reframed,1193,3.0,3.0,1.0,1.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,4.5,0.0,0.5,30.0,2016,5,1.0,1.0,2500,3.6
David Johnson_reframed,1194,5.0,3.5,1.0,1.0,15.5,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,11.67,0.0,0.33,21.67,2016,25,0.0,1.0,2700,0.0
David Johnson_reframed,1195,7.0,4.0,1.0,0.67,10.33,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.75,8.75,0.0,0.25,22.5,2016,8,1.0,1.0,2700,1.5
David Johnson_reframed,1196,8.0,4.5,1.0,0.75,9.0,0.0,0.0,17.0,4.5,1.0,0.75,9.0,0.0,0.0,17.0,4.0,1.0,0.8,8.0,0.0,0.2,19.6,2016,10,0.0,1.0,2500,2.5
David Johnson_reframed,1197,10.0,5.0,1.2,0.8,10.2,0.0,0.0,15.6,5.0,1.2,0.8,10.2,0.0,0.0,15.6,4.5,1.17,0.83,9.17,0.0,0.17,18.0,2016,32,1.0,1.0,2500,1.2
David Johnson_reframed,1198,11.0,5.5,1.17,0.83,8.83,0.0,0.0,18.33,5.5,1.1666666666666667,0.8333333333333334,8.833333333333334,0.0,0.0,18.333333333333332,5.0,1.14,0.86,8.14,0.0,0.14,20.0,2016,20,1.0,1.0,3100,0.0
David Johnson_reframed,1199,14.0,6.0,1.14,0.71,7.57,0.0,0.0,18.57,6.0,1.1428571428571428,0.7142857142857143,7.571428571428571,0.0,0.0,18.571428571428573,5.5,1.12,0.75,7.12,0.0,0.12,20.0,2016,6,0.0,0.0,2500,2.5
David Johnson_reframed,1200,15.0,6.5,1.12,0.75,8.5,0.0,0.0,17.0,6.5,1.125,0.75,8.5,0.0,0.0,17.0,6.0,1.11,0.78,8.0,0.0,0.11,18.44,2016,30,0.0,0.0,2500,2.2
David Johnson_reframed,1201,16.0,7.0,1.11,0.78,8.89,0.0,0.0,18.44,7.0,1.1111111111111112,0.7777777777777778,8.88888888888889,0.0,0.0,18.444444444444443,6.5,1.1,0.8,8.4,0.0,0.1,19.6,2016,10,1.0,1.0,2500,0.0
David Morgan_reframed,1202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,21,0.0,1.0,0,1.4
David Morgan_reframed,2128,17.0,1.0,1.0,1.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,21.0,2017,4,0.0,1.0,2500,0.0
David Morgan_reframed,2129,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,2.0,0.0,0.0,12.5,2017,16,1.0,0.0,2500,0.0
David Morgan_reframed,2130,5.0,2.5,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33,1.33,0.0,0.0,13.67,2017,30,0.0,1.0,2700,5.8
David Morgan_reframed,2131,9.0,3.0,1.67,1.0,9.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,1.0,8.0,0.0,0.0,17.75,2017,28,0.0,1.0,0,7.1
David Morgan_reframed,2132,11.0,3.5,1.5,1.0,7.25,0.25,0.0,19.5,3.5,1.5,1.0,7.25,0.25,0.0,19.5,3.0,1.4,1.0,6.6,0.2,0.0,19.8,2017,20,1.0,0.0,2500,1.5
David Morgan_reframed,2133,12.0,4.0,1.4,1.0,6.8,0.2,0.0,19.6,4.0,1.4,1.0,6.8,0.2,0.0,19.6,3.5,1.33,1.0,6.33,0.17,0.0,19.83,2017,5,0.0,1.0,2500,4.6
David Morgan_reframed,2134,17.0,4.5,1.5,1.17,10.0,0.17,0.0,17.17,4.5,1.5,1.1666666666666667,10.0,0.16666666666666666,0.0,17.166666666666668,4.0,1.43,1.14,9.14,0.14,0.0,17.71,2017,12,1.0,0.0,2500,6.5
David Morgan_reframed,2967,18.0,5.0,1.71,1.43,13.57,0.14,0.0,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.62,1.38,12.38,0.12,0.0,17.0,2018,27,1.0,0.0,2600,1.9
David Morgan_reframed,2968,2.0,9.0,1.0,1.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,2.0,22.0,0.0,0.0,19.5,2018,21,0.0,1.0,2700,3.9
David Morgan_reframed,2969,3.0,9.5,1.5,1.5,14.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,21.0,0.0,0.0,20.0,2018,23,0.0,1.0,2500,1.3
David Njoku_reframed,2135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,1.0,1.0,3000,4.0
David Njoku_reframed,2136,2.0,1.0,2.0,2.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,20.0,0.0,0.0,4.0,2017,24,0.0,1.0,2600,11.7
David Njoku_reframed,2137,3.0,1.5,3.0,2.5,23.5,0.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,2.5,23.5,0.5,0.0,14.0,2017,18,0.0,0.0,2500,9.2
David Njoku_reframed,2138,4.0,2.0,3.33,2.33,19.67,0.67,0.0,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.33,2.33,19.67,0.67,0.0,15.33,2017,23,1.0,1.0,2900,3.1
David Njoku_reframed,2139,5.0,2.5,3.0,2.25,17.5,0.5,0.0,17.25,2.5,3.0,2.25,17.5,0.5,0.0,17.25,2.5,3.0,2.25,17.5,0.5,0.0,17.25,2017,22,1.0,1.0,2500,13.9
David Njoku_reframed,2140,6.0,3.0,3.0,2.4,23.6,0.6,0.0,18.2,3.0,3.0,2.4,23.6,0.6,0.0,18.2,3.0,3.0,2.4,23.6,0.6,0.0,18.2,2017,27,0.0,0.0,2500,2.0
David Njoku_reframed,2141,7.0,3.5,3.33,2.33,19.67,0.5,0.0,19.67,3.5,3.3333333333333335,2.3333333333333335,19.666666666666668,0.5,0.0,19.666666666666668,3.5,3.33,2.33,19.67,0.5,0.0,19.67,2017,19,1.0,1.0,3500,7.8
