year,games,Name,Week,Opponent,Team,tar,rec,yds,yds/rec,yds/tar,td,def_rk,h/a_1,surface_0,points
2016.0,31,Davante Adams,2,MIN,GB,7,3,26,8.7,3.7,0,3,0.0,0.0,4.6
2016.0,50,DeAndre Hopkins,2,KC,HOU,11,7,113,16.1,10.3,1,20,1.0,0.0,27.3
2016.0,54,DeSean Jackson,2,DAL,WAS,5,3,40,13.3,8.0,0,12,1.0,1.0,7.0
2016.0,2,Demarcus Robinson,2,HOU,KC,0,0,0,0.0,0.0,0,4,0.0,0.0,0.0
2016.0,66,Demaryius Thomas,2,IND,DEN,7,5,90,18.0,12.9,0,11,1.0,1.0,16.0
2016.0,24,Deonte Thompson,2,PHI,CHI,0,0,0,0.0,0.0,0,29,1.0,1.0,0.0
2016.0,16,Devante Parker,2,NE,MIA,13,8,106,13.2,8.2,0,7,0.0,0.0,21.6
2016.0,18,Devin Funchess,2,SF,CAR,4,2,19,9.5,4.8,1,19,1.0,1.0,9.9
2016.0,54,Devin Hester,2,CLE,BAL,0,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2016.0,59,Dez Bryant,2,WAS,DAL,12,7,102,14.6,8.5,0,14,0.0,1.0,20.2
2016.0,34,Donte Moncrief,2,DEN,IND,3,1,9,9.0,3.0,0,1,0.0,1.0,1.9
2016.0,23,Dontrelle Inman,2,JAX,LAC,3,1,7,7.0,2.3,0,5,0.0,1.0,1.7
2016.0,18,Dorial Green-Beckham,2,CHI,PHI,4,2,18,9.0,4.5,0,28,0.0,1.0,3.8
2016.0,64,Doug Baldwin,2,LAR,SEA,6,3,20,6.7,3.3,0,30,0.0,1.0,5.0
2016.0,62,Dwayne Harris,2,NO,NYG,0,0,0,0.0,0.0,0,24,1.0,0.0,0.0
2016.0,52,Eddie Royal,2,PHI,CHI,6,4,52,13.0,8.7,0,29,1.0,1.0,15.2
2016.0,2,Eli Rogers,2,CIN,PIT,3,1,9,9.0,3.0,0,2,1.0,1.0,1.9
2016.0,65,Emmanuel Sanders,2,IND,DEN,8,3,39,13.0,4.9,0,11,1.0,1.0,6.9
2016.0,64,Eric Decker,2,BUF,NYJ,8,6,126,21.0,15.8,1,10,0.0,0.0,27.6
2016.0,65,Eric Weems,2,OAK,ATL,0,0,0,0.0,0.0,0,16,0.0,1.0,0.0
2016.0,65,Golden Tate,2,TEN,DET,9,2,13,6.5,1.4,0,32,1.0,0.0,3.3
2016.0,23,Greg Salas,2,NYJ,BUF,5,4,89,22.2,17.8,1,15,1.0,0.0,18.9
2016.0,59,Harry Douglas,2,DET,TEN,0,0,0,0.0,0.0,0,26,0.0,0.0,0.0
2016.0,13,Isaiah Burse,2,JAX,LAC,0,0,0,0.0,0.0,0,5,0.0,1.0,0.0
2016.0,12,Jaelen Strong,2,KC,HOU,1,0,0,0.0,0.0,0,20,1.0,0.0,0.0
2016.0,2,Jakeem Grant,2,NE,MIA,0,0,0,0.0,0.0,0,7,0.0,0.0,0.0
2016.0,2,Jalin Marshall,2,BUF,NYJ,4,3,45,15.0,11.2,0,10,0.0,0.0,6.5
2016.0,13,James Wright,2,PIT,CIN,1,1,10,10.0,10.0,0,9,0.0,1.0,2.0
2016.0,18,Jamison Crowder,2,DAL,WAS,8,6,39,6.5,4.9,1,12,1.0,1.0,15.9
2016.0,12,Jared Abbrederis,2,MIN,GB,0,0,0,0.0,0.0,0,3,0.0,0.0,0.0
2016.0,49,Jaron Brown,2,TB,ARI,2,2,78,39.0,39.0,1,13,1.0,1.0,15.8
2016.0,34,Jarvis Landry,2,NE,MIA,13,10,135,13.5,10.4,0,7,0.0,0.0,25.5
2016.0,21,Jeff Janis,2,MIN,GB,0,0,0,0.0,0.0,0,3,0.0,0.0,0.0
2016.0,63,Jeremy Kerley,2,CAR,SF,6,3,29,9.7,4.8,0,25,0.0,1.0,5.9
2016.0,48,Jeremy Maclin,2,HOU,KC,15,6,68,11.3,4.5,0,4,0.0,0.0,12.8
2016.0,55,Jermaine Kearse,2,LAR,SEA,6,2,11,5.5,1.8,0,30,0.0,1.0,3.1
2016.0,33,John Brown,2,TB,ARI,3,1,14,14.0,4.7,0,13,1.0,1.0,2.4
2016.0,2,Johnny Holton,2,ATL,OAK,1,1,4,4.0,4.0,0,23,1.0,1.0,2.8
2016.0,34,Jordan Matthews,2,CHI,PHI,9,6,71,11.8,7.9,0,28,0.0,1.0,13.1
2016.0,15,Jordan Norwood,2,IND,DEN,4,3,24,8.0,6.0,0,11,1.0,1.0,5.4
2016.0,2,Jordan Taylor,2,IND,DEN,1,1,20,20.0,20.0,0,11,1.0,1.0,3.0
2016.0,45,Jordy Nelson,2,MIN,GB,11,5,73,14.6,6.6,1,3,0.0,0.0,18.3
2016.0,30,Josh Bellamy,2,PHI,CHI,0,0,0,0.0,0.0,0,29,1.0,1.0,0.0
2016.0,2,Josh Doctson,2,DAL,WAS,5,1,57,57.0,11.4,0,12,1.0,1.0,6.7
2016.0,29,Josh Huff,2,CHI,PHI,1,1,-1,-1.0,-1.0,0,28,0.0,1.0,0.9
2016.0,50,Julian Edelman,2,MIA,NE,10,7,76,10.9,7.6,0,22,1.0,0.0,14.6
2016.0,54,Julio Jones,2,OAK,ATL,5,5,106,21.2,21.2,1,16,0.0,1.0,24.6
2016.0,11,Justin Hardy,2,OAK,ATL,3,1,8,8.0,2.7,1,16,0.0,1.0,7.8
2016.0,35,Kamar Aiken,2,CLE,BAL,1,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2016.0,18,Kelvin Benjamin,2,SF,CAR,9,7,108,15.4,12.0,2,19,1.0,1.0,32.8
2016.0,59,Kenny Britt,2,SEA,LAR,10,6,94,15.7,9.4,0,17,1.0,1.0,15.4
2016.0,49,Kenny Stills,2,NE,MIA,4,2,39,19.5,9.8,1,7,0.0,0.0,11.9
2016.0,2,Kevin White,2,PHI,CHI,6,4,36,9.0,6.0,0,29,1.0,1.0,8.5
2016.0,1,Laquon Treadwell,2,GB,MIN,0,0,0,0.0,0.0,0,31,1.0,0.0,0.0
2016.0,64,Larry Fitzgerald,2,TB,ARI,10,5,77,15.4,7.7,1,13,1.0,1.0,19.1
2016.0,2,Leonte Carroo,2,NE,MIA,0,0,0,0.0,0.0,0,7,0.0,0.0,0.0
2016.0,17,Lucky Whitehead,2,WAS,DAL,0,0,0,0.0,0.0,0,14,0.0,1.0,0.0
2016.0,2,Malcolm Mitchell,2,MIA,NE,2,1,15,15.0,7.5,0,22,1.0,0.0,2.5
2016.0,24,Marc Mariani,2,DET,TEN,0,0,0,0.0,0.0,0,26,0.0,0.0,0.0
2016.0,25,Marqise Lee,2,LAC,JAX,7,5,75,15.0,10.7,0,8,0.0,1.0,12.5
2016.0,26,Marquise Goodwin,2,NYJ,BUF,5,2,112,56.0,22.4,1,15,1.0,0.0,22.2
2016.0,45,Marvin Jones,2,TEN,DET,11,8,118,14.8,10.7,0,32,1.0,0.0,22.8
2016.0,61,Matthew Slater,2,MIA,NE,1,0,0,0.0,0.0,0,22,1.0,0.0,0.0
2016.0,55,Michael Crabtree,2,ATL,OAK,5,4,31,7.8,6.2,1,23,1.0,1.0,13.1
2016.0,65,Michael Floyd,2,TB,ARI,6,2,8,4.0,1.3,1,13,1.0,1.0,8.8
2016.0,2,Michael Thomas,2,NYG,NO,5,4,56,14.0,11.2,0,6,0.0,0.0,9.6
2016.0,32,Mike Evans,2,ARI,TB,18,6,70,11.7,3.9,1,27,0.0,1.0,19.0
2016.0,18,Mike Thomas,2,SEA,LAR,0,0,0,0.0,0.0,0,17,1.0,1.0,0.0
2016.0,65,Mike Wallace,2,CLE,BAL,6,4,41,10.2,6.8,2,18,0.0,1.0,20.1
2016.0,59,Mohamed Sanu,2,OAK,ATL,5,3,19,6.3,3.8,0,16,0.0,1.0,4.9
2016.0,11,Neal Sterling,2,LAC,JAX,0,0,0,0.0,0.0,0,8,0.0,1.0,0.0
2016.0,15,Nelson Agholor,2,CHI,PHI,7,4,42,10.5,6.0,0,28,0.0,1.0,8.2
2016.0,29,Odell Beckham Jr,2,NO,NYG,11,8,86,10.8,7.8,0,24,1.0,0.0,16.6
2016.0,18,Paul Richardson,2,LAR,SEA,6,3,35,11.7,5.8,0,30,0.0,1.0,6.5
2016.0,13,Phillip Dorsett,2,DEN,IND,5,1,30,30.0,6.0,0,1,0.0,1.0,4.0
2016.0,60,Pierre Garcon,2,DAL,WAS,7,2,25,12.5,3.6,0,12,1.0,1.0,4.5
2016.0,11,Quan Bray,2,DEN,IND,1,1,7,7.0,7.0,0,1,0.0,1.0,1.7
2016.0,15,Quincy Enunwa,2,BUF,NYJ,6,6,92,15.3,15.3,0,10,0.0,0.0,15.2
2016.0,13,Quinton Dunbar,2,DAL,WAS,0,0,0,0.0,0.0,0,12,1.0,1.0,0.0
2016.0,28,Quinton Patton,2,CAR,SF,6,3,25,8.3,4.2,0,25,0.0,1.0,5.5
2016.0,54,Randall Cobb,2,MIN,GB,7,5,42,8.4,6.0,0,3,0.0,0.0,9.3
2016.0,11,Rashad Greene,2,LAC,JAX,3,1,7,7.0,2.3,0,8,0.0,1.0,1.7
2016.0,2,Rashard Higgins,2,BAL,CLE,1,0,0,0.0,0.0,0,21,1.0,1.0,0.0
2016.0,2,Ricardo Louis,2,BAL,CLE,0,0,0,0.0,0.0,0,21,1.0,1.0,0.0
2016.0,51,Rishard Matthews,2,DET,TEN,6,4,40,10.0,6.7,0,26,0.0,0.0,8.0
2016.0,2,Robby Anderson,2,BUF,NYJ,0,0,0,0.0,0.0,0,10,0.0,0.0,0.0
2016.0,46,Robert Woods,2,NYJ,BUF,2,1,10,10.0,5.0,0,15,1.0,0.0,2.0
2016.0,38,Rod Streater,2,CAR,SF,2,1,13,13.0,6.5,0,25,0.0,1.0,2.3
2016.0,45,Russell Shepard,2,ARI,TB,2,2,16,8.0,8.0,0,27,0.0,1.0,3.6
2016.0,34,Ryan Grant,2,DAL,WAS,1,1,5,5.0,5.0,0,12,1.0,1.0,1.5
2016.0,9,Sammie Coates,2,CIN,PIT,5,2,97,48.5,19.4,0,2,1.0,1.0,12.3
2016.0,31,Sammy Watkins,2,NYJ,BUF,5,2,20,10.0,4.0,0,15,1.0,0.0,4.0
2016.0,18,Seth Roberts,2,ATL,OAK,6,3,25,8.3,4.2,0,23,1.0,1.0,5.5
2016.0,15,Stefon Diggs,2,GB,MIN,11,9,182,20.2,16.5,1,31,1.0,0.0,36.2
2016.0,2,Sterling Shepard,2,NO,NYG,8,8,117,14.6,14.6,0,24,1.0,0.0,22.7
2016.0,70,Steve Smith,2,CLE,BAL,6,3,64,21.3,10.7,0,18,0.0,1.0,9.4
2016.0,64,T.Y. Hilton,2,DEN,IND,11,4,41,10.2,3.7,0,1,0.0,1.0,8.1
2016.0,2,Tajae Sharpe,2,DET,TEN,7,4,33,8.2,4.7,0,26,0.0,0.0,7.3
2016.0,4,Tavarres King,2,NO,NYG,0,0,0,0.0,0.0,0,24,1.0,0.0,0.0
2016.0,46,Tavon Austin,2,SEA,LAR,9,5,50,10.0,5.6,0,17,1.0,1.0,10.6
2016.0,30,Taylor Gabriel,2,OAK,ATL,2,2,19,9.5,9.5,0,16,0.0,1.0,3.9
2016.0,61,Ted Ginn,2,SF,CAR,4,2,51,25.5,12.8,0,19,1.0,1.0,6.6
2016.0,50,Terrance Williams,2,WAS,DAL,0,0,0,0.0,0.0,0,14,0.0,1.0,0.0
2016.0,18,Terrelle Pryor,2,BAL,CLE,10,3,32,10.7,3.2,0,21,1.0,1.0,6.2
2016.0,1,Tommylee Lewis,2,NYG,NO,1,1,-1,-1.0,-1.0,0,6,0.0,0.0,0.9
2016.0,11,Tony Lippett,2,NE,MIA,0,0,0,0.0,0.0,0,7,0.0,0.0,0.0
2016.0,66,Torrey Smith,2,CAR,SF,10,3,55,18.3,5.5,1,25,0.0,1.0,14.5
2016.0,56,Travis Benjamin,2,JAX,LAC,6,6,115,19.2,19.2,2,5,0.0,1.0,32.4
2016.0,1,Trevor Davis,2,MIN,GB,1,0,0,0.0,0.0,0,3,0.0,0.0,0.0
2016.0,2,Tyler Boyd,2,PIT,CIN,8,6,78,13.0,9.8,0,9,0.0,1.0,12.8
2016.0,18,Tyler Lockett,2,LAR,SEA,4,4,99,24.8,24.8,0,30,0.0,1.0,13.9
2016.0,2,Tyreek Hill,2,HOU,KC,2,2,8,4.0,4.0,0,4,0.0,0.0,2.7
2016.0,9,Tyrell Williams,2,JAX,LAC,6,3,61,20.3,10.2,1,5,0.0,1.0,15.1
2016.0,38,Victor Cruz,2,NO,NYG,8,4,91,22.8,11.4,0,24,1.0,0.0,12.1
2016.0,60,Vincent Jackson,2,ARI,TB,9,4,44,11.0,4.9,0,27,0.0,1.0,8.4
2016.0,8,Walter Powell,2,NYJ,BUF,0,0,0,0.0,0.0,0,15,1.0,0.0,0.0
2016.0,2,Will Fuller,2,KC,HOU,7,4,104,26.0,14.9,0,20,1.0,0.0,17.4
2016.0,17,Willie Snead,2,NYG,NO,8,5,54,10.8,6.8,1,6,0.0,0.0,16.4
2016.0,64,AJ Green,3,DEN,CIN,11,8,77,9.6,7.0,0,1,1.0,0.0,15.7
2016.0,3,Aaron Burbridge,3,SEA,SF,0,0,0,0.0,0.0,0,17,0.0,0.0,0.0
2016.0,16,Adam Humphries,3,LAR,TB,12,9,100,11.1,8.3,0,30,1.0,1.0,22.0
2016.0,35,Adam Thielen,3,CAR,MIN,4,3,29,9.7,7.2,0,25,0.0,1.0,5.9
2016.0,29,Albert Wilson,3,NYJ,KC,0,0,0,0.0,0.0,0,15,1.0,1.0,0.0
2016.0,39,Aldrick Robinson,3,NO,ATL,2,1,4,4.0,2.0,0,24,0.0,0.0,1.4
2016.0,3,Alex Erickson,3,DEN,CIN,0,0,0,0.0,0.0,0,1,1.0,0.0,0.0
2016.0,34,Allen Hurns,3,BAL,JAX,8,4,40,10.0,5.0,0,21,1.0,1.0,8.0
2016.0,29,Allen Robinson,3,BAL,JAX,11,7,57,8.1,5.2,2,21,1.0,1.0,24.7
2016.0,54,Alshon Jeffery,3,DAL,CHI,7,5,70,14.0,10.0,0,12,0.0,0.0,12.0
2016.0,19,Amari Cooper,3,TEN,OAK,9,4,62,15.5,6.9,0,32,0.0,1.0,10.2
2016.0,52,Andre Holmes,3,TEN,OAK,1,1,8,8.0,8.0,0,32,0.0,1.0,1.8
2016.0,66,Andre Johnson,3,OAK,TEN,3,0,0,0.0,0.0,0,16,1.0,1.0,0.0
2016.0,59,Andre Roberts,3,GB,DET,1,0,0,0.0,0.0,0,31,0.0,1.0,0.0
2016.0,48,Andrew Hawkins,3,MIA,CLE,4,2,14,7.0,3.5,0,22,0.0,1.0,3.5
2016.0,64,Anquan Boldin,3,GB,DET,6,4,22,5.5,3.7,1,31,0.0,1.0,12.2
2016.0,64,Antonio Brown,3,PHI,PIT,18,12,140,11.7,7.8,0,29,0.0,1.0,29.0
2016.0,11,Arrelious Benn,3,BAL,JAX,0,0,0,0.0,0.0,0,21,1.0,1.0,0.0
2016.0,17,Bennie Fowler,3,CIN,DEN,1,1,13,13.0,13.0,0,2,0.0,0.0,2.3
2016.0,19,Bradley Marquez,3,TB,LAR,2,1,12,12.0,6.0,0,13,0.0,1.0,2.2
2016.0,29,Brandin Cooks,3,ATL,NO,8,2,13,6.5,1.6,0,23,1.0,0.0,3.9
2016.0,19,Brandon Coleman,3,ATL,NO,8,7,78,11.1,9.8,0,23,1.0,0.0,14.8
2016.0,59,Brandon LaFell,3,DEN,CIN,3,2,34,17.0,11.3,0,1,1.0,0.0,5.2
2016.0,64,Brandon Marshall,3,KC,NYJ,10,3,27,9.0,2.7,0,20,0.0,1.0,5.7
2016.0,67,Brandon Tate,3,ARI,BUF,0,0,0,0.0,0.0,0,27,1.0,0.0,0.0
2016.0,3,Breshad Perriman,3,JAX,BAL,4,2,22,11.0,5.5,0,5,0.0,1.0,4.4
2016.0,54,Brian Quick,3,TB,LAR,2,2,53,26.5,26.5,1,13,0.0,1.0,13.3
2016.0,35,Brice Butler,3,CHI,DAL,1,0,0,0.0,0.0,0,28,1.0,0.0,0.0
2016.0,12,Cameron Meredith,3,DAL,CHI,3,2,24,12.0,8.0,0,12,0.0,0.0,3.4
2016.0,26,Charles Johnson,3,CAR,MIN,2,0,0,0.0,0.0,0,25,0.0,1.0,0.0
2016.0,3,Charone Peake,3,KC,NYJ,0,0,0,0.0,0.0,0,20,0.0,1.0,0.0
2016.0,2,Chester Rogers,3,LAC,IND,2,0,0,0.0,0.0,0,8,1.0,0.0,0.0
2016.0,19,Chris Conley,3,NYJ,KC,5,3,44,14.7,8.8,0,15,1.0,1.0,7.4
2016.0,51,Chris Hogan,3,HOU,NE,3,1,3,3.0,1.0,0,4,1.0,0.0,1.3
2016.0,3,Chris Moore,3,JAX,BAL,1,1,2,2.0,2.0,0,5,0.0,1.0,1.2
2016.0,25,Cody Latimer,3,CIN,DEN,1,1,10,10.0,10.0,0,2,0.0,0.0,2.0
2016.0,60,Cole Beasley,3,CHI,DAL,7,7,73,10.4,10.4,0,28,1.0,0.0,14.3
2016.0,51,Cordarrelle Patterson,3,CAR,MIN,1,1,8,8.0,8.0,0,25,0.0,1.0,1.8
2016.0,31,Corey Brown,3,MIN,CAR,5,4,57,14.2,11.4,0,3,1.0,1.0,9.7
2016.0,56,Danny Amendola,3,HOU,NE,2,2,23,11.5,11.5,0,4,1.0,0.0,4.3
2016.0,66,Darrius Heyward-Bey,3,PHI,PIT,1,0,0,0.0,0.0,0,29,0.0,1.0,0.0
2016.0,32,Davante Adams,3,DET,GB,2,2,23,11.5,11.5,1,26,1.0,1.0,10.3
2016.0,51,DeAndre Hopkins,3,NE,HOU,8,4,56,14.0,7.0,0,7,0.0,0.0,9.6
2016.0,55,DeSean Jackson,3,NYG,WAS,8,5,96,19.2,12.0,1,6,0.0,0.0,20.6
2016.0,3,Demarcus Robinson,3,NYJ,KC,0,0,0,0.0,0.0,0,15,1.0,1.0,0.0
2016.0,67,Demaryius Thomas,3,CIN,DEN,7,6,100,16.7,14.3,1,2,0.0,0.0,24.0
2016.0,25,Deonte Thompson,3,DAL,CHI,0,0,0,0.0,0.0,0,12,0.0,0.0,0.0
2016.0,17,Devante Parker,3,CLE,MIA,6,3,51,17.0,8.5,1,18,1.0,1.0,14.1
2016.0,19,Devin Funchess,3,MIN,CAR,2,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2016.0,55,Devin Hester,3,JAX,BAL,0,0,0,0.0,0.0,0,5,0.0,1.0,-1.0
2016.0,60,Dez Bryant,3,CHI,DAL,6,3,40,13.3,6.7,1,28,1.0,0.0,13.0
2016.0,24,Dontrelle Inman,3,IND,LAC,4,3,32,10.7,8.0,0,11,0.0,0.0,6.2
2016.0,19,Dorial Green-Beckham,3,PIT,PHI,4,3,33,11.0,8.2,0,9,1.0,1.0,6.3
2016.0,65,Doug Baldwin,3,SF,SEA,10,8,164,20.5,16.4,1,19,1.0,0.0,33.0
2016.0,63,Dwayne Harris,3,WAS,NYG,0,0,0,0.0,0.0,0,14,1.0,0.0,0.0
2016.0,53,Eddie Royal,3,DAL,CHI,3,3,21,7.0,7.0,0,12,0.0,0.0,5.1
2016.0,3,Eli Rogers,3,PHI,PIT,5,2,32,16.0,6.4,0,29,0.0,1.0,5.2
2016.0,66,Emmanuel Sanders,3,CIN,DEN,13,9,117,13.0,9.0,2,2,0.0,0.0,35.7
2016.0,65,Eric Decker,3,KC,NYJ,6,1,31,31.0,5.2,0,20,0.0,1.0,4.1
2016.0,66,Eric Weems,3,NO,ATL,0,0,0,0.0,0.0,0,24,0.0,0.0,0.0
2016.0,2,Freddie Martino,3,LAR,TB,0,0,0,0.0,0.0,0,30,1.0,1.0,0.0
2016.0,66,Golden Tate,3,GB,DET,6,4,40,10.0,6.7,0,31,0.0,1.0,7.2
2016.0,33,Griff Whalen,3,IND,LAC,0,0,0,0.0,0.0,0,11,0.0,0.0,0.0
2016.0,60,Harry Douglas,3,OAK,TEN,4,2,20,10.0,5.0,0,16,1.0,1.0,4.0
2016.0,13,JJ Nelson,3,BUF,ARI,0,0,0,0.0,0.0,0,10,0.0,0.0,0.0
2016.0,13,Jaelen Strong,3,NE,HOU,4,1,15,15.0,3.8,0,7,0.0,0.0,2.5
2016.0,3,Jakeem Grant,3,CLE,MIA,0,0,0,0.0,0.0,0,18,1.0,1.0,0.0
2016.0,3,Jalin Marshall,3,KC,NYJ,5,2,19,9.5,3.8,0,20,0.0,1.0,2.9
2016.0,14,James Wright,3,DEN,CIN,1,1,10,10.0,10.0,0,1,1.0,0.0,2.0
2016.0,19,Jamison Crowder,3,NYG,WAS,7,4,78,19.5,11.1,1,6,0.0,0.0,17.8
2016.0,13,Jared Abbrederis,3,DET,GB,0,0,0,0.0,0.0,0,26,1.0,1.0,0.0
2016.0,56,Jarius Wright,3,CAR,MIN,0,0,0,0.0,0.0,0,25,0.0,1.0,0.0
2016.0,50,Jaron Brown,3,BUF,ARI,6,3,49,16.3,8.2,0,10,0.0,0.0,7.9
2016.0,35,Jarvis Landry,3,CLE,MIA,12,7,120,17.1,10.0,1,18,1.0,1.0,29.6
2016.0,22,Jeff Janis,3,DET,GB,0,0,0,0.0,0.0,0,26,1.0,1.0,0.0
2016.0,64,Jeremy Kerley,3,SEA,SF,6,2,24,12.0,4.0,0,17,0.0,0.0,4.4
2016.0,49,Jeremy Maclin,3,NYJ,KC,7,4,35,8.8,5.0,0,15,1.0,1.0,7.5
2016.0,56,Jermaine Kearse,3,SF,SEA,2,2,11,5.5,5.5,0,19,1.0,0.0,3.1
2016.0,34,John Brown,3,BUF,ARI,11,6,70,11.7,6.4,0,10,0.0,0.0,13.0
2016.0,3,Johnny Holton,3,TEN,OAK,0,0,0,0.0,0.0,0,32,0.0,1.0,0.2
2016.0,35,Jordan Matthews,3,PIT,PHI,3,2,19,9.5,6.3,1,9,1.0,1.0,9.9
2016.0,16,Jordan Norwood,3,CIN,DEN,2,0,0,0.0,0.0,0,2,0.0,0.0,0.0
2016.0,1,Jordan Payton,3,MIA,CLE,0,0,0,0.0,0.0,0,22,0.0,1.0,0.0
2016.0,3,Jordan Taylor,3,CIN,DEN,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0
2016.0,46,Jordy Nelson,3,DET,GB,7,6,101,16.8,14.4,2,26,1.0,1.0,31.1
2016.0,31,Josh Bellamy,3,DAL,CHI,0,0,0,0.0,0.0,0,12,0.0,0.0,0.0
2016.0,30,Josh Huff,3,PIT,PHI,5,4,20,5.0,4.0,0,9,1.0,1.0,6.0
2016.0,51,Julian Edelman,3,HOU,NE,6,4,38,9.5,6.3,0,4,1.0,0.0,9.2
2016.0,55,Julio Jones,3,NO,ATL,7,1,16,16.0,2.3,0,24,0.0,0.0,2.6
2016.0,12,Justin Hardy,3,NO,ATL,2,2,26,13.0,13.0,1,24,0.0,0.0,10.6
2016.0,36,Kamar Aiken,3,JAX,BAL,1,1,5,5.0,5.0,0,5,0.0,1.0,1.5
2016.0,17,Keith Mumphery,3,NE,HOU,0,0,0,0.0,0.0,0,7,0.0,0.0,0.0
2016.0,19,Kelvin Benjamin,3,MIN,CAR,1,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2016.0,60,Kenny Britt,3,TB,LAR,6,4,38,9.5,6.3,0,13,0.0,1.0,6.8
2016.0,50,Kenny Stills,3,CLE,MIA,8,5,76,15.2,9.5,0,18,1.0,1.0,12.6
2016.0,3,Kevin White,3,DAL,CHI,14,6,62,10.3,4.4,0,12,0.0,0.0,12.2
2016.0,65,Larry Fitzgerald,3,BUF,ARI,12,7,60,8.6,5.0,0,10,0.0,0.0,13.0
2016.0,3,Leonte Carroo,3,CLE,MIA,0,0,0,0.0,0.0,0,18,1.0,1.0,0.0
2016.0,18,Lucky Whitehead,3,CHI,DAL,0,0,0,0.0,0.0,0,28,1.0,0.0,0.3
2016.0,3,Malcolm Mitchell,3,HOU,NE,2,1,27,27.0,13.5,0,4,1.0,0.0,3.7
2016.0,25,Marc Mariani,3,OAK,TEN,0,0,0,0.0,0.0,0,16,1.0,1.0,0.0
2016.0,45,Markus Wheaton,3,PHI,PIT,5,1,2,2.0,0.4,0,29,0.0,1.0,1.2
2016.0,26,Marqise Lee,3,BAL,JAX,7,5,44,8.8,6.3,0,21,1.0,1.0,9.4
2016.0,27,Marquise Goodwin,3,ARI,BUF,5,1,6,6.0,1.2,0,27,1.0,0.0,1.6
2016.0,46,Marvin Jones,3,GB,DET,8,6,205,34.2,25.6,2,31,0.0,1.0,41.5
2016.0,62,Matthew Slater,3,HOU,NE,0,0,0,0.0,0.0,0,4,1.0,0.0,0.0
2016.0,56,Michael Crabtree,3,TEN,OAK,11,8,102,12.8,9.3,0,32,0.0,1.0,21.2
2016.0,66,Michael Floyd,3,BUF,ARI,11,4,65,16.2,5.9,0,10,0.0,0.0,10.5
2016.0,3,Michael Thomas,3,ATL,NO,11,7,71,10.1,6.5,1,23,1.0,0.0,20.1
2016.0,33,Mike Evans,3,LAR,TB,14,10,132,13.2,9.4,1,30,1.0,1.0,32.2
2016.0,19,Mike Thomas,3,TB,LAR,1,0,0,0.0,0.0,0,13,0.0,1.0,0.0
2016.0,66,Mike Wallace,3,JAX,BAL,6,3,34,11.3,5.7,0,5,0.0,1.0,6.9
2016.0,60,Mohamed Sanu,3,NO,ATL,4,3,31,10.3,7.8,0,24,0.0,0.0,6.1
2016.0,12,Neal Sterling,3,BAL,JAX,0,0,0,0.0,0.0,0,21,1.0,1.0,0.0
2016.0,16,Nelson Agholor,3,PIT,PHI,3,3,21,7.0,7.0,0,9,1.0,1.0,5.1
2016.0,30,Odell Beckham Jr,3,WAS,NYG,11,7,121,17.3,11.0,0,14,1.0,0.0,22.1
2016.0,19,Paul Richardson,3,SF,SEA,0,0,0,0.0,0.0,0,19,1.0,0.0,0.0
2016.0,1,Pharoh Cooper,3,TB,LAR,0,0,0,0.0,0.0,0,13,0.0,1.0,0.0
2016.0,14,Phillip Dorsett,3,LAC,IND,4,3,27,9.0,6.8,0,8,1.0,0.0,5.7
2016.0,61,Pierre Garcon,3,NYG,WAS,7,5,59,11.8,8.4,0,6,0.0,0.0,10.9
2016.0,12,Quan Bray,3,LAC,IND,0,0,0,0.0,0.0,0,8,1.0,0.0,0.0
2016.0,16,Quincy Enunwa,3,KC,NYJ,11,4,37,9.2,3.4,0,20,0.0,1.0,7.7
2016.0,14,Quinton Dunbar,3,NYG,WAS,1,1,31,31.0,31.0,0,6,0.0,0.0,3.1
2016.0,29,Quinton Patton,3,SEA,SF,4,1,8,8.0,2.0,0,17,0.0,0.0,1.8
2016.0,55,Randall Cobb,3,DET,GB,3,1,33,33.0,11.0,0,26,1.0,1.0,4.3
2016.0,12,Rashad Greene,3,BAL,JAX,0,0,0,0.0,0.0,0,21,1.0,1.0,0.0
2016.0,16,Rashad Ross,3,NYG,WAS,0,0,0,0.0,0.0,0,6,0.0,0.0,0.0
2016.0,3,Rashard Higgins,3,MIA,CLE,1,0,0,0.0,0.0,0,22,0.0,1.0,0.0
2016.0,3,Ricardo Louis,3,MIA,CLE,4,3,40,13.3,10.0,0,22,0.0,1.0,7.0
2016.0,52,Rishard Matthews,3,OAK,TEN,8,3,32,10.7,4.0,0,16,1.0,1.0,6.2
2016.0,3,Robby Anderson,3,KC,NYJ,2,2,34,17.0,17.0,0,20,0.0,1.0,5.4
2016.0,47,Robert Woods,3,ARI,BUF,8,6,51,8.5,6.4,0,27,1.0,0.0,11.1
2016.0,39,Rod Streater,3,SEA,SF,1,1,19,19.0,19.0,0,17,0.0,0.0,2.9
2016.0,46,Russell Shepard,3,LAR,TB,2,1,6,6.0,3.0,0,30,1.0,1.0,1.6
