year,year,Name,Week,Opponent,games,tar_avg,rec_avg,yds_avg,yds/rec_avg,yds/tar_avg,td_avg,tar_ma,rec_ma,yds_ma,yds/rec_ma,yds/tar_ma,td_ma,tar_car,rec_car,yds_car,yds/rec_car,yds/tar_car,td_car,surface_0,h/a_1,def_rk,points
2016,2016.0,Randall Cobb,13,HOU,63,7.7,5.4,55.8,12.87,7.86,0.3,7.7,5.4,55.8,12.870000000000001,7.860000000000001,0.3,7.73,5.45,54.09,12.26,7.56,0.27,1.0,1.0,4,10.9
2016,2016.0,Randall Cobb,14,SEA,64,7.27,5.18,52.45,12.27,7.72,0.36,7.2727272727272725,5.181818181818182,52.45454545454545,12.272727272727275,7.718181818181819,0.36363636363636365,7.33,5.25,51.17,11.77,7.46,0.33,1.0,1.0,17,6.3
2016,2016.0,Randall Cobb,15,CHI,65,6.92,5.0,50.83,12.17,7.99,0.33,6.916666666666667,5.0,50.833333333333336,12.16666666666667,7.991666666666667,0.3333333333333333,7.0,5.08,49.77,11.71,7.73,0.31,1.0,0.0,28,0.0
2017,2017.0,Randall Cobb,1,SEA,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,4.71,46.21,10.87,7.18,0.29,1.0,1.0,18,17.5
2017,2017.0,Randall Cobb,2,ATL,67,13.0,9.0,85.0,9.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.5,42.5,4.7,3.25,0.0,0.0,0.0,12,13.0
2017,2017.0,Randall Cobb,4,CHI,68,11.0,7.5,72.5,9.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,5.0,48.33,6.47,4.4,0.0,1.0,1.0,14,14.4
2017,2017.0,Randall Cobb,5,DAL,69,8.67,6.33,63.0,10.13,8.07,0.33,0.0,0.0,0.0,0.0,0.0,0.0,6.75,4.75,47.25,7.6,6.05,0.25,0.0,0.0,25,6.9
2017,2017.0,Randall Cobb,6,MIN,70,7.75,5.75,54.5,9.4,7.5,0.25,7.75,5.75,54.5,9.4,7.5,0.25,6.4,4.6,43.6,7.52,6.0,0.2,0.0,0.0,8,5.8
2017,2017.0,Randall Cobb,7,NO,71,6.8,5.2,49.2,9.38,7.86,0.2,6.8,5.2,49.2,9.38,7.859999999999999,0.2,5.83,4.33,41.0,7.82,6.55,0.17,1.0,1.0,20,3.5
2017,2017.0,Randall Cobb,9,DET,72,6.33,4.67,43.5,9.07,7.18,0.17,6.333333333333333,4.666666666666667,43.5,9.066666666666668,7.183333333333333,0.16666666666666666,5.57,4.0,37.29,7.77,6.16,0.14,1.0,1.0,17,10.9
2017,2017.0,Randall Cobb,10,CHI,73,6.14,4.71,45.57,9.43,7.81,0.14,6.142857142857143,4.714285714285714,45.57142857142857,9.428571428571429,7.814285714285714,0.14285714285714285,5.5,4.12,39.88,8.25,6.84,0.12,1.0,0.0,14,9.0
2017,2017.0,Randall Cobb,11,BAL,74,5.88,4.5,46.38,10.41,8.46,0.12,5.875,4.5,46.375,10.4125,8.4625,0.125,5.33,4.0,41.22,9.26,7.52,0.11,1.0,1.0,5,6.4
2017,2017.0,Randall Cobb,12,PIT,75,5.89,4.33,45.0,10.51,8.16,0.11,5.888888888888889,4.333333333333333,45.0,10.511111111111111,8.155555555555557,0.1111111111111111,5.4,3.9,40.5,9.46,7.34,0.1,1.0,0.0,9,15.8
2017,2017.0,Randall Cobb,13,TB,76,5.7,4.3,46.3,10.91,8.79,0.2,5.7,4.3,46.3,10.91,8.790000000000001,0.2,5.27,3.91,42.09,9.92,7.99,0.18,1.0,1.0,32,0.0
2017,2017.0,Randall Cobb,14,CLE,77,5.18,3.91,42.09,9.92,7.99,0.18,5.181818181818182,3.909090909090909,42.09090909090909,9.918181818181818,7.990909090909091,0.18181818181818182,4.83,3.58,38.58,9.09,7.32,0.17,1.0,0.0,16,11.9
2017,2017.0,Randall Cobb,15,CAR,78,5.42,4.25,41.83,9.5,7.73,0.17,5.416666666666667,4.25,41.833333333333336,9.5,7.733333333333334,0.16666666666666666,5.08,3.92,38.62,8.77,7.14,0.15,1.0,0.0,28,21.4
2017,2017.0,Randall Cobb,16,MIN,79,6.08,4.46,45.08,9.69,7.6,0.23,6.076923076923077,4.461538461538462,45.07692307692308,9.692307692307692,7.6000000000000005,0.23076923076923078,5.71,4.14,41.86,9.0,7.06,0.21,1.0,1.0,8,5.6
2017,2017.0,Randall Cobb,17,DET,80,6.14,4.43,43.43,9.39,7.28,0.21,6.142857142857143,4.428571428571429,43.42857142857143,9.392857142857142,7.278571428571429,0.21428571428571427,5.8,4.13,40.53,8.77,6.79,0.2,0.0,0.0,17,17.3
2018,2018.0,Randall Cobb,1,CHI,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,4.12,40.81,8.92,6.84,0.25,1.0,1.0,28,32.2
2018,2018.0,Randall Cobb,2,MIN,82,10.0,9.0,142.0,15.8,14.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,93.5,13.5,10.85,1.0,1.0,1.0,12,7.0
2018,2018.0,Randall Cobb,3,WAS,83,8.0,6.5,86.0,11.65,9.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.33,5.67,72.33,11.5,8.9,0.67,1.0,0.0,14,5.2
2018,0.0,Randall Cobb,8,LAR,84,9.0,5.67,64.67,9.6,7.07,0.33,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.25,59.75,10.0,7.18,0.5,1.0,0.0,24,8.0
2012,2012.0,Randy Moss,1,GB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,10.7
2012,2012.0,Randy Moss,2,DET,2,4.0,4.0,47.0,11.8,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,47.0,11.8,11.8,1.0,1.0,1.0,12,1.4
2012,2012.0,Randy Moss,3,MIN,3,2.5,2.5,30.5,12.9,12.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,30.5,12.9,12.9,0.5,0.0,0.0,9,2.7
2012,2012.0,Randy Moss,4,NYJ,4,3.67,2.67,29.33,11.6,10.1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,3.67,2.67,29.33,11.6,10.1,0.33,0.0,0.0,21,0.0
2012,2012.0,Randy Moss,5,BUF,5,3.0,2.0,22.0,8.7,7.58,0.25,3.0,2.0,22.0,8.7,7.575,0.25,3.0,2.0,22.0,8.7,7.58,0.25,1.0,1.0,10,1.1
2012,2012.0,Randy Moss,6,NYG,6,2.8,1.8,19.8,9.16,7.16,0.2,2.8,1.8,19.8,9.16,7.159999999999999,0.2,2.8,1.8,19.8,9.16,7.16,0.2,1.0,1.0,11,7.5
2012,2012.0,Randy Moss,7,SEA,7,2.83,1.83,29.0,13.88,10.13,0.17,2.8333333333333335,1.8333333333333333,29.0,13.883333333333333,10.133333333333333,0.16666666666666666,2.83,1.83,29.0,13.88,10.13,0.17,1.0,1.0,1,1.4
2012,2012.0,Randy Moss,8,ARI,8,3.0,1.71,26.86,13.9,9.19,0.14,3.0,1.7142857142857142,26.857142857142858,13.9,9.185714285714285,0.14285714285714285,3.0,1.71,26.86,13.9,9.19,0.14,1.0,0.0,20,10.7
2012,2012.0,Randy Moss,10,LAR,9,2.75,1.62,29.38,18.04,13.91,0.25,2.75,1.625,29.375,18.0375,13.9125,0.25,2.75,1.62,29.38,18.04,13.91,0.25,1.0,1.0,27,1.9
2012,2012.0,Randy Moss,11,CHI,10,2.67,1.67,28.22,17.09,13.42,0.22,2.6666666666666665,1.6666666666666667,28.22222222222222,17.08888888888889,13.422222222222222,0.2222222222222222,2.67,1.67,28.22,17.09,13.42,0.22,1.0,1.0,24,1.2
2012,2012.0,Randy Moss,12,NO,11,2.6,1.6,26.6,16.58,12.68,0.2,2.6,1.6,26.6,16.580000000000002,12.68,0.2,2.6,1.6,26.6,16.58,12.68,0.2,0.0,0.0,25,0.0
2012,2012.0,Randy Moss,13,LAR,12,2.45,1.45,24.18,15.07,11.53,0.18,2.4545454545454546,1.4545454545454546,24.181818181818183,15.072727272727274,11.527272727272727,0.18181818181818182,2.45,1.45,24.18,15.07,11.53,0.18,1.0,0.0,27,3.0
2012,2012.0,Randy Moss,14,MIA,13,2.67,1.58,24.67,14.65,11.07,0.17,2.6666666666666665,1.5833333333333333,24.666666666666668,14.65,11.066666666666668,0.16666666666666666,2.67,1.58,24.67,14.65,11.07,0.17,1.0,1.0,22,3.0
2012,2012.0,Randy Moss,15,NE,14,2.77,1.62,25.08,14.68,10.79,0.15,2.769230769230769,1.6153846153846154,25.076923076923077,14.676923076923078,10.792307692307693,0.15384615384615385,2.77,1.62,25.08,14.68,10.79,0.15,0.0,0.0,3,9.6
2012,2012.0,Randy Moss,16,SEA,15,2.86,1.64,25.86,14.91,10.66,0.21,2.857142857142857,1.6428571428571428,25.857142857142858,14.914285714285715,10.664285714285715,0.21428571428571427,2.86,1.64,25.86,14.91,10.66,0.21,0.0,0.0,1,4.4
2012,0.0,Randy Moss,17,ARI,16,3.07,1.73,27.07,14.9,10.44,0.2,3.066666666666667,1.7333333333333334,27.066666666666666,14.9,10.440000000000001,0.2,3.07,1.73,27.07,14.9,10.44,0.2,1.0,1.0,20,2.8
2015,0.0,Rannell Hall,17,PIT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32,0.0
2015,2015.0,Rashad Greene,1,CAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10,15.8
2015,2015.0,Rashad Greene,2,MIA,2,13.0,7.0,28.0,4.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,28.0,4.0,2.2,1.0,1.0,1.0,17,2.7
2015,2015.0,Rashad Greene,11,TEN,3,8.5,4.5,17.5,3.75,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.5,17.5,3.75,2.0,0.5,1.0,1.0,20,1.2
2015,2015.0,Rashad Greene,12,LAC,4,6.0,3.33,12.33,3.17,2.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.33,12.33,3.17,2.0,0.33,1.0,1.0,4,4.7
2015,2015.0,Rashad Greene,13,TEN,5,5.5,3.25,13.5,3.8,2.55,0.25,5.5,3.25,13.5,3.8,2.55,0.25,5.5,3.25,13.5,3.8,2.55,0.25,1.0,0.0,20,9.5
2015,2015.0,Rashad Greene,14,IND,6,5.0,3.0,13.8,4.54,3.04,0.4,5.0,3.0,13.8,4.54,3.04,0.4,5.0,3.0,13.8,4.54,3.04,0.4,1.0,1.0,26,8.8
2015,2015.0,Rashad Greene,15,ATL,7,4.83,2.67,14.5,6.78,3.28,0.33,4.833333333333333,2.6666666666666665,14.5,6.783333333333334,3.283333333333333,0.3333333333333333,4.83,2.67,14.5,6.78,3.28,0.33,1.0,1.0,2,0.9
2015,2015.0,Rashad Greene,16,NO,8,4.57,2.43,12.29,5.67,2.77,0.29,4.571428571428571,2.4285714285714284,12.285714285714286,5.671428571428572,2.7714285714285714,0.2857142857142857,4.57,2.43,12.29,5.67,2.77,0.29,0.0,0.0,21,1.2
2015,2015.0,Rashad Greene,17,HOU,9,4.12,2.25,11.0,5.21,2.68,0.25,4.125,2.25,11.0,5.2125,2.675,0.25,4.12,2.25,11.0,5.21,2.68,0.25,0.0,0.0,6,1.5
2016,2016.0,Rashad Greene,1,GB,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,2.11,10.33,5.19,2.66,0.22,1.0,1.0,31,1.9
2016,2016.0,Rashad Greene,2,LAC,11,2.0,1.0,9.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,7.0,3.5,0.0,1.0,0.0,8,1.7
2016,2016.0,Rashad Greene,3,BAL,12,2.5,1.0,8.0,8.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,7.0,7.0,3.1,0.0,1.0,1.0,21,0.0
2016,2016.0,Rashad Greene,4,IND,13,1.67,0.67,5.33,5.33,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,5.25,5.25,2.33,0.0,1.0,1.0,11,1.8
2016,2016.0,Rashad Greene,7,OAK,14,1.5,0.75,6.0,6.0,3.7,0.0,1.5,0.75,6.0,6.0,3.7,0.0,1.6,0.8,5.8,5.8,3.46,0.0,1.0,1.0,16,1.8
2016,2016.0,Rashad Greene,10,HOU,15,1.6,1.0,6.4,5.6,3.76,0.0,1.6,1.0,6.4,5.6,3.7600000000000002,0.0,1.67,1.0,6.17,5.5,3.55,0.0,1.0,1.0,4,0.0
2016,2016.0,Rashad Greene,11,DET,16,1.33,0.83,5.33,4.67,3.13,0.0,1.3333333333333333,0.8333333333333334,5.333333333333333,4.666666666666667,3.1333333333333333,0.0,1.43,0.86,5.29,4.71,3.04,0.0,0.0,0.0,26,0.0
2016,2016.0,Rashad Greene,12,BUF,17,1.14,0.71,4.57,4.0,2.69,0.0,1.1428571428571428,0.7142857142857143,4.571428571428571,4.0,2.685714285714286,0.0,1.25,0.75,4.62,4.12,2.66,0.0,0.0,0.0,10,0.0
2018,2018.0,Rashad Greene,7,HOU,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.67,4.11,3.67,2.37,0.0,1.0,1.0,10,1.8
2018,0.0,Rashad Greene,8,PHI,19,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,8.0,0.0,1.0,1.0,13,1.9
2014,2014.0,Rashad Ross,3,NYJ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0
2014,2014.0,Rashad Ross,4,GB,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,0.0
2015,2015.0,Rashad Ross,2,LAR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11,0.0
2015,2015.0,Rashad Ross,3,NYG,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,10.7
2015,2015.0,Rashad Ross,4,PHI,5,1.0,1.0,13.5,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,9.0,4.5,4.5,0.0,1.0,1.0,31,5.3
2015,2015.0,Rashad Ross,5,ATL,6,1.67,1.0,23.33,18.83,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,17.5,14.12,6.95,0.0,0.0,0.0,2,0.0
2015,2015.0,Rashad Ross,6,NYJ,7,1.25,0.75,17.5,14.12,6.95,0.0,1.25,0.75,17.5,14.125,6.95,0.0,1.0,0.6,14.0,11.3,5.56,0.0,0.0,0.0,19,2.6
2015,2015.0,Rashad Ross,7,TB,8,1.6,0.8,17.2,14.5,6.62,0.0,1.6,0.8,17.2,14.5,6.62,0.0,1.33,0.67,14.33,12.08,5.52,0.0,1.0,1.0,25,0.0
2015,2015.0,Rashad Ross,10,NO,9,1.33,0.67,14.33,12.08,5.52,0.0,1.3333333333333333,0.6666666666666666,14.333333333333334,12.083333333333334,5.516666666666667,0.0,1.14,0.57,12.29,10.36,4.73,0.0,1.0,1.0,21,0.0
2015,2015.0,Rashad Ross,12,NYG,10,1.14,0.57,12.29,10.36,4.73,0.0,1.1428571428571428,0.5714285714285714,12.285714285714286,10.357142857142858,4.728571428571429,0.0,1.0,0.5,10.75,9.06,4.14,0.0,1.0,1.0,27,0.0
2015,2015.0,Rashad Ross,13,DAL,11,1.0,0.5,10.75,9.06,4.14,0.0,1.0,0.5,10.75,9.0625,4.1375,0.0,0.89,0.44,9.56,8.06,3.68,0.0,1.0,1.0,8,0.0
2015,2015.0,Rashad Ross,14,CHI,12,0.89,0.44,9.56,8.06,3.68,0.0,0.8888888888888888,0.4444444444444444,9.555555555555555,8.055555555555555,3.677777777777778,0.0,0.8,0.4,8.6,7.25,3.31,0.0,1.0,0.0,5,4.7
2015,2015.0,Rashad Ross,15,BUF,13,1.0,0.6,11.3,8.6,4.66,0.0,1.0,0.6,11.3,8.6,4.66,0.0,0.91,0.55,10.27,7.82,4.24,0.0,1.0,1.0,24,0.0
2015,2015.0,Rashad Ross,16,PHI,14,0.91,0.55,10.27,7.82,4.24,0.0,0.9090909090909091,0.5454545454545454,10.272727272727273,7.818181818181818,4.236363636363636,0.0,0.83,0.5,9.42,7.17,3.88,0.0,1.0,0.0,31,0.0
2015,2015.0,Rashad Ross,17,DAL,15,0.83,0.5,9.42,7.17,3.88,0.0,0.8333333333333334,0.5,9.416666666666666,7.166666666666667,3.8833333333333333,0.0,0.77,0.46,8.69,6.62,3.58,0.0,0.0,0.0,8,15.1
2016,2016.0,Rashad Ross,3,NYG,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.57,13.14,8.68,5.02,0.07,0.0,0.0,6,0.0
2016,2016.0,Rashad Ross,4,CLE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,35.5,17.75,11.85,0.5,1.0,1.0,18,0.0
2016,2016.0,Rashad Ross,5,BAL,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,23.67,11.83,7.9,0.33,1.0,0.0,21,1.8
2016,2016.0,Rashad Ross,6,PHI,19,0.33,0.33,2.67,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,19.75,10.88,7.92,0.25,1.0,1.0,29,0.0
2016,0.0,Rashad Ross,10,MIN,20,0.25,0.25,2.0,2.0,2.0,0.0,0.25,0.25,2.0,2.0,2.0,0.0,0.8,0.6,15.8,8.7,6.34,0.2,1.0,1.0,3,0.0
2016,2016.0,Rashard Higgins,1,PHI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,0.0
2016,2016.0,Rashard Higgins,2,BAL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21,0.0
2016,2016.0,Rashard Higgins,3,MIA,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0.0
2016,2016.0,Rashard Higgins,4,WAS,4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0
2016,2016.0,Rashard Higgins,5,NE,5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0.0
2016,2016.0,Rashard Higgins,6,TEN,6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,2.4
2016,2016.0,Rashard Higgins,7,CIN,7,0.67,0.17,2.33,2.33,2.33,0.0,0.6666666666666666,0.16666666666666666,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,0.67,0.17,2.33,2.33,2.33,0.0,0.0,0.0,2,3.9
2016,2016.0,Rashard Higgins,8,NYJ,8,0.86,0.43,4.71,3.36,3.36,0.0,0.8571428571428571,0.42857142857142855,4.714285714285714,3.357142857142857,3.357142857142857,0.0,0.86,0.43,4.71,3.36,3.36,0.0,1.0,1.0,15,2.0
2016,2016.0,Rashard Higgins,9,DAL,9,0.88,0.5,5.38,4.19,4.19,0.0,0.875,0.5,5.375,4.1875,4.1875,0.0,0.88,0.5,5.38,4.19,4.19,0.0,1.0,1.0,12,0.0
2016,2016.0,Rashard Higgins,10,BAL,10,0.78,0.44,4.78,3.72,3.72,0.0,0.7777777777777778,0.4444444444444444,4.777777777777778,3.7222222222222223,3.7222222222222223,0.0,0.78,0.44,4.78,3.72,3.72,0.0,1.0,0.0,21,0.0
2016,2016.0,Rashard Higgins,11,PIT,11,0.7,0.4,4.3,3.35,3.35,0.0,0.7,0.4,4.3,3.35,3.35,0.0,0.7,0.4,4.3,3.35,3.35,0.0,1.0,1.0,9,0.0
2016,2016.0,Rashard Higgins,12,NYG,12,0.73,0.36,3.91,3.05,3.05,0.0,0.7272727272727273,0.36363636363636365,3.909090909090909,3.0454545454545454,3.0454545454545454,0.0,0.73,0.36,3.91,3.05,3.05,0.0,1.0,1.0,6,5.4
2016,2016.0,Rashard Higgins,14,CIN,13,0.83,0.5,6.42,4.21,4.21,0.0,0.8333333333333334,0.5,6.416666666666667,4.208333333333333,4.208333333333333,0.0,0.83,0.5,6.42,4.21,4.21,0.0,1.0,1.0,2,0.0
2016,2016.0,Rashard Higgins,15,BUF,14,0.77,0.46,5.92,3.88,3.88,0.0,0.7692307692307693,0.46153846153846156,5.923076923076923,3.8846153846153846,3.8846153846153846,0.0,0.77,0.46,5.92,3.88,3.88,0.0,0.0,0.0,10,0.0
2016,2016.0,Rashard Higgins,16,LAC,15,0.71,0.43,5.5,3.61,3.61,0.0,0.7142857142857143,0.42857142857142855,5.5,3.607142857142857,3.607142857142857,0.0,0.71,0.43,5.5,3.61,3.61,0.0,1.0,1.0,8,0.0
2016,2016.0,Rashard Higgins,17,PIT,16,0.73,0.4,5.13,3.37,3.37,0.0,0.7333333333333333,0.4,5.133333333333334,3.3666666666666667,3.3666666666666667,0.0,0.73,0.4,5.13,3.37,3.37,0.0,1.0,0.0,9,0.0
2017,2017.0,Rashard Higgins,2,BAL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.38,4.81,3.16,3.16,0.0,1.0,0.0,5,16.9
2017,2017.0,Rashard Higgins,3,IND,18,11.0,7.0,95.0,13.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,47.5,6.8,4.3,0.0,0.0,0.0,26,3.0
2017,2017.0,Rashard Higgins,4,CIN,19,8.5,4.5,52.5,9.3,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,35.0,6.2,3.43,0.0,1.0,1.0,4,0.0
2017,2017.0,Rashard Higgins,5,NYJ,20,7.0,3.0,35.0,6.2,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.25,26.25,4.65,2.58,0.0,1.0,1.0,19,2.7
2017,2017.0,Rashard Higgins,6,HOU,21,6.25,2.75,28.0,5.52,3.02,0.0,6.25,2.75,28.0,5.525,3.025,0.0,5.2,2.2,22.4,4.42,2.42,0.0,0.0,0.0,27,2.3
2017,2017.0,Rashard Higgins,7,TEN,22,5.4,2.4,25.0,7.02,3.72,0.0,5.4,2.4,25.0,7.0200000000000005,3.72,0.0,4.67,2.0,20.83,5.85,3.1,0.0,1.0,1.0,22,2.1
2017,2017.0,Rashard Higgins,8,MIN,23,5.0,2.17,22.67,7.68,3.72,0.0,5.0,2.1666666666666665,22.666666666666668,7.683333333333334,3.716666666666667,0.0,4.43,1.86,19.43,6.59,3.19,0.0,1.0,1.0,8,2.4
2017,2017.0,Rashard Higgins,10,DET,24,4.43,2.0,21.43,8.59,5.19,0.0,4.428571428571429,2.0,21.428571428571427,8.585714285714285,5.185714285714285,0.0,4.0,1.75,18.75,7.51,4.54,0.0,0.0,0.0,17,7.4
2017,2017.0,Rashard Higgins,11,JAX,25,4.38,2.25,23.0,8.57,5.6,0.0,4.375,2.25,23.0,8.575,5.6000000000000005,0.0,4.0,2.0,20.44,7.62,4.98,0.0,1.0,1.0,1,0.0
2017,2017.0,Rashard Higgins,12,CIN,26,4.11,2.0,20.44,7.62,4.98,0.0,4.111111111111111,2.0,20.444444444444443,7.622222222222222,4.977777777777778,0.0,3.8,1.8,18.4,6.86,4.48,0.0,0.0,0.0,4,5.0
2017,2017.0,Rashard Higgins,13,LAC,27,4.0,2.0,21.4,8.36,5.48,0.0,4.0,2.0,21.4,8.36,5.48,0.0,3.73,1.82,19.45,7.6,4.98,0.0,1.0,0.0,7,0.0
2017,2017.0,Rashard Higgins,14,GB,28,3.64,1.82,19.45,7.6,4.98,0.0,3.6363636363636362,1.8181818181818181,19.454545454545453,7.6,4.981818181818182,0.0,3.42,1.67,17.83,6.97,4.57,0.0,1.0,1.0,29,0.0
2017,2017.0,Rashard Higgins,15,BAL,29,3.42,1.67,17.83,6.97,4.57,0.0,3.4166666666666665,1.6666666666666667,17.833333333333332,6.966666666666666,4.566666666666667,0.0,3.23,1.54,16.46,6.43,4.22,0.0,1.0,1.0,5,3.0
2017,2017.0,Rashard Higgins,16,CHI,30,3.31,1.69,17.23,6.82,4.6,0.0,3.3076923076923075,1.6923076923076923,17.23076923076923,6.815384615384615,4.6000000000000005,0.0,3.14,1.57,16.0,6.33,4.27,0.0,1.0,0.0,14,3.0
2017,2017.0,Rashard Higgins,17,PIT,31,3.29,1.71,17.43,7.04,4.75,0.0,3.2857142857142856,1.7142857142857142,17.428571428571427,7.042857142857143,4.75,0.0,3.13,1.6,16.27,6.57,4.43,0.0,1.0,0.0,9,21.8
2018,2018.0,Rashard Higgins,1,PIT,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,1.69,19.5,7.58,5.22,0.12,1.0,1.0,30,4.8
2018,2018.0,Rashard Higgins,2,NO,33,4.0,1.0,38.0,38.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,53.0,30.35,13.25,1.0,0.0,0.0,32,9.7
2018,2018.0,Rashard Higgins,3,NYJ,34,5.5,3.0,42.5,23.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,51.0,23.37,11.07,0.67,1.0,1.0,27,6.2
2018,2018.0,Rashard Higgins,4,OAK,35,4.67,3.0,39.0,19.37,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,46.25,20.2,10.98,0.5,1.0,0.0,23,10.1
2018,0.0,Rashard Higgins,5,BAL,36,4.75,3.25,44.5,18.32,9.77,0.0,4.75,3.25,44.5,18.325,9.774999999999999,0.0,4.6,3.2,49.2,19.2,11.22,0.4,1.0,1.0,3,15.6
2016,2016.0,Rashawn Scott,16,BUF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0
2016,2016.0,Rashawn Scott,17,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0.0
2017,0.0,Rashawn Scott,11,TB,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32,0.0
