PassingAttempts,PassingRating,PlayerID,comp,comp%,def_rk,int,points,ru_att,ru_td,ru_yds,ru_yds/att,salary,td,yds,yds/att,h/a_encoded,surface_encoded,passingattempts_car,passingrating_car,playerid_car,comp_car,comp%_car,def_rk_car,int_car,points_car,ru_att_car,ru_td_car,ru_yds_car,ru_yds/att_car,salary_car,td_car,yds_car,yds/att_car,h/a_encoded_car,surface_encoded_car,year
37,81.48,14536,24,64.9,12,0,9.7,1,0,-2,-2.0,5100,0,225,6.1,0,0,33.57,100.65,14536.0,22.14,66.17,20.29,0.14,15.53,3.86,0.0,6.57,1.51,5628.57,1.14,250.86,7.71,0.29,0.43,2016
34,74.75,14536,22,64.7,27,1,10.22,3,0,11,3.7,6800,0,253,7.4,0,1,33.62,97.41,14536.0,22.12,65.99,21.12,0.25,14.87,3.75,0.0,7.12,1.79,5775.0,1.0,251.12,7.68,0.25,0.5,2016
26,137.02,14536,20,76.9,8,0,26.28,3,1,10,3.3,6400,2,282,10.8,1,1,32.78,101.81,14536.0,21.89,67.2,19.67,0.22,16.14,3.67,0.11,7.44,1.96,5844.44,1.11,254.56,8.02,0.33,0.56,2016
37,124.61,14536,25,67.6,9,0,29.52,3,0,6,2.0,5000,3,348,9.4,0,1,33.2,104.09,14536.0,22.2,67.24,18.6,0.2,17.48,3.6,0.1,7.3,1.96,5760.0,1.3,263.9,8.16,0.3,0.6,2016
31,97.78,14536,18,58.1,10,0,25.28,8,0,19,2.4,5300,1,272,8.8,1,1,33.0,103.52,14536.0,21.82,66.41,17.82,0.18,18.19,4.0,0.09,8.36,2.0,5718.18,1.27,264.64,8.22,0.36,0.64,2016
33,38.83,14536,17,51.5,17,2,12.04,8,0,80,10.0,5000,0,151,4.6,0,0,33.0,98.13,14536.0,21.42,65.17,17.75,0.33,17.67,4.33,0.08,14.33,2.67,5658.33,1.17,255.17,7.92,0.33,0.58,2016
39,43.7,14536,22,56.4,26,5,10.5,4,0,19,4.8,7200,1,240,6.2,0,0,33.46,93.94,14536.0,21.46,64.49,18.38,0.69,17.12,4.31,0.08,14.69,2.83,5776.92,1.15,254.0,7.78,0.31,0.54,2016
26,122.12,14536,19,73.1,21,1,21.36,6,0,12,2.0,5000,3,229,8.8,0,0,32.93,95.95,14536.0,21.29,65.11,18.57,0.71,17.42,4.43,0.07,14.5,2.77,5721.43,1.29,252.21,7.86,0.29,0.5,2016
45,117.82,14536,29,64.4,12,0,37.6,10,0,36,3.6,6600,4,350,7.8,0,0,33.73,97.41,14536.0,21.8,65.06,18.13,0.67,18.77,4.8,0.07,15.93,2.83,5780.0,1.47,258.73,7.85,0.27,0.47,2016
32,95.57,14536,19,59.4,20,0,14.72,2,0,4,2.0,6500,1,258,8.1,0,0,33.62,97.3,14536.0,21.62,64.71,18.25,0.62,18.52,4.62,0.06,15.19,2.78,5825.0,1.44,258.69,7.87,0.25,0.44,2016
35,76.96,8283,19,54.3,14,1,16.06,4,0,15,3.8,7000,2,189,5.4,0,1,36.0,59.85,8283.0,17.5,48.75,15.5,2.0,14.75,3.0,0.0,13.5,4.9,6200.0,2.0,185.0,5.15,0.0,1.0,2016
34,116.54,8283,24,70.6,8,0,24.06,5,0,21,4.2,6400,1,374,11.0,0,1,35.33,78.75,8283.0,19.67,56.03,13.0,1.33,17.85,3.67,0.0,16.0,4.67,6266.67,1.67,248.0,7.1,0.0,1.0,2016
44,18.18,8283,20,45.5,13,6,3.72,3,0,22,7.3,5800,0,188,4.3,0,0,37.5,63.6,8283.0,19.75,53.4,13.0,2.5,14.32,3.5,0.0,17.5,5.32,6150.0,1.25,233.0,6.4,0.0,0.75,2016
41,53.0,8283,23,56.1,4,3,11.94,2,0,5,2.5,5600,1,261,6.4,0,1,38.2,61.48,8283.0,20.4,53.94,11.2,2.6,13.84,3.2,0.0,15.0,4.76,6040.0,1.2,238.6,6.4,0.0,0.8,2016
38,93.64,8283,25,65.8,7,0,15.1,1,0,9,9.0,5000,1,255,6.7,0,0,38.17,66.84,8283.0,21.17,55.92,10.5,2.17,14.05,2.83,0.0,14.0,5.47,5866.67,1.17,241.33,6.45,0.0,0.67,2016
31,55.04,8283,16,51.6,12,1,6.16,1,0,2,2.0,5700,0,174,5.6,0,0,37.14,65.16,8283.0,20.43,55.3,10.71,2.0,12.93,2.57,0.0,12.29,4.97,5842.86,1.0,231.71,6.33,0.0,0.57,2016
14,115.18,8283,9,64.3,11,0,8.7,1,0,-1,-1.0,6500,1,120,8.6,0,0,34.25,71.41,8283.0,19.0,56.42,10.75,1.75,12.4,2.38,0.0,10.62,4.22,5925.0,1.0,217.75,6.61,0.0,0.5,2016
34,79.04,8283,16,47.1,32,0,14.42,4,0,13,3.2,7600,1,228,6.7,0,0,34.22,72.26,8283.0,18.67,55.39,13.11,1.56,12.62,2.56,0.0,10.89,4.11,6111.11,1.0,218.89,6.62,0.0,0.44,2016
27,62.89,8283,16,59.3,28,2,12.36,3,0,26,8.7,6500,1,194,7.2,0,0,33.5,71.32,8283.0,18.4,55.78,14.6,1.6,12.6,2.6,0.0,12.4,4.57,6150.0,1.0,216.4,6.68,0.0,0.4,2016
32,115.23,8283,22,68.8,9,0,17.86,2,0,1,0.5,5000,2,269,8.4,0,1,33.36,75.31,8283.0,18.73,56.96,14.09,1.45,13.07,2.55,0.0,11.36,4.2,6045.45,1.09,221.18,6.84,0.0,0.45,2016
10,17.08,8283,5,50.0,28,1,1.34,2,0,11,5.5,7100,0,31,3.1,0,0,31.42,70.46,8283.0,17.58,56.38,15.25,1.42,12.1,2.5,0.0,11.33,4.31,6133.33,1.0,205.33,6.53,0.0,0.42,2016
21,21.23,8283,8,38.1,9,2,3.74,1,0,3,3.0,6700,0,136,6.5,0,1,30.62,66.67,8283.0,16.85,54.98,14.77,1.46,11.45,2.38,0.0,10.69,4.21,6176.92,0.92,200.0,6.52,0.0,0.46,2016
30,109.03,8283,20,66.7,8,0,16.4,2,0,0,0.0,5000,2,210,7.0,0,1,30.57,69.7,8283.0,17.07,55.81,14.29,1.36,11.81,2.36,0.0,9.93,3.91,6092.86,1.0,200.71,6.56,0.0,0.5,2016
1,104.17,12771,1,100.0,7,0,0.36,0,0,0,0.0,5000,0,9,9.0,1,0,28.5,81.84,12771.0,15.5,76.8,5.0,1.0,7.22,0.5,0.0,2.0,2.0,5150.0,0.5,150.5,7.1,0.5,0.5,2016
29,74.78,13799,16,55.2,4,0,15.14,5,1,17,3.4,5000,0,186,6.4,1,0,33.5,93.8,13799.0,20.5,60.5,9.5,0.0,20.92,4.0,0.5,17.0,4.55,6250.0,1.0,268.0,7.8,1.0,0.0,2016
45,93.47,13799,32,71.1,9,2,27.98,6,0,35,5.8,7900,2,387,8.6,1,0,37.33,93.69,13799.0,24.33,64.03,9.33,0.67,23.27,4.67,0.33,23.0,4.97,6800.0,1.33,307.67,8.07,1.0,0.0,2016
39,93.86,13799,25,64.1,32,2,24.96,1,0,2,2.0,7800,3,319,8.2,1,0,37.75,93.74,13799.0,24.5,64.05,15.0,1.0,23.7,3.75,0.25,17.75,4.22,7050.0,1.75,310.5,8.1,1.0,0.0,2016
25,80.25,13799,15,60.0,14,1,9.56,0,0,0,0.0,7800,1,189,7.6,1,0,35.2,91.04,13799.0,22.6,63.24,14.8,1.0,20.87,3.0,0.2,14.2,3.38,7200.0,1.6,286.2,8.0,1.0,0.0,2016
18,62.27,13799,12,66.7,29,2,5.64,0,0,0,0.0,5000,0,191,10.6,1,0,32.33,86.24,13799.0,20.83,63.82,17.17,1.17,18.33,2.5,0.17,11.83,2.82,6833.33,1.33,270.33,8.43,1.0,0.0,2016
32,97.4,13799,24,75.0,7,0,10.38,2,0,3,1.5,5500,0,252,7.9,1,0,32.29,87.84,13799.0,21.29,65.41,15.71,1.0,17.19,2.43,0.14,10.57,2.63,6642.86,1.14,267.71,8.36,1.0,0.0,2016
25,99.42,13799,15,60.0,8,0,16.26,6,0,21,3.5,6000,1,204,8.2,1,0,31.38,89.28,13799.0,20.5,64.74,14.75,0.88,17.08,2.88,0.12,11.88,2.74,6562.5,1.12,259.75,8.34,1.0,0.0,2016
28,86.76,13799,17,60.7,19,0,9.66,2,0,-3,-1.5,5600,1,149,5.3,1,0,31.0,89.0,13799.0,20.11,64.29,15.22,0.78,16.25,2.78,0.11,10.22,2.27,6455.56,1.11,247.44,8.0,1.0,0.0,2016
24,130.56,13799,17,70.8,18,0,19.2,3,0,16,5.3,5000,2,240,10.0,0,0,30.3,93.16,13799.0,19.8,64.94,15.5,0.7,16.55,2.8,0.1,10.8,2.57,6310.0,1.2,246.7,8.2,0.9,0.0,2016
34,89.34,13799,24,70.6,21,1,15.78,2,0,19,9.5,5500,2,172,5.1,0,0,30.64,92.81,13799.0,20.18,65.45,16.0,0.73,16.48,2.73,0.09,11.55,3.2,6236.36,1.27,239.91,7.92,0.82,0.0,2016
30,130.56,13799,20,66.7,20,0,26.8,6,0,34,5.7,7800,3,285,9.5,1,0,30.58,95.96,13799.0,20.17,65.56,16.33,0.67,17.34,3.0,0.08,13.42,3.41,6366.67,1.42,243.67,8.05,0.83,0.0,2016
20,123.96,13799,15,75.0,12,1,19.8,5,0,20,4.0,5000,3,195,9.8,1,0,29.77,98.11,13799.0,19.77,66.28,16.0,0.69,17.53,3.15,0.08,13.92,3.45,6261.54,1.54,239.92,8.18,0.85,0.0,2016
31,121.17,11527,22,71.0,26,0,19.14,1,0,-3,-3.0,7300,2,286,9.2,1,1,34.5,114.75,11527.0,26.0,74.95,28.5,0.5,20.87,1.5,0.0,-2.5,-2.0,6150.0,2.0,303.0,8.8,0.5,1.0,2016
28,93.01,11527,18,64.3,23,0,10.64,2,0,-2,-1.0,5000,1,171,6.1,0,0,32.33,107.5,11527.0,23.33,71.4,26.67,0.33,17.46,1.67,0.0,-2.33,-1.67,5766.67,1.67,259.0,7.9,0.33,0.67,2016
36,101.85,11527,26,72.2,2,0,15.08,4,0,6,1.5,5000,1,262,7.3,1,1,33.25,106.09,11527.0,24.0,71.6,20.5,0.25,16.87,2.25,0.0,-0.25,-0.88,5575.0,1.5,259.75,7.75,0.5,0.75,2016
30,123.06,11527,22,73.3,3,0,18.64,2,0,-2,-1.0,5100,2,271,9.0,1,1,32.6,109.48,11527.0,23.6,71.94,17.0,0.2,17.22,2.2,0.0,-0.6,-0.9,5480.0,1.6,262.0,8.0,0.6,0.8,2016
41,71.6,11527,24,58.5,10,1,9.86,1,0,-1,-1.0,6400,1,224,5.5,0,0,34.0,103.17,11527.0,23.67,69.7,15.83,0.33,15.99,2.0,0.0,-0.67,-0.92,5633.33,1.5,255.67,7.58,0.5,0.67,2016
37,88.57,11527,23,62.2,15,0,13.12,0,0,0,0.0,6100,1,228,6.2,0,0,34.43,101.08,11527.0,23.57,68.63,15.71,0.29,15.58,1.71,0.0,-0.57,-0.79,5700.0,1.43,251.71,7.39,0.43,0.57,2016
40,103.44,11527,31,77.5,31,0,16.42,0,0,0,0.0,5000,1,273,6.8,1,1,35.12,101.38,11527.0,24.5,69.74,17.62,0.25,15.69,1.5,0.0,-0.5,-0.69,5612.5,1.38,254.38,7.31,0.5,0.62,2016
40,104.9,11527,31,77.5,22,1,22.28,0,0,0,0.0,6900,2,307,7.7,0,0,35.67,101.77,11527.0,25.22,70.6,18.11,0.33,16.42,1.33,0.0,-0.44,-0.61,5755.56,1.44,260.22,7.36,0.44,0.56,2016
28,98.66,11527,20,71.4,12,0,9.66,1,0,-1,-1.0,6100,1,169,6.0,1,1,34.9,101.46,11527.0,24.7,70.68,17.5,0.3,15.74,1.3,0.0,-0.5,-0.65,5790.0,1.4,251.1,7.22,0.5,0.6,2016
37,80.63,11527,31,83.8,31,1,7.96,0,0,0,0.0,5300,0,224,6.1,0,1,35.09,99.57,11527.0,25.27,71.87,18.73,0.36,15.04,1.18,0.0,-0.45,-0.59,5745.45,1.27,248.64,7.12,0.45,0.64,2016
34,106.5,11527,24,70.6,5,0,17.38,4,0,17,4.2,5500,1,292,8.6,1,1,35.0,100.14,11527.0,25.17,71.77,17.58,0.33,15.23,1.42,0.0,1.0,-0.19,5725.0,1.25,252.25,7.24,0.5,0.67,2016
42,84.52,11527,32,76.2,24,1,9.64,0,0,0,0.0,5100,0,291,6.9,1,1,35.54,98.94,11527.0,25.69,72.11,18.08,0.38,14.8,1.31,0.0,0.92,-0.18,5676.92,1.15,255.23,7.22,0.54,0.69,2016
50,110.58,11527,34,68.0,26,0,29.78,2,0,5,2.5,5000,3,382,7.6,1,1,36.57,99.77,11527.0,26.29,71.81,18.64,0.36,15.87,1.36,0.0,1.21,0.01,5628.57,1.29,264.29,7.24,0.57,0.71,2016
33,114.46,11527,25,75.8,15,1,23.4,1,0,24,24.0,5000,3,250,7.6,1,1,36.33,100.75,11527.0,26.2,72.08,18.4,0.4,16.37,1.33,0.0,2.73,1.61,5586.67,1.4,263.33,7.27,0.6,0.73,2016
36,62.85,13103,22,61.1,7,2,10.8,3,0,6,2.0,7000,1,205,5.7,1,1,18.5,73.09,13103.0,11.5,80.55,9.5,1.0,5.48,2.0,0.0,3.0,1.0,6000.0,0.5,104.5,4.85,0.5,0.5,2016
0,0.0,13103,0,0.0,6,0,0.0,0,0,0,0.0,5100,0,0,0.0,1,1,12.33,48.73,13103.0,7.67,53.7,8.33,0.67,3.65,1.33,0.0,2.0,0.67,5700.0,0.33,69.67,3.23,0.67,0.67,2016
33,77.34,11992,18,54.5,29,0,10.24,2,0,8,4.0,6400,0,236,7.2,1,1,17.0,58.46,11992.0,9.0,27.25,18.0,0.0,5.12,1.0,0.0,4.0,2.0,5750.0,0.0,118.0,3.6,1.0,1.0,2016
0,0.0,16261,0,0.0,7,0,0.0,0,0,0,0.0,5100,0,0,0.0,1,1,0.0,0.0,16261.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,0.0,0.0,0.0,1.0,1.0,2016
40,127.71,4314,28,70.0,32,0,32.64,2,0,14,7.0,7100,3,406,10.2,0,0,30.5,102.0,4314.0,20.0,63.55,25.0,0.0,18.95,1.5,0.0,6.5,3.0,6050.0,1.5,270.0,8.3,0.5,0.5,2016
35,140.0,4314,29,82.9,14,0,30.24,2,0,2,1.0,5800,3,376,10.7,1,1,32.0,114.67,4314.0,23.0,70.0,21.33,0.0,22.71,1.67,0.0,5.0,2.33,5966.67,2.0,305.33,9.1,0.67,0.67,2016
26,124.2,4314,19,73.1,7,0,18.18,5,0,13,2.6,5700,2,222,8.5,1,1,30.5,117.05,4314.0,22.0,70.78,17.75,0.0,21.58,2.5,0.0,7.0,2.4,5900.0,2.0,284.5,8.95,0.75,0.75,2016
33,136.99,4314,22,66.7,8,0,33.1,1,0,15,15.0,5000,4,315,9.5,1,1,31.0,121.04,4314.0,22.0,69.96,15.8,0.0,23.88,2.2,0.0,8.6,4.92,5720.0,2.4,290.6,9.06,0.8,0.8,2016
32,90.1,4314,23,71.9,4,1,15.34,5,0,7,1.4,6800,0,316,9.9,1,1,31.17,115.88,4314.0,22.17,70.28,13.83,0.17,22.46,2.67,0.0,8.33,4.33,5900.0,2.0,294.83,9.2,0.83,0.83,2016
40,114.58,4314,24,60.0,20,0,28.4,4,0,12,3.0,6300,4,280,7.0,1,1,32.43,115.7,4314.0,22.43,68.81,14.71,0.14,23.31,2.86,0.0,8.86,4.14,5957.14,2.29,292.71,8.89,0.86,0.86,2016
50,89.25,4314,30,60.0,19,0,19.04,3,0,-4,-1.3,5800,2,286,5.7,1,1,34.62,112.39,4314.0,23.38,67.71,15.25,0.12,22.78,2.88,0.0,7.25,3.46,5937.5,2.25,291.88,8.49,0.88,0.88,2016
38,116.78,4314,25,65.8,11,1,30.14,1,0,-1,-1.0,5000,3,406,10.7,1,1,35.0,112.88,4314.0,23.56,67.5,14.78,0.22,23.59,2.67,0.0,6.33,2.97,5833.33,2.33,304.56,8.73,0.89,0.89,2016
32,68.23,4314,16,50.0,1,0,7.42,1,0,-1,-1.0,5100,0,188,5.9,1,1,34.7,108.41,4314.0,22.8,65.75,13.4,0.2,21.98,2.5,0.0,5.6,2.57,5760.0,2.1,292.9,8.45,0.9,0.9,2016
27,124.61,4314,17,63.0,19,0,20.56,0,0,0,0.0,5000,3,214,7.9,1,1,34.0,109.89,4314.0,22.27,65.5,13.91,0.18,21.85,2.27,0.0,5.09,2.34,5690.91,2.18,285.73,8.4,0.91,0.91,2016
33,130.37,4314,25,75.8,28,0,25.64,1,0,6,6.0,5700,3,276,8.4,1,1,33.92,111.59,4314.0,22.5,66.36,15.08,0.17,22.16,2.17,0.0,5.17,2.64,5691.67,2.25,284.92,8.4,0.92,0.92,2016
36,85.42,16211,23,63.9,5,0,10.4,3,0,0,0.0,5800,0,260,7.2,0,0,36.0,85.42,16211.0,23.0,63.9,5.0,0.0,10.4,3.0,0.0,0.0,0.0,5800.0,0.0,260.0,7.2,0.0,0.0,2016
29,79.09,16211,18,62.1,14,0,8.14,1,0,11,11.0,6800,0,176,6.1,0,1,32.5,82.26,16211.0,20.5,63.0,9.5,0.0,9.27,2.0,0.0,5.5,5.5,6300.0,0.0,218.0,6.65,0.0,0.5,2016
8,67.19,16211,5,62.5,29,0,0.1,2,0,1,0.5,5000,0,25,3.1,0,0,24.33,77.23,16211.0,15.33,62.83,16.0,0.0,6.21,2.0,0.0,4.0,3.83,5866.67,0.0,153.67,5.47,0.0,0.33,2016
4,134.38,3867,3,75.0,10,0,5.16,0,0,0,0.0,7400,1,29,7.2,0,0,12.5,80.78,3867.0,7.0,63.7,8.0,1.5,3.2,0.0,0.0,0.0,0.0,6400.0,0.5,67.5,6.1,0.5,0.5,2016
9,94.21,17974,7,77.8,20,1,5.4,2,0,-2,-1.0,5500,1,65,7.2,1,1,9.0,94.21,17974.0,7.0,77.8,20.0,1.0,5.4,2.0,0.0,-2.0,-1.0,5500.0,1.0,65.0,7.2,1.0,1.0,2016
0,0.0,17974,0,0.0,26,0,0.0,0,0,0,0.0,5000,0,0,0.0,0,0,4.5,47.1,17974.0,3.5,38.9,23.0,0.5,2.7,1.0,0.0,-1.0,-0.5,5250.0,0.5,32.5,3.6,0.5,0.5,2016
6,86.81,17974,4,66.7,20,0,2.38,4,0,7,1.8,5000,0,42,7.0,0,0,5.0,60.34,17974.0,3.67,48.17,22.0,0.33,2.59,2.0,0.0,1.67,0.27,5166.67,0.33,35.67,4.73,0.33,0.33,2016
26,69.07,17009,18,69.2,23,2,11.12,5,0,20,4.0,6400,1,178,6.8,1,0,26.0,69.07,17009.0,18.0,69.2,23.0,2.0,11.12,5.0,0.0,20.0,4.0,6400.0,1.0,178.0,6.8,1.0,0.0,2016
33,78.6,17009,22,66.7,24,1,12.34,1,0,7,7.0,6000,0,266,8.1,1,0,29.5,73.83,17009.0,20.0,67.95,23.5,1.5,11.73,3.0,0.0,13.5,5.5,6200.0,0.5,222.0,7.45,1.0,0.0,2016
35,132.08,17009,23,65.7,14,0,31.98,3,0,5,1.7,6000,4,312,8.9,0,1,31.33,93.25,17009.0,21.0,67.2,20.33,1.0,18.48,3.0,0.0,10.67,4.23,6133.33,1.67,252.0,7.93,0.67,0.33,2016
7,141.67,17009,5,71.4,17,0,6.72,0,0,0,0.0,5500,1,68,9.7,1,0,25.25,105.35,17009.0,17.0,68.25,19.5,0.75,15.54,2.25,0.0,8.0,3.18,5975.0,1.5,206.0,8.38,0.75,0.25,2016
50,77.92,17009,30,60.0,18,0,13.3,1,0,1,1.0,6100,1,230,4.6,0,0,30.2,99.87,17009.0,19.6,66.6,19.2,0.6,15.09,2.0,0.0,6.6,2.74,6000.0,1.4,210.8,7.62,0.6,0.2,2016
25,88.25,17009,14,56.0,3,0,10.18,1,0,-1,-1.0,5000,1,157,6.3,1,0,29.33,97.93,17009.0,18.67,64.83,16.5,0.5,14.27,1.83,0.0,5.33,2.12,5833.33,1.33,201.83,7.4,0.67,0.17,2016
38,65.24,17009,20,52.6,18,1,8.84,3,0,-2,-0.7,5900,0,276,7.3,1,0,30.57,93.26,17009.0,18.86,63.09,16.71,0.57,13.5,2.0,0.0,4.29,1.71,5842.86,1.14,212.43,7.39,0.71,0.14,2016
37,81.25,17009,18,48.6,25,1,17.32,0,0,0,0.0,5100,2,283,7.6,0,0,31.38,91.76,17009.0,18.75,61.28,17.75,0.62,13.98,1.75,0.0,3.75,1.5,5750.0,1.25,221.25,7.41,0.62,0.12,2016
40,76.88,17009,25,62.5,27,2,16.82,6,0,5,0.8,5400,2,258,6.4,0,1,32.33,90.11,17009.0,19.44,61.41,18.78,0.78,14.29,2.22,0.0,3.89,1.42,5711.11,1.33,225.33,7.3,0.56,0.22,2016
34,125.61,17009,20,58.8,13,0,32.02,5,0,23,4.6,5000,3,368,10.8,1,0,32.5,93.66,17009.0,19.5,61.15,18.2,0.7,16.06,2.5,0.0,5.8,1.74,5640.0,1.5,239.6,7.65,0.6,0.2,2016
51,93.1,17009,35,68.6,29,0,20.36,0,0,0,0.0,5000,1,334,6.5,1,0,34.18,93.61,17009.0,20.91,61.83,19.18,0.64,16.45,2.27,0.0,5.27,1.58,5581.82,1.45,248.18,7.55,0.64,0.18,2016
40,73.12,17009,25,62.5,9,1,10.68,1,0,4,4.0,6300,0,282,7.0,1,0,34.67,91.9,17009.0,21.25,61.88,18.33,0.67,15.97,2.17,0.0,5.17,1.78,5641.67,1.33,251.0,7.5,0.67,0.17,2016
43,43.07,17009,17,39.5,13,1,6.32,0,0,0,0.0,6800,0,183,4.3,1,0,35.31,88.14,17009.0,20.92,60.16,17.92,0.69,15.23,2.0,0.0,4.77,1.65,5730.77,1.23,245.77,7.25,0.69,0.15,2016
27,95.6,17009,17,63.0,25,1,14.74,2,0,-5,-2.5,5300,2,206,7.6,1,0,34.71,88.68,17009.0,20.64,60.36,18.43,0.71,15.2,2.0,0.0,4.07,1.35,5700.0,1.29,242.93,7.28,0.71,0.14,2016
22,79.92,12831,15,68.2,11,0,5.54,5,0,11,2.2,5000,0,111,5.0,0,0,25.0,81.33,12831.0,16.5,66.25,12.5,0.0,11.96,7.5,0.5,31.0,3.65,5000.0,0.0,146.5,5.75,0.5,0.5,2016
30,112.78,12831,18,60.0,19,1,25.38,2,0,25,12.5,5600,3,297,9.9,0,1,26.67,91.81,12831.0,17.0,64.17,14.67,0.33,16.43,5.67,0.33,29.0,6.6,5200.0,1.0,196.67,7.13,0.33,0.67,2016
25,51.92,12831,14,56.0,12,1,17.36,9,1,76,8.4,5300,0,119,4.8,1,1,26.25,81.84,12831.0,16.25,62.12,14.0,0.5,16.66,6.5,0.5,40.75,7.05,5225.0,0.75,177.25,6.55,0.5,0.75,2016
39,94.6,12831,27,69.2,9,0,16.64,5,0,28,5.6,5100,1,246,6.3,0,1,28.8,84.39,12831.0,18.4,63.54,13.0,0.4,16.66,6.2,0.4,38.2,6.76,5200.0,0.8,191.0,6.5,0.4,0.8,2016
23,97.01,12831,12,52.2,21,0,15.76,5,0,28,5.6,6600,2,124,5.4,0,0,27.83,86.5,12831.0,17.33,61.65,14.33,0.33,16.51,6.0,0.33,36.5,6.57,5433.33,1.0,179.83,6.32,0.33,0.67,2016
26,110.9,12831,17,65.4,20,0,20.96,8,0,68,8.5,5800,2,179,6.9,1,1,27.57,89.98,12831.0,17.29,62.19,15.14,0.29,17.15,6.29,0.29,41.0,6.84,5485.71,1.14,179.71,6.4,0.43,0.71,2016
28,88.54,12831,14,50.0,28,0,24.34,7,1,35,5.0,5100,1,221,7.9,0,0,27.62,89.8,12831.0,16.88,60.66,16.75,0.25,18.04,6.38,0.38,40.25,6.61,5437.5,1.12,184.88,6.59,0.38,0.62,2016
38,63.82,12831,19,50.0,9,0,18.12,5,1,48,9.6,6200,0,183,4.8,1,1,28.78,86.91,12831.0,17.11,59.48,15.89,0.22,18.05,6.22,0.44,41.11,6.94,5522.22,1.0,184.67,6.39,0.44,0.67,2016
38,90.79,12831,27,71.1,4,1,26.86,8,1,43,5.4,5000,1,289,7.6,0,1,29.7,87.3,12831.0,18.1,60.64,14.7,0.3,18.93,6.4,0.5,41.3,6.79,5470.0,1.0,195.1,6.51,0.4,0.7,2016
27,70.91,12831,19,70.4,14,1,9.54,9,0,39,4.3,5500,0,166,6.1,0,1,29.45,85.81,12831.0,18.18,61.53,14.64,0.36,18.08,6.64,0.45,41.09,6.56,5472.73,0.91,192.45,6.47,0.36,0.73,2016
18,114.58,12831,12,66.7,5,0,20.44,7,1,38,5.4,6900,1,166,9.2,1,1,28.5,88.21,12831.0,17.67,61.96,13.83,0.33,18.28,6.67,0.5,40.83,6.47,5591.67,0.92,190.25,6.7,0.42,0.75,2016
25,100.08,12831,15,60.0,7,1,16.32,3,0,2,0.7,7400,2,228,9.1,0,0,28.23,89.12,12831.0,17.46,61.81,13.31,0.38,18.13,6.38,0.46,37.85,6.02,5730.77,1.0,193.15,6.88,0.38,0.69,2016
24,105.21,12831,17,70.8,32,0,15.86,7,0,49,7.0,6700,1,174,7.2,0,0,27.93,90.27,12831.0,17.43,62.45,14.64,0.36,17.96,6.43,0.43,38.64,6.09,5800.0,1.0,191.79,6.91,0.36,0.64,2016
39,118.43,12831,26,66.7,28,0,34.16,12,0,60,5.0,7400,3,329,8.4,0,0,28.67,92.15,12831.0,18.0,62.73,15.53,0.33,19.04,6.8,0.4,40.07,6.02,5906.67,1.13,200.93,7.01,0.33,0.6,2016
0,0.0,16116,0,0.0,25,0,0.0,0,0,0,0.0,6000,0,0,0.0,1,1,0.0,0.0,16116.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,0.0,0.0,0.0,0.5,1.0,2017
8,68.23,16116,4,50.0,5,0,1.88,0,0,0,0.0,4400,0,47,5.9,1,1,2.67,22.74,16116.0,1.33,16.67,13.0,0.0,0.63,0.0,0.0,0.0,0.0,5766.67,0.0,15.67,1.97,0.67,1.0,2017
6,56.94,16116,3,50.0,3,0,0.76,0,0,0,0.0,4800,0,19,3.2,1,1,3.5,31.29,16116.0,1.75,25.0,10.5,0.0,0.66,0.0,0.0,0.0,0.0,5525.0,0.0,16.5,2.28,0.75,1.0,2017
42,86.51,2593,28,66.7,7,1,20.54,7,0,21,3.0,6000,1,311,7.4,0,1,40.5,106.26,2593.0,27.5,67.95,19.0,0.5,28.87,8.5,0.0,31.5,3.6,5750.0,2.5,305.5,7.55,0.0,1.0,2017
50,90.67,2593,33,66.0,17,1,23.52,2,0,8,4.0,7500,2,343,6.9,0,1,43.67,101.06,2593.0,29.33,67.3,18.33,0.67,27.09,6.33,0.0,23.67,3.73,6333.33,2.33,318.0,7.33,0.0,1.0,2017
42,102.58,2593,28,66.7,11,1,28.82,4,0,23,5.8,4500,3,313,7.5,0,1,43.25,101.44,2593.0,29.0,67.15,16.5,0.75,27.52,5.75,0.0,23.5,4.25,5875.0,2.5,316.75,7.38,0.0,1.0,2017
26,128.04,2593,18,69.2,5,0,23.06,1,0,-1,-1.0,5200,4,179,6.9,0,0,39.8,106.76,2593.0,26.8,67.56,14.2,0.6,26.63,4.8,0.0,18.6,3.2,5740.0,2.8,289.2,7.28,0.0,0.8,2017
29,122.92,2593,19,65.5,16,0,24.04,4,0,32,8.0,5500,3,221,7.6,0,1,38.0,109.45,2593.0,25.5,67.22,14.5,0.5,26.2,4.67,0.0,20.83,4.0,5700.0,2.83,277.83,7.33,0.0,0.83,2017
4,62.5,2593,2,50.0,3,0,0.72,0,0,0,0.0,5600,0,18,4.5,0,1,33.14,102.75,2593.0,22.14,64.76,12.86,0.43,22.56,4.0,0.0,17.86,3.43,5685.71,2.43,240.71,6.93,0.0,0.86,2017
