,Name,Week,Opponent,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car
1645,Jimmy Graham,11.0,SF,6.6,4.4,53.0,0.2,0.0,14.8
1646,Jimmy Graham,12.0,PIT,6.73,4.36,55.0,0.18,0.0,15.73
1647,Jimmy Graham,1.0,MIA,4.5,2.5,43.0,0.0,0.0,25.0
1648,Jimmy Graham,2.0,LAR,4.33,2.67,42.67,0.0,0.0,19.0
1649,Jimmy Graham,3.0,SF,5.5,3.5,57.0,0.25,0.25,18.75
1650,Jimmy Graham,4.0,NYJ,6.0,4.0,68.2,0.2,0.2,19.4
1651,Jimmy Graham,6.0,ATL,6.5,4.33,71.67,0.17,0.17,20.5
1652,Jimmy Graham,7.0,ARI,7.0,4.43,69.0,0.14,0.14,17.71
1653,Jimmy Graham,8.0,NO,6.75,4.25,64.62,0.12,0.12,17.12
1654,Jimmy Graham,9.0,BUF,6.89,4.67,68.89,0.33,0.11,15.89
1655,Jimmy Graham,10.0,NE,6.6,4.6,66.8,0.3,0.1,15.1
1656,Jimmy Graham,11.0,PHI,6.45,4.45,64.91,0.36,0.09,13.91
1657,Jimmy Graham,12.0,TB,6.5,4.58,65.08,0.33,0.17,13.92
1658,Jimmy Graham,13.0,CAR,6.69,4.69,64.92,0.38,0.15,15.0
1659,Jimmy Graham,14.0,GB,6.5,4.43,61.43,0.36,0.14,15.43
1660,Jimmy Graham,15.0,LAR,6.2,4.2,59.4,0.33,0.13,14.87
1661,Jimmy Graham,16.0,ARI,6.0,4.06,58.38,0.38,0.12,14.0
1662,Jimmy Graham,17.0,SF,6.06,4.06,58.71,0.35,0.12,14.24
1663,Jimmy Graham,1.0,GB,7.0,3.5,36.0,0.0,0.0,11.5
1664,Jimmy Graham,2.0,SF,5.33,2.67,24.33,0.0,0.0,12.67
1665,Jimmy Graham,3.0,TEN,6.75,3.75,36.25,0.0,0.0,14.25
1666,Jimmy Graham,4.0,IND,6.6,3.8,41.2,0.0,0.0,15.0
1667,Jimmy Graham,5.0,LAR,6.83,4.17,40.5,0.17,0.0,15.83
1668,Jimmy Graham,7.0,NYG,6.71,4.0,42.0,0.29,0.0,18.0
1669,Jimmy Graham,8.0,HOU,6.5,4.0,41.62,0.5,0.0,19.12
1670,Jimmy Graham,9.0,WAS,6.67,4.11,43.56,0.44,0.0,20.11
1671,Jimmy Graham,10.0,ARI,6.9,4.3,41.9,0.6,0.0,19.8
1672,Jimmy Graham,11.0,ATL,7.27,4.55,43.36,0.64,0.0,19.18
1673,Jimmy Graham,12.0,SF,7.17,4.42,42.58,0.67,0.0,18.83
1674,Jimmy Graham,13.0,PHI,6.92,4.31,41.31,0.69,0.0,18.46
1675,Jimmy Graham,14.0,JAX,6.57,4.0,38.36,0.64,0.0,17.93
1676,Jimmy Graham,15.0,LAR,6.33,3.8,35.73,0.6,0.0,18.07
1677,Jimmy Graham,16.0,DAL,6.0,3.62,33.69,0.62,0.0,18.25
1678,Jimmy Graham,17.0,ARI,6.0,3.59,34.35,0.59,0.0,18.18
1679,Jimmy Graham,1.0,CHI,5.0,2.5,26.5,0.0,0.0,17.5
1680,Jimmy Graham,2.0,MIN,6.0,3.67,49.33,0.0,0.0,17.33
1681,Jimmy Graham,3.0,WAS,6.25,4.0,48.25,0.0,0.0,16.5
1682,John Phillips,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1683,John Phillips,3.0,MIN,4.0,4.0,35.0,0.0,0.0,15.0
1684,John Phillips,4.0,CLE,3.0,2.5,18.0,0.5,0.0,10.5
1685,John Phillips,7.0,OAK,2.33,2.0,13.67,0.33,0.0,17.0
1686,John Phillips,8.0,BAL,2.25,2.0,13.0,0.25,0.0,13.75
1687,John Phillips,13.0,DEN,2.0,1.8,12.0,0.2,0.0,14.8
1688,John Phillips,16.0,OAK,1.83,1.67,11.5,0.17,0.0,17.33
1689,John Phillips,3.0,CIN,2.5,1.5,9.0,0.5,0.0,30.0
1690,John Phillips,5.0,ATL,2.0,1.0,6.0,0.33,0.0,28.67
1691,John Phillips,6.0,LAC,2.25,1.5,12.25,0.25,0.0,24.5
1692,John Phillips,11.0,CAR,2.0,1.4,9.8,0.2,0.0,25.2
1693,John Phillips,14.0,TB,1.83,1.33,9.5,0.17,0.0,23.33
1694,John Phillips,15.0,ARI,1.71,1.29,9.43,0.14,0.0,20.14
1695,John Phillips,16.0,TB,1.75,1.38,10.12,0.12,0.0,19.38
1696,Jonnu Smith,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1697,Jonnu Smith,1.0,OAK,1.0,0.0,0.0,0.0,0.0,26.0
1698,Jonnu Smith,2.0,JAX,2.0,1.0,15.0,0.5,0.0,18.5
1699,Jonnu Smith,3.0,SEA,2.0,1.0,18.0,0.67,0.0,15.33
1700,Jonnu Smith,5.0,MIA,2.75,2.0,18.75,0.5,0.0,19.5
1701,Jonnu Smith,6.0,IND,2.4,1.8,17.0,0.4,0.0,19.2
1702,Jonnu Smith,7.0,CLE,2.67,1.83,17.83,0.33,0.0,21.0
1703,Jonnu Smith,9.0,BAL,2.43,1.57,15.29,0.29,0.0,21.43
1704,Jonnu Smith,10.0,CIN,2.75,1.62,15.88,0.25,0.0,21.62
1705,Jonnu Smith,11.0,PIT,2.56,1.44,14.11,0.22,0.0,19.67
1706,Jonnu Smith,13.0,HOU,2.4,1.3,12.7,0.2,0.0,20.4
1707,Jonnu Smith,15.0,SF,2.27,1.27,12.0,0.18,0.0,19.91
1708,Jonnu Smith,16.0,LAR,2.25,1.25,12.08,0.17,0.0,19.92
1709,Jonnu Smith,17.0,JAX,2.31,1.38,12.08,0.15,0.0,19.23
1710,Jonnu Smith,1.0,MIA,3.0,2.0,12.0,0.0,0.0,13.0
1711,Jonnu Smith,3.0,JAX,2.67,1.67,11.0,0.0,0.0,10.33
1712,Jordan Akins,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1713,Jordan Akins,1.0,NE,2.0,2.0,11.0,0.0,0.0,10.0
1714,Jordan Akins,2.0,TEN,2.0,2.0,16.0,0.0,0.0,5.5
1715,Jordan Akins,3.0,NYG,1.67,1.67,16.67,0.0,0.0,6.0
1716,Jordan Cameron,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1717,Jordan Cameron,1.0,WAS,7.0,4.0,73.0,0.0,0.0,16.0
1718,Jordan Cameron,2.0,JAX,5.5,3.5,67.5,0.0,0.0,22.0
1719,Jordan Cameron,3.0,BUF,6.33,3.33,50.33,0.0,0.0,17.33
1720,Jordan Cameron,4.0,NYJ,7.0,3.0,42.5,0.0,0.0,13.75
1721,Jordan Cameron,6.0,TEN,7.2,3.0,40.0,0.2,0.0,15.8
1722,Jordan Cameron,7.0,HOU,6.33,2.83,37.17,0.17,0.0,14.83
1723,Jordan Cameron,8.0,NE,6.14,2.71,36.71,0.14,0.0,13.43
1724,Jordan Cameron,9.0,BUF,5.5,2.5,32.88,0.12,0.0,12.75
1725,Jordan Cameron,10.0,PHI,5.22,2.33,29.78,0.11,0.0,12.56
1726,Jordan Cameron,11.0,DAL,5.2,2.3,28.9,0.2,0.0,11.4
1727,Jordan Cameron,12.0,NYJ,5.0,2.27,27.45,0.18,0.0,10.64
1728,Jordan Cameron,13.0,BAL,4.83,2.17,25.5,0.17,0.0,10.08
1729,Jordan Cameron,14.0,NYG,4.77,2.23,26.23,0.15,0.0,11.69
1730,Jordan Cameron,15.0,LAC,4.5,2.14,24.71,0.14,0.0,12.14
1731,Jordan Cameron,16.0,IND,4.4,2.2,25.33,0.13,0.0,12.87
1732,Jordan Cameron,17.0,NE,4.38,2.19,24.12,0.19,0.0,12.38
1733,Jordan Cameron,1.0,SEA,3.5,2.0,6.0,0.5,0.0,4.5
1734,Jordan Cameron,2.0,NE,4.67,3.0,20.33,0.67,0.0,5.67
1735,Jordan Leggett,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1736,Jordan Leggett,3.0,CLE,1.0,0.0,0.0,0.0,0.0,4.0
1737,Jordan Reed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1738,Jordan Reed,1.0,MIA,11.0,7.0,63.0,1.0,0.0,7.0
1739,Jordan Reed,2.0,LAR,8.5,6.5,72.5,0.5,0.0,16.5
1740,Jordan Reed,3.0,NYG,8.67,6.33,80.33,0.33,0.0,21.33
1741,Jordan Reed,4.0,PHI,8.5,6.0,69.5,0.25,0.25,18.75
1742,Jordan Reed,7.0,TB,9.4,7.0,70.0,0.6,0.2,19.2
1743,Jordan Reed,9.0,NE,9.0,6.33,61.33,0.67,0.17,16.83
1744,Jordan Reed,10.0,NO,8.29,5.86,56.71,0.86,0.14,19.0
1745,Jordan Reed,11.0,CAR,8.25,5.88,55.38,0.75,0.25,18.12
1746,Jordan Reed,12.0,NYG,8.33,6.11,60.11,0.67,0.22,19.56
1747,Jordan Reed,13.0,DAL,8.3,5.8,57.4,0.6,0.2,17.7
1748,Jordan Reed,14.0,CHI,8.36,6.09,63.09,0.64,0.18,17.27
1749,Jordan Reed,15.0,BUF,8.25,6.17,64.83,0.75,0.17,16.5
1750,Jordan Reed,16.0,PHI,8.46,6.38,69.77,0.85,0.15,16.08
1751,Jordan Reed,17.0,DAL,8.14,6.21,68.0,0.79,0.14,15.0
1752,Jordan Reed,1.0,PIT,7.5,5.5,54.5,0.0,0.0,9.0
1753,Jordan Reed,2.0,DAL,7.33,5.33,59.67,0.0,0.0,16.67
1754,Jordan Reed,3.0,NYG,7.25,5.0,58.75,0.0,0.0,17.5
1755,Jordan Reed,4.0,CLE,7.8,5.8,61.6,0.4,0.0,20.2
1756,Jordan Reed,5.0,BAL,8.33,6.17,60.17,0.33,0.0,18.5
1757,Jordan Reed,8.0,CIN,9.0,6.57,65.71,0.43,0.0,20.14
1758,Jordan Reed,10.0,MIN,8.38,6.0,62.62,0.38,0.0,19.0
1759,Jordan Reed,11.0,GB,8.11,5.89,64.44,0.33,0.0,19.22
1760,Jordan Reed,12.0,DAL,8.5,6.3,67.5,0.5,0.0,20.5
1761,Jordan Reed,14.0,PHI,7.82,5.82,62.27,0.45,0.0,18.82
1762,Jordan Reed,15.0,CAR,7.25,5.42,57.58,0.42,0.0,19.58
1763,Jordan Reed,17.0,NYG,7.15,5.38,56.23,0.46,0.08,19.62
1764,Jordan Reed,1.0,PHI,7.0,5.0,38.0,0.5,0.5,17.0
1765,Jordan Reed,2.0,LAR,6.67,5.33,41.33,0.33,0.33,18.0
1766,Jordan Reed,4.0,KC,6.25,4.75,36.25,0.25,0.25,15.25
1767,Jordan Reed,6.0,SF,6.0,4.6,36.4,0.2,0.2,15.2
1768,Jordan Reed,7.0,PHI,6.67,5.17,41.0,0.5,0.17,15.0
1769,Jordan Reed,8.0,DAL,5.86,4.57,35.86,0.43,0.14,15.86
1770,Jordan Reed,1.0,ARI,3.0,2.5,26.5,0.5,0.0,20.0
1771,Jordan Reed,2.0,IND,4.67,3.67,36.0,0.33,0.33,23.0
1772,Jordan Thomas,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1773,Jordan Thomas,1.0,NE,2.0,1.0,27.0,0.0,0.0,10.0
1774,Jordan Thomas,2.0,TEN,2.5,0.5,13.5,0.0,0.0,5.5
1775,Josh Hill,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1776,Josh Hill,2.0,TB,4.0,1.0,2.0,0.0,0.0,21.0
1777,Josh Hill,3.0,CAR,2.5,1.0,6.0,0.0,0.0,16.5
1778,Josh Hill,4.0,DAL,2.33,1.33,7.67,0.33,0.0,11.33
1779,Josh Hill,5.0,PHI,2.0,1.0,5.75,0.25,0.0,11.25
1780,Josh Hill,6.0,ATL,2.6,1.4,12.2,0.2,0.0,14.8
1781,Josh Hill,7.0,IND,2.33,1.17,10.17,0.17,0.0,16.17
1782,Josh Hill,8.0,NYG,2.29,1.14,9.43,0.14,0.0,18.29
1783,Josh Hill,9.0,TEN,2.25,1.25,10.88,0.25,0.0,19.0
1784,Josh Hill,12.0,HOU,2.11,1.11,9.67,0.22,0.0,18.0
1785,Josh Hill,13.0,CAR,2.2,1.2,9.8,0.2,0.0,17.4
1786,Josh Hill,14.0,TB,2.18,1.18,9.45,0.18,0.0,17.73
1787,Josh Hill,16.0,JAX,2.25,1.25,9.67,0.17,0.0,18.58
1788,Josh Hill,17.0,ATL,2.31,1.23,9.23,0.15,0.0,19.38
1789,Josh Hill,6.0,CAR,4.0,1.5,13.5,0.5,0.0,28.5
1790,Josh Hill,7.0,KC,3.0,1.33,11.0,0.33,0.0,20.67
1791,Josh Hill,8.0,SEA,2.5,1.25,9.0,0.25,0.0,16.5
1792,Josh Hill,9.0,SF,2.8,1.8,15.2,0.2,0.0,16.8
1793,Josh Hill,10.0,DEN,2.5,1.5,12.67,0.17,0.0,17.17
1794,Josh Hill,11.0,CAR,2.43,1.29,10.86,0.14,0.0,18.71
1795,Josh Hill,12.0,LAR,2.88,1.88,18.75,0.12,0.0,17.25
1796,Josh Hill,13.0,DET,2.78,1.78,17.0,0.11,0.0,18.33
1797,Josh Hill,2.0,NE,2.5,2.0,16.0,0.0,0.0,18.5
1798,Josh Hill,3.0,CAR,2.0,1.67,11.67,0.0,0.0,14.33
1799,Josh Hill,8.0,CHI,2.5,2.0,16.0,0.0,0.0,13.75
1800,Josh Hill,10.0,BUF,2.2,1.8,12.4,0.0,0.2,16.0
1801,Josh Hill,11.0,WAS,2.0,1.67,10.83,0.17,0.17,18.0
1802,Josh Hill,13.0,CAR,2.0,1.57,10.43,0.14,0.29,16.29
1803,Josh Hill,14.0,ATL,2.12,1.62,10.88,0.12,0.25,15.88
1804,Josh Hill,15.0,NYJ,2.11,1.56,12.11,0.11,0.22,16.56
1805,Josh Hill,16.0,ATL,2.2,1.6,12.0,0.1,0.2,16.2
1806,Josh Hill,17.0,TB,2.18,1.55,11.64,0.09,0.18,15.0
1807,Josh Hill,1.0,TB,1.5,1.0,11.5,0.0,0.0,17.5
1808,Josh Hill,2.0,CLE,1.33,1.0,9.33,0.0,0.0,13.0
1809,Josh Hill,3.0,ATL,1.25,1.0,11.25,0.0,0.0,12.75
1810,Joshua Perkins,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1811,Joshua Perkins,15.0,SF,1.0,1.0,8.0,0.0,0.0,18.0
1812,Joshua Perkins,16.0,CAR,2.0,1.5,21.0,0.5,0.0,23.0
1813,Joshua Perkins,2.0,TB,6.0,4.0,57.0,0.0,0.0,32.0
1814,Julius Thomas,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1815,Julius Thomas,5.0,TB,2.0,2.0,20.0,0.0,0.0,21.0
1816,Julius Thomas,6.0,HOU,7.5,4.5,49.0,0.5,0.0,15.5
1817,Julius Thomas,7.0,BUF,6.67,3.33,34.0,0.33,0.0,13.0
1818,Julius Thomas,9.0,NYJ,7.0,3.25,29.0,0.25,0.0,10.5
1819,Julius Thomas,10.0,BAL,6.6,3.0,27.8,0.2,0.0,9.2
1820,Julius Thomas,11.0,TEN,6.83,3.33,27.83,0.33,0.0,11.67
1821,Julius Thomas,12.0,LAC,7.29,4.14,40.43,0.43,0.0,12.57
1822,Julius Thomas,13.0,TEN,7.0,3.88,37.25,0.5,0.0,14.0
1823,Julius Thomas,14.0,IND,7.0,4.0,39.11,0.56,0.0,15.0
1824,Julius Thomas,15.0,ATL,7.2,4.2,43.1,0.5,0.0,16.4
1825,Julius Thomas,16.0,NO,6.73,4.0,40.27,0.45,0.0,17.82
1826,Julius Thomas,17.0,HOU,6.67,3.83,37.92,0.42,0.0,17.17
1827,Julius Thomas,1.0,GB,5.5,3.5,38.0,0.5,0.0,15.5
1828,Julius Thomas,2.0,LAC,6.0,3.67,49.0,0.33,0.0,14.33
1829,Julius Thomas,3.0,BAL,5.75,3.25,40.0,0.25,0.0,13.25
1830,Julius Thomas,6.0,CHI,5.4,3.0,37.6,0.2,0.0,12.4
1831,Julius Thomas,7.0,OAK,5.67,3.0,34.67,0.33,0.0,14.33
1832,Julius Thomas,8.0,TEN,5.71,3.0,33.71,0.43,0.0,14.43
1833,Julius Thomas,9.0,KC,5.25,2.88,32.12,0.38,0.0,13.25
1834,Julius Thomas,10.0,HOU,5.78,3.22,31.22,0.44,0.0,12.11
1835,Julius Thomas,11.0,DET,5.7,3.2,29.3,0.4,0.0,13.6
1836,Julius Thomas,2.0,LAC,4.0,3.0,19.0,0.0,0.0,17.5
1837,Julius Thomas,3.0,NYJ,4.33,3.0,18.0,0.0,0.0,19.0
1838,Julius Thomas,4.0,NO,4.25,2.75,20.75,0.0,0.0,14.75
1839,Julius Thomas,5.0,TEN,4.2,2.4,19.6,0.0,0.0,15.6
1840,Julius Thomas,6.0,ATL,4.33,2.5,20.0,0.0,0.0,15.17
1841,Julius Thomas,7.0,NYJ,4.29,2.57,25.43,0.0,0.0,16.14
1842,Julius Thomas,8.0,BAL,4.12,2.5,22.5,0.0,0.0,17.12
1843,Julius Thomas,9.0,OAK,4.56,2.89,29.33,0.11,0.0,18.11
1844,Julius Thomas,10.0,CAR,4.6,2.8,27.2,0.2,0.0,16.9
1845,Julius Thomas,11.0,TB,4.55,2.91,27.45,0.18,0.0,15.64
1846,Julius Thomas,12.0,NE,4.67,3.08,29.5,0.17,0.0,15.17
1847,Julius Thomas,13.0,DEN,4.54,3.08,28.77,0.23,0.0,16.23
1848,Julius Thomas,14.0,NE,4.5,3.0,27.5,0.21,0.0,15.79
1849,Justin Perillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1850,Justin Perillo,6.0,LAC,2.0,1.0,21.0,0.0,0.0,18.0
1851,Justin Perillo,8.0,DEN,1.5,1.0,13.5,0.0,0.0,18.5
1852,Justin Perillo,10.0,DET,3.0,2.33,28.33,0.33,0.0,21.33
1853,Justin Perillo,12.0,CHI,2.75,2.25,23.5,0.25,0.0,19.25
1854,Justin Perillo,14.0,DAL,2.4,2.0,19.4,0.2,0.0,15.6
1855,Justin Perillo,15.0,OAK,2.17,1.83,17.0,0.17,0.0,18.0
1856,Justin Perillo,3.0,DET,1.0,1.0,9.0,0.0,0.0,28.5
1857,Justin Perillo,6.0,DAL,1.0,1.0,7.33,0.0,0.0,29.67
1858,Justin Perillo,9.0,IND,1.25,1.25,10.0,0.0,0.0,28.0
1859,Kellen Davis,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1860,Kellen Davis,1.0,CLE,1.0,0.0,0.0,0.0,0.0,6.0
1861,Kellen Davis,6.0,WAS,1.0,0.0,0.0,0.0,0.0,11.0
1862,Kellen Davis,8.0,OAK,1.0,0.33,0.33,0.33,0.0,17.33
1863,Kellen Davis,9.0,JAX,1.0,0.25,0.25,0.25,0.0,20.0
1864,Kellen Davis,10.0,BUF,1.0,0.2,0.2,0.2,0.0,17.6
1865,Kellen Davis,13.0,NYG,1.33,0.33,1.5,0.17,0.0,19.83
1866,Kellen Davis,15.0,DAL,1.43,0.43,2.57,0.14,0.0,17.14
1867,Kellen Davis,17.0,BUF,1.38,0.38,2.25,0.12,0.0,16.0
1868,Khari Lee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1869,Khari Lee,5.0,KC,1.0,0.0,0.0,0.0,0.0,2.0
1870,Khari Lee,12.0,GB,1.0,0.5,3.5,0.0,0.0,8.0
1871,Khari Lee,14.0,WAS,1.0,0.33,2.33,0.0,0.0,10.67
1872,Khari Lee,4.0,CHI,1.0,0.0,0.0,0.0,0.0,12.5
1873,Kyle Rudolph,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1874,Kyle Rudolph,1.0,SF,7.0,5.0,53.0,0.0,0.0,9.0
1875,Kyle Rudolph,2.0,DET,7.0,5.0,41.5,0.5,0.0,18.0
1876,Kyle Rudolph,3.0,LAC,6.33,4.0,32.33,0.33,0.0,18.0
1877,Kyle Rudolph,4.0,DEN,5.75,3.5,26.0,0.25,0.0,18.25
1878,Kyle Rudolph,6.0,KC,5.6,3.2,22.6,0.4,0.0,15.0
1879,Kyle Rudolph,7.0,DET,5.0,3.0,20.5,0.5,0.0,17.0
1880,Kyle Rudolph,8.0,CHI,4.57,2.86,20.71,0.43,0.0,16.43
1881,Kyle Rudolph,9.0,LAR,4.25,2.75,21.88,0.38,0.0,17.62
1882,Kyle Rudolph,10.0,OAK,4.22,2.56,20.22,0.33,0.0,19.0
1883,Kyle Rudolph,11.0,GB,4.7,2.9,28.8,0.4,0.0,18.5
1884,Kyle Rudolph,12.0,ATL,5.18,3.27,31.0,0.36,0.0,19.45
1885,Kyle Rudolph,13.0,SEA,5.08,3.25,29.5,0.33,0.0,19.67
1886,Kyle Rudolph,14.0,ARI,5.15,3.46,32.38,0.31,0.0,19.69
1887,Kyle Rudolph,15.0,CHI,4.93,3.36,31.57,0.29,0.0,19.21
1888,Kyle Rudolph,16.0,NYG,4.8,3.27,33.0,0.33,0.0,20.0
1889,Kyle Rudolph,17.0,GB,4.56,3.06,30.94,0.31,0.0,19.62
1890,Kyle Rudolph,1.0,TEN,4.5,2.0,32.5,0.0,0.0,14.5
1891,Kyle Rudolph,2.0,GB,5.67,2.33,32.0,0.33,0.0,16.67
1892,Kyle Rudolph,3.0,CAR,6.75,3.5,41.5,0.5,0.0,19.5
1893,Kyle Rudolph,4.0,NYG,6.8,3.8,44.2,0.6,0.0,19.6
1894,Kyle Rudolph,5.0,HOU,6.33,3.5,39.33,0.5,0.0,16.83
1895,Kyle Rudolph,7.0,PHI,7.0,3.71,41.57,0.43,0.0,14.71
1896,Kyle Rudolph,8.0,CHI,6.88,3.88,40.25,0.38,0.0,14.0
1897,Kyle Rudolph,9.0,DET,6.44,3.56,35.89,0.44,0.0,15.44
1898,Kyle Rudolph,10.0,WAS,6.6,3.7,39.2,0.5,0.0,16.8
1899,Kyle Rudolph,11.0,ARI,6.27,3.55,36.73,0.45,0.0,15.36
1900,Kyle Rudolph,12.0,DET,6.58,4.0,39.0,0.42,0.0,16.33
1901,Kyle Rudolph,13.0,DAL,7.0,4.15,39.46,0.38,0.0,17.54
1902,Kyle Rudolph,14.0,JAX,7.07,4.14,40.93,0.43,0.0,17.43
1903,Kyle Rudolph,15.0,IND,7.27,4.4,44.67,0.4,0.0,17.8
1904,Kyle Rudolph,16.0,GB,7.38,4.5,45.19,0.38,0.0,18.0
1905,Kyle Rudolph,17.0,CHI,7.82,4.88,49.41,0.41,0.0,17.47
1906,Kyle Rudolph,1.0,NO,9.0,7.0,71.5,1.0,0.0,5.5
1907,Kyle Rudolph,2.0,PIT,8.0,6.0,62.67,0.67,0.0,5.0
1908,Kyle Rudolph,3.0,TB,6.5,4.75,48.0,0.5,0.0,4.5
1909,Kyle Rudolph,4.0,DET,6.0,4.2,45.2,0.4,0.0,6.8
1910,Kyle Rudolph,5.0,CHI,6.5,4.5,45.17,0.5,0.0,7.67
1911,Kyle Rudolph,6.0,GB,6.86,4.57,45.43,0.43,0.0,7.29
1912,Kyle Rudolph,7.0,BAL,6.88,4.62,45.12,0.38,0.0,9.38
1913,Kyle Rudolph,8.0,CLE,6.89,4.78,43.11,0.44,0.0,11.67
1914,Kyle Rudolph,10.0,WAS,6.9,4.8,42.5,0.4,0.0,13.3
1915,Kyle Rudolph,11.0,LAR,6.91,4.82,43.91,0.36,0.0,13.91
1916,Kyle Rudolph,12.0,DET,6.67,4.75,45.5,0.5,0.0,14.08
1917,Kyle Rudolph,13.0,ATL,6.54,4.69,44.77,0.54,0.0,14.0
1918,Kyle Rudolph,14.0,CAR,6.43,4.57,44.5,0.57,0.0,13.43
1919,Kyle Rudolph,15.0,CIN,6.13,4.4,42.67,0.6,0.0,14.07
1920,Kyle Rudolph,16.0,GB,5.81,4.19,40.38,0.56,0.0,13.5
1921,Kyle Rudolph,17.0,CHI,5.65,4.0,38.18,0.53,0.0,13.41
1922,Kyle Rudolph,1.0,SF,2.5,1.0,7.0,0.5,0.0,19.5
1923,Kyle Rudolph,2.0,GB,4.33,3.0,28.67,0.33,0.0,20.0
1924,Kyle Rudolph,3.0,BUF,4.75,3.5,33.5,0.5,0.0,20.5
1925,Ladarius Green,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1926,Ladarius Green,1.0,DET,6.0,5.0,74.0,1.0,0.0,27.0
1927,Ladarius Green,2.0,CIN,6.0,5.0,60.5,0.5,0.0,22.0
1928,Ladarius Green,4.0,CLE,6.0,4.67,58.0,0.67,0.0,16.67
1929,Ladarius Green,5.0,PIT,5.75,4.75,56.0,0.5,0.0,18.75
1930,Ladarius Green,6.0,GB,5.4,4.4,51.8,0.6,0.0,17.8
1931,Ladarius Green,7.0,OAK,6.0,4.33,50.67,0.67,0.0,19.83
1932,Ladarius Green,8.0,BAL,5.29,3.86,44.86,0.57,0.0,17.57
1933,Ladarius Green,11.0,KC,5.0,3.5,40.38,0.5,0.0,15.62
1934,Ladarius Green,12.0,JAX,4.56,3.22,38.0,0.44,0.0,17.0
1935,Ladarius Green,13.0,DEN,4.7,3.1,36.3,0.4,0.0,17.2
1936,Ladarius Green,14.0,KC,4.82,3.0,35.36,0.36,0.0,15.82
1937,Ladarius Green,15.0,MIA,4.67,2.92,33.5,0.33,0.0,15.08
1938,Ladarius Green,16.0,OAK,4.85,2.85,33.0,0.31,0.0,16.23
1939,Ladarius Green,10.0,DAL,5.5,2.5,28.5,0.0,0.0,31.0
1940,Ladarius Green,11.0,CLE,4.33,1.67,19.0,0.0,0.0,31.0
1941,Ladarius Green,12.0,IND,4.0,1.75,31.0,0.0,0.0,29.0
1942,Ladarius Green,13.0,NYG,5.4,2.6,46.8,0.2,0.0,27.2
1943,Ladarius Green,14.0,BUF,5.5,2.5,43.17,0.17,0.0,23.67
1944,Lance Kendricks,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1945,Lance Kendricks,1.0,SEA,2.0,2.0,42.0,1.0,0.0,22.0
1946,Lance Kendricks,2.0,WAS,2.0,1.5,28.5,0.5,0.0,19.0
1947,Lance Kendricks,3.0,PIT,3.0,1.67,23.0,0.33,0.0,21.0
1948,Lance Kendricks,4.0,ARI,2.75,1.25,17.25,0.25,0.0,20.75
1949,Lance Kendricks,5.0,GB,2.8,1.4,17.0,0.2,0.0,19.4
1950,Lance Kendricks,8.0,SF,2.67,1.5,15.33,0.17,0.0,17.67
1951,Lance Kendricks,9.0,MIN,2.57,1.57,16.71,0.14,0.0,17.29
1952,Lance Kendricks,10.0,CHI,2.62,1.5,15.12,0.12,0.0,16.75
1953,Lance Kendricks,11.0,BAL,2.78,1.56,18.22,0.22,0.0,15.33
1954,Lance Kendricks,12.0,CIN,2.9,1.7,18.1,0.2,0.0,15.5
1955,Lance Kendricks,14.0,DET,2.73,1.55,16.45,0.18,0.0,16.55
1956,Lance Kendricks,15.0,TB,2.75,1.67,17.33,0.17,0.0,16.92
1957,Lance Kendricks,16.0,SEA,2.69,1.54,16.0,0.15,0.0,17.31
1958,Lance Kendricks,17.0,SF,2.86,1.79,17.5,0.14,0.0,16.71
1959,Lance Kendricks,1.0,SF,4.0,3.5,26.0,0.0,0.0,13.5
1960,Lance Kendricks,2.0,SEA,4.67,3.67,37.67,0.0,0.0,10.33
1961,Lance Kendricks,3.0,TB,4.5,2.75,28.25,0.0,0.0,11.25
1962,Lance Kendricks,4.0,ARI,5.0,3.2,33.0,0.0,0.0,9.2
1963,Lance Kendricks,5.0,BUF,4.67,3.0,31.5,0.0,0.0,8.67
1964,Lance Kendricks,6.0,DET,5.14,3.29,31.86,0.14,0.0,11.29
1965,Lance Kendricks,7.0,NYG,5.62,3.75,34.75,0.12,0.0,12.38
1966,Lance Kendricks,9.0,CAR,6.33,4.11,40.89,0.11,0.0,14.11
1967,Lance Kendricks,10.0,NYJ,5.9,3.8,36.8,0.1,0.0,14.9
