PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
16142,Terrance West,BAL,12,CIN,13,48,3.7,0,4,3,16,0,0,0,9.4,6700,11,away,turf,2016
16163,Antonio Andrews,TEN,12,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,14,away,grass,2016
16210,Jay Prosch,HOU,12,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,null,16,away,grass,2016
16273,Kapri Bibbs,DEN,12,KC,9,22,2.4,0,0,0,0,0,0,0,2.2,null,13,away,grass,2016
16287,Juwan Thompson,DEN,12,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,6100,13,away,grass,2016
16307,Charcandrick West,KC,12,DEN,3,8,2.7,0,1,0,0,0,0,0,0.8,3000,1,away,grass,2016
16309,George Atkinson,CLE,12,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,null,5,away,turf,2016
16378,Keith Smith,DAL,12,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,5800,27,away,grass,2016
16427,Ka'Deem Carey,CHI,12,TEN,1,6,6.0,0,1,1,12,0,0,0,2.8,6300,22,away,grass,2016
16510,Jerick McKinnon,MIN,12,DET,9,31,3.4,0,3,3,45,0,0,0,10.6,3600,25,away,turf,2016
16524,Devonta Freeman,ATL,12,ARI,16,60,3.8,2,3,2,17,0,0,0,21.7,null,7,away,grass,2016
16534,Roosevelt Nix,PIT,12,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,5100,23,away,turf,2016
16668,Carlos Hyde,SF,12,MIA,13,65,5.0,0,6,5,30,1,0,0,20.5,4000,26,away,grass,2016
16699,Fitzgerald Toussaint,PIT,12,IND,6,28,4.7,0,0,0,0,0,0,0,2.8,5800,23,away,turf,2016
16771,Todd Gurley,LAR,12,NO,13,50,3.8,0,4,4,39,0,0,0,12.9,3000,29,away,turf,2016
16776,Melvin Gordon,LAC,12,HOU,17,70,4.1,0,4,4,19,0,0,0,12.9,3000,2,away,turf,2016
16797,TJ Yeldon,JAX,12,BUF,6,17,2.8,0,2,1,3,0,0,0,3.0,3900,10,away,turf,2016
16834,Tevin Coleman,ATL,12,ARI,8,9,1.1,1,2,2,4,0,0,0,9.3,6000,7,away,grass,2016
16838,Duke Johnson,CLE,12,NYG,5,14,2.8,0,5,3,26,0,0,0,7.0,3000,5,away,turf,2016
16847,David Johnson,ARI,12,ATL,13,58,4.5,0,11,8,103,1,0,0,33.1,3600,31,away,turf,2016
16855,Ty Montgomery,GB,12,PHI,1,2,2.0,0,2,2,12,0,0,0,3.4,null,9,away,grass,2016
16867,Jeremy Langford,CHI,12,TEN,1,5,5.0,0,2,0,0,0,0,0,0.5,3300,22,away,grass,2016
16869,Jalston Fowler,TEN,12,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,14,away,grass,2016
16886,Javorius Allen,BAL,12,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,null,11,away,turf,2016
16909,Jay Ajayi,MIA,12,SF,18,45,2.5,1,2,1,11,0,0,0,12.6,3000,30,away,grass,2016
16928,Michael Burton,DET,12,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,null,3,away,turf,2016
16966,Aaron Ripkowski,GB,12,PHI,3,1,0.3,1,2,2,15,0,0,0,9.6,3900,9,away,grass,2016
17023,Zach Zenner,DET,12,MIN,1,0,0.0,0,0,0,0,0,0,0,0.0,3000,3,away,turf,2016
17050,Thomas Rawls,SEA,12,TB,12,38,3.2,0,1,0,0,0,0,0,3.8,3000,17,away,grass,2016
17053,Malcolm Brown,LAR,12,NO,3,9,3.0,0,0,0,0,0,0,0,0.9,3000,29,away,turf,2016
17102,Mack Brown,WAS,12,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,7900,18,away,turf,2016
17197,Corey Grant,JAX,12,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,10,away,turf,2016
17199,Akeem Hunt,HOU,12,LAC,2,19,9.5,0,0,0,0,0,0,0,1.9,3300,16,away,grass,2016
17303,Paul Lasike,CHI,12,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,22,away,grass,2016
17923,Ezekiel Elliott,DAL,12,WAS,20,97,4.8,2,2,2,23,0,0,0,26.0,6400,27,away,grass,2016
17959,Derrick Henry,TEN,12,CHI,8,60,7.5,1,0,0,0,0,0,0,12.0,3000,14,away,grass,2016
17969,Kenneth Dixon,BAL,12,CIN,13,49,3.8,0,4,4,31,0,0,0,12.0,3000,11,away,turf,2016
17970,Devontae Booker,DEN,12,KC,24,79,3.3,0,2,1,22,0,0,0,11.1,3300,13,away,grass,2016
17972,Paul Perkins,NYG,12,CLE,9,29,3.2,0,2,2,14,0,0,0,6.3,3700,32,away,grass,2016
18003,Kenyan Drake,MIA,12,SF,1,9,9.0,0,0,0,0,0,1,0,0.9,3000,30,away,grass,2016
18067,Jordan Howard,CHI,12,TEN,18,84,4.7,0,5,3,43,0,0,0,15.7,3000,22,away,grass,2016
18070,Wendell Smallwood,PHI,12,GB,9,37,4.1,0,1,1,10,0,0,0,5.7,3000,28,away,grass,2016
18073,Jonathan Williams,BUF,12,JAX,3,12,4.0,0,1,0,0,0,0,0,1.2,2500,8,away,grass,2016
18088,Alex Collins,SEA,12,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,17,away,grass,2016
18093,Andy Janovich,DEN,12,KC,0,0,0.0,0,1,1,-1,0,0,0,0.9,null,13,away,grass,2016
18114,Dan Vitale,CLE,12,NYG,0,0,0.0,0,1,1,-4,0,0,0,0.6,3000,5,away,turf,2016
18115,Derek Watt,LAC,12,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,2,away,turf,2016
18152,Dwayne Washington,DET,12,MIN,5,19,3.8,0,0,0,0,0,0,0,1.9,3000,3,away,turf,2016
18217,Josh Ferguson,IND,12,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,15,away,grass,2016
18299,Kenneth Farrow,LAC,12,HOU,1,-3,-3.0,0,0,0,0,0,0,0,-0.3,3000,2,away,turf,2016
18375,Peyton Barber,TB,12,SEA,5,16,3.2,0,1,1,4,0,0,0,3.0,3000,4,away,turf,2016
18376,Alan Cross,TB,12,SEA,0,0,0.0,0,1,1,10,0,0,0,2.0,null,4,away,turf,2016
18451,Rob Kelley,WAS,12,DAL,14,37,2.6,0,2,2,5,0,0,0,6.2,3100,18,away,turf,2016
18452,Joe Kerridge,GB,12,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,9,away,grass,2016
18690,Jalen Richard,OAK,12,CAR,7,23,3.3,0,0,0,0,0,0,0,2.3,null,24,away,grass,2016
733,Jerome Felton,BUF,13,OAK,1,0,0.0,0,0,0,0,0,0,0,0.0,3000,21,away,grass,2016
1589,John Kuhn,NO,13,DET,2,4,2.0,1,1,1,11,0,0,0,8.5,3000,25,away,turf,2016
2262,Tim Hightower,NO,13,DET,2,5,2.5,0,1,1,4,0,0,0,1.9,4600,25,away,turf,2016
2699,Matt Forte,NYJ,13,IND,9,25,2.8,0,4,3,54,0,0,0,10.9,6100,23,away,turf,2016
4640,Reggie Bush,BUF,13,OAK,1,3,3.0,0,0,0,0,0,0,0,0.3,3000,21,away,grass,2016
4738,Mike Tolbert,CAR,13,SEA,4,21,5.2,0,1,0,0,0,0,0,2.1,null,4,away,turf,2016
5451,Jonathan Stewart,CAR,13,SEA,11,50,4.5,0,1,1,3,0,1,1,5.3,4900,4,away,turf,2016
5820,Frank Gore,IND,13,NYJ,20,79,4.0,0,1,0,0,0,0,0,7.9,4300,19,away,turf,2016
6198,Darren Sproles,PHI,13,CIN,7,14,2.0,1,6,6,35,0,0,0,16.9,null,11,away,turf,2016
8649,Rashad Jennings,NYG,13,PIT,6,19,3.2,0,6,6,34,1,0,0,17.3,5100,15,away,grass,2016
10949,CJ Spiller,NYJ,13,IND,2,5,2.5,0,2,1,7,0,0,0,2.2,null,23,away,turf,2016
11737,Cedric Peerman,CIN,13,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,9,away,grass,2016
11932,LeSean McCoy,BUF,13,OAK,17,130,7.6,0,7,7,61,0,0,0,29.1,3600,21,away,grass,2016
12296,LeGarrette Blount,NE,13,LAR,18,88,4.9,1,0,0,0,0,0,0,14.8,3000,20,away,grass,2016
12506,James Starks,GB,13,HOU,4,1,0.2,0,0,0,0,0,0,0,0.1,null,2,away,turf,2016
12649,Will Tukuafu,SEA,13,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,24,away,grass,2016
12708,Dion Lewis,NE,13,LAR,5,27,5.4,0,5,4,11,0,0,0,7.8,3000,20,away,grass,2016
12787,Nick Bellore,SF,13,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,14,away,grass,2016
12800,Bilal Powell,NYJ,13,IND,1,3,3.0,0,1,0,0,0,0,0,0.3,null,23,away,turf,2016
12985,DuJuan Harris,SF,13,CHI,2,8,4.0,0,0,0,0,0,0,0,0.8,3400,14,away,grass,2016
13063,Taiwan Jones,OAK,13,BUF,0,0,0.0,0,1,1,11,0,0,0,2.1,4900,10,away,turf,2016
13102,Jordan Todman,IND,13,NYJ,2,3,1.5,0,0,0,0,0,0,0,0.3,null,19,away,turf,2016
13158,Shaun Draughn,SF,13,CHI,5,20,4.0,0,2,0,0,0,0,0,2.0,null,14,away,grass,2016
13255,Matt Asiata,MIN,13,DAL,6,30,5.0,0,1,1,-3,0,0,0,3.7,4200,18,away,turf,2016
13299,Jacquizz Rodgers,TB,13,LAC,7,29,4.1,0,1,1,21,0,0,0,6.0,3000,16,away,grass,2016
13337,Mark Ingram,NO,13,DET,7,37,5.3,0,5,5,16,0,0,0,10.3,3000,25,away,turf,2016
13418,Anthony Sherman,KC,13,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,null,31,away,turf,2016
13741,Brandon Bolden,NE,13,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,20,away,grass,2016
13791,Lamar Miller,HOU,13,GB,14,22,1.6,0,1,1,-4,0,0,0,2.8,4100,28,away,grass,2016
13852,Bobby Rainey,NYG,13,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,6900,15,away,grass,2016
14269,Alfred Morris,DAL,13,MIN,1,11,11.0,0,0,0,0,0,0,0,1.1,3400,3,away,turf,2016
14352,Travaris Cadet,NO,13,DET,0,0,0.0,0,6,5,53,0,0,0,10.3,3800,25,away,turf,2016
14385,Doug Martin,TB,13,LAC,17,45,2.6,1,1,1,23,0,0,0,13.8,6200,16,away,grass,2016
14533,Robert Turbin,IND,13,NYJ,6,16,2.7,1,0,0,0,0,0,0,7.6,5400,19,away,turf,2016
14719,Jonathan Grimes,HOU,13,GB,5,43,8.6,0,1,1,15,0,0,0,6.8,3000,28,away,grass,2016
14731,Lance Dunbar,DAL,13,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,3,away,turf,2016
14783,James Develin,NE,13,LAR,0,0,0.0,0,1,0,0,0,0,0,0.0,6400,20,away,grass,2016
14786,Patrick DiMarco,ATL,13,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,13,away,grass,2016
14789,Jamize Olawale,OAK,13,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,10,away,turf,2016
14872,Mike Gillislee,BUF,13,OAK,8,49,6.1,2,0,0,0,0,0,0,16.9,4900,21,away,grass,2016
14901,Kyle Juszczyk,BAL,13,MIA,0,0,0.0,0,1,1,6,0,0,0,1.6,3000,26,away,grass,2016
14917,Rex Burkhead,CIN,13,PHI,8,38,4.8,0,5,4,28,0,1,1,9.6,5800,9,away,grass,2016
14967,Le'Veon Bell,PIT,13,NYG,29,118,4.1,0,7,6,64,0,1,1,26.2,null,5,away,turf,2016
15010,Kerwynn Williams,ARI,13,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,null,27,away,grass,2016
15018,Denard Robinson,JAX,13,DEN,17,53,3.1,0,1,1,11,0,0,0,7.4,3000,1,away,grass,2016
15071,Latavius Murray,OAK,13,BUF,20,82,4.1,2,5,3,23,0,0,0,25.5,3000,10,away,turf,2016
15102,Chris Thompson,WAS,13,ARI,2,24,12.0,0,2,1,21,0,0,0,5.5,3000,7,away,grass,2016
15126,Theo Riddick,DET,13,NO,4,2,0.5,0,6,5,15,1,0,0,12.7,3000,29,away,turf,2016
15185,Kenjon Barner,PHI,13,CIN,0,0,0.0,0,3,1,2,0,0,0,1.2,3000,11,away,turf,2016
15207,Benjamin Cunningham,LAR,13,NE,1,-1,-1.0,0,0,0,0,0,0,0,-0.1,4600,6,away,turf,2016
15224,Andre Ellington,ARI,13,WAS,5,5,1.0,0,2,1,10,0,0,0,2.5,3000,27,away,grass,2016
15230,Stepfan Taylor,ARI,13,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,7700,27,away,grass,2016
15256,Christine Michael,GB,13,HOU,9,19,2.1,0,0,0,0,0,0,0,1.9,3000,2,away,turf,2016
15261,Spencer Ware,KC,13,ATL,14,29,2.1,1,4,3,23,1,0,0,20.2,3000,31,away,turf,2016
15555,Zach Line,MIN,13,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,null,18,away,turf,2016
15596,Chase Reynolds,LAR,13,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,6,away,turf,2016
15616,Fozzy Whittaker,CAR,13,SEA,1,3,3.0,0,0,0,0,0,0,0,0.3,4000,4,away,turf,2016
16031,Damien Williams,MIA,13,BAL,1,1,1.0,0,2,2,8,0,0,0,2.9,null,12,away,grass,2016
16056,James White,NE,13,LAR,3,17,5.7,0,5,4,18,0,0,0,7.5,3000,20,away,grass,2016
16112,Jeremy Hill,CIN,13,PHI,23,33,1.4,1,3,2,12,0,0,0,12.5,3300,9,away,grass,2016
16142,Terrance West,BAL,13,MIA,10,50,5.0,1,3,3,18,1,0,0,21.8,3700,26,away,grass,2016
16189,Alfred Blue,HOU,13,GB,5,38,7.6,0,2,2,3,0,0,0,6.1,3500,28,away,grass,2016
16210,Jay Prosch,HOU,13,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,28,away,grass,2016
16273,Kapri Bibbs,DEN,13,JAX,5,49,9.8,0,0,0,0,0,0,0,4.9,5900,8,away,grass,2016
16287,Juwan Thompson,DEN,13,JAX,2,5,2.5,0,0,0,0,0,0,0,0.5,6700,8,away,grass,2016
16307,Charcandrick West,KC,13,ATL,1,0,0.0,0,0,0,0,0,0,0,0.0,null,31,away,turf,2016
16378,Keith Smith,DAL,13,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,3,away,turf,2016
16427,Ka'Deem Carey,CHI,13,SF,2,8,4.0,0,1,0,0,0,0,0,0.8,3000,30,away,grass,2016
16510,Jerick McKinnon,MIN,13,DAL,9,41,4.6,0,6,5,14,1,0,0,16.5,3200,18,away,turf,2016
16524,Devonta Freeman,ATL,13,KC,15,56,3.7,2,5,4,49,0,0,0,26.5,3000,13,away,grass,2016
16534,Roosevelt Nix,PIT,13,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,5,away,turf,2016
16668,Carlos Hyde,SF,13,CHI,20,92,4.6,0,2,1,6,0,0,0,10.8,4500,14,away,grass,2016
16699,Fitzgerald Toussaint,PIT,13,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,5,away,turf,2016
16771,Todd Gurley,LAR,13,NE,11,38,3.5,0,3,2,9,0,0,0,6.7,4400,6,away,turf,2016
16776,Melvin Gordon,LAC,13,TB,17,84,4.9,1,6,4,54,0,0,0,23.8,4200,17,away,grass,2016
16797,TJ Yeldon,JAX,13,DEN,14,55,3.9,0,7,3,27,0,0,0,11.2,5700,1,away,grass,2016
16834,Tevin Coleman,ATL,13,KC,12,49,4.1,0,2,0,0,0,0,0,4.9,3000,13,away,grass,2016
16847,David Johnson,ARI,13,WAS,18,84,4.7,1,12,9,91,1,1,0,38.5,3000,27,away,grass,2016
16855,Ty Montgomery,GB,13,HOU,6,40,6.7,0,3,2,16,0,0,0,7.6,4800,2,away,turf,2016
16867,Jeremy Langford,CHI,13,SF,1,2,2.0,0,0,0,0,0,0,0,0.2,3000,30,away,grass,2016
16909,Jay Ajayi,MIA,13,BAL,12,61,5.1,0,7,6,26,0,0,0,14.7,4000,12,away,grass,2016
16928,Michael Burton,DET,13,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,29,away,turf,2016
16966,Aaron Ripkowski,GB,13,HOU,3,14,4.7,1,1,1,4,0,0,0,8.8,5200,2,away,turf,2016
17023,Zach Zenner,DET,13,NO,9,40,4.4,0,0,0,0,0,0,0,4.0,3000,29,away,turf,2016
17050,Thomas Rawls,SEA,13,CAR,15,106,7.1,2,1,1,12,0,0,0,27.8,null,24,away,grass,2016
17053,Malcolm Brown,LAR,13,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,6,away,turf,2016
17102,Mack Brown,WAS,13,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,7,away,grass,2016
17197,Corey Grant,JAX,13,DEN,1,2,2.0,0,0,0,0,0,0,0,0.2,6800,1,away,grass,2016
17199,Akeem Hunt,HOU,13,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,28,away,grass,2016
17303,Paul Lasike,CHI,13,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,30,away,grass,2016
17923,Ezekiel Elliott,DAL,13,MIN,20,86,4.3,1,5,4,19,0,1,0,20.5,null,3,away,turf,2016
17969,Kenneth Dixon,BAL,13,MIA,6,56,9.3,0,4,4,21,0,0,0,11.7,null,26,away,grass,2016
17970,Devontae Booker,DEN,13,JAX,18,35,1.9,1,1,1,2,0,0,0,10.7,5500,8,away,grass,2016
17972,Paul Perkins,NYG,13,PIT,7,38,5.4,0,0,0,0,0,0,0,3.8,3000,15,away,grass,2016
18003,Kenyan Drake,MIA,13,BAL,1,1,1.0,0,1,1,4,0,0,0,1.5,null,12,away,grass,2016
18067,Jordan Howard,CHI,13,SF,32,117,3.7,3,1,0,0,0,0,0,32.7,5300,30,away,grass,2016
18070,Wendell Smallwood,PHI,13,CIN,8,19,2.4,0,3,0,0,0,0,0,1.9,7100,11,away,turf,2016
18073,Jonathan Williams,BUF,13,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,21,away,grass,2016
18115,Derek Watt,LAC,13,TB,1,2,2.0,0,0,0,0,0,0,0,0.2,4900,17,away,grass,2016
18152,Dwayne Washington,DET,13,NO,7,21,3.0,0,2,2,19,0,0,0,6.0,4000,29,away,turf,2016
18217,Josh Ferguson,IND,13,NYJ,5,11,2.2,0,0,0,0,0,0,0,1.1,8400,19,away,turf,2016
18299,Kenneth Farrow,LAC,13,TB,4,15,3.8,0,0,0,0,0,0,0,1.5,6500,17,away,grass,2016
18375,Peyton Barber,TB,13,LAC,2,6,3.0,0,0,0,0,0,0,0,0.6,3800,16,away,grass,2016
18376,Alan Cross,TB,13,LAC,0,0,0.0,0,2,1,8,0,0,0,1.8,3700,16,away,grass,2016
18451,Rob Kelley,WAS,13,ARI,14,63,4.5,0,1,0,0,0,0,0,6.3,3000,7,away,grass,2016
18452,Joe Kerridge,GB,13,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,2,away,turf,2016
18690,Jalen Richard,OAK,13,BUF,9,53,5.9,0,0,0,0,0,0,0,5.3,3500,10,away,turf,2016
18764,Troymaine Pope,SEA,13,CAR,8,28,3.5,0,1,1,5,0,0,0,4.3,null,24,away,grass,2016
733,Jerome Felton,BUF,14,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,7000,15,away,grass,2016
1589,John Kuhn,NO,14,TB,1,0,0.0,0,2,1,3,0,0,0,1.3,3600,17,away,grass,2016
2262,Tim Hightower,NO,14,TB,6,31,5.2,0,2,1,8,0,0,0,4.9,null,17,away,grass,2016
2699,Matt Forte,NYJ,14,SF,3,8,2.7,0,0,0,0,0,0,0,0.8,3000,30,away,grass,2016
3382,Marcel Reece,SEA,14,GB,0,0,0.0,0,2,2,38,0,0,0,5.8,3000,28,away,grass,2016
4640,Reggie Bush,BUF,14,PIT,1,4,4.0,0,0,0,0,0,0,0,0.4,null,15,away,grass,2016
4738,Mike Tolbert,CAR,14,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,null,16,away,grass,2016
5451,Jonathan Stewart,CAR,14,LAC,24,66,2.8,1,2,0,0,0,0,0,12.6,3900,16,away,grass,2016
5820,Frank Gore,IND,14,HOU,10,41,4.1,0,2,2,33,1,0,0,15.4,3000,2,away,turf,2016
6198,Darren Sproles,PHI,14,WAS,5,27,5.4,0,3,2,13,1,0,0,12.0,3500,27,away,grass,2016
8649,Rashad Jennings,NYG,14,DAL,15,45,3.0,0,2,2,12,0,0,0,7.7,3000,18,away,turf,2016
9369,Justin Forsett,DEN,14,TEN,6,17,2.8,0,3,3,18,0,1,1,5.5,null,22,away,grass,2016
11256,Ryan Mathews,PHI,14,WAS,15,60,4.0,0,1,0,0,0,0,0,6.0,null,27,away,grass,2016
11737,Cedric Peerman,CIN,14,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,null,32,away,grass,2016
11932,LeSean McCoy,BUF,14,PIT,12,27,2.2,1,7,6,81,0,0,0,22.8,null,15,away,grass,2016
12296,LeGarrette Blount,NE,14,BAL,18,72,4.0,1,1,1,7,0,0,0,14.9,7900,12,away,grass,2016
12323,Joique Bell,DET,14,CHI,0,0,0.0,0,1,1,-2,0,0,0,0.8,5000,14,away,grass,2016
12506,James Starks,GB,14,SEA,2,3,1.5,0,0,0,0,0,0,0,0.3,3900,4,away,turf,2016
12708,Dion Lewis,NE,14,BAL,3,14,4.7,0,1,1,5,0,0,0,2.9,3900,12,away,grass,2016
12780,Shane Vereen,NYG,14,DAL,0,0,0.0,0,2,1,10,0,0,0,2.0,7000,18,away,turf,2016
12787,Nick Bellore,SF,14,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,19,away,turf,2016
12800,Bilal Powell,NYJ,14,SF,29,145,5.0,2,5,5,34,0,0,0,37.9,3000,30,away,grass,2016
13063,Taiwan Jones,OAK,14,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,13,away,grass,2016
13102,Jordan Todman,IND,14,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,2,away,turf,2016
13124,DeMarco Murray,TEN,14,DEN,21,92,4.4,1,2,0,0,0,0,0,15.2,3700,1,away,grass,2016
13158,Shaun Draughn,SF,14,NYJ,7,32,4.6,1,1,1,-5,0,0,0,9.7,3000,19,away,turf,2016
13255,Matt Asiata,MIN,14,JAX,11,37,3.4,1,2,2,14,0,1,1,12.1,3000,8,away,grass,2016
13299,Jacquizz Rodgers,TB,14,NO,2,0,0.0,0,0,0,0,0,0,0,0.0,2500,29,away,turf,2016
13337,Mark Ingram,NO,14,TB,7,14,2.0,0,2,1,9,0,0,0,3.3,3300,17,away,grass,2016
13418,Anthony Sherman,KC,14,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,null,21,away,grass,2016
13741,Brandon Bolden,NE,14,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,12,away,grass,2016
13791,Lamar Miller,HOU,14,IND,21,107,5.1,1,1,1,15,0,0,0,22.2,3000,23,away,turf,2016
13852,Bobby Rainey,NYG,14,DAL,1,5,5.0,0,1,1,4,0,0,0,1.9,null,18,away,turf,2016
14269,Alfred Morris,DAL,14,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,null,5,away,turf,2016
14352,Travaris Cadet,NO,14,TB,1,-1,-1.0,0,5,4,30,0,0,0,6.9,3700,17,away,grass,2016
14385,Doug Martin,TB,14,NO,23,66,2.9,1,2,2,19,0,0,0,16.5,3900,29,away,turf,2016
14533,Robert Turbin,IND,14,HOU,3,10,3.3,0,7,4,33,0,0,0,8.3,3600,2,away,turf,2016
14719,Jonathan Grimes,HOU,14,IND,1,6,6.0,0,2,1,6,0,0,0,2.2,null,23,away,turf,2016
14731,Lance Dunbar,DAL,14,NYG,0,0,0.0,0,5,3,12,0,0,0,4.2,3000,5,away,turf,2016
14783,James Develin,NE,14,BAL,0,0,0.0,0,1,0,0,0,0,0,0.0,null,12,away,grass,2016
14786,Patrick DiMarco,ATL,14,LAR,0,0,0.0,0,1,0,0,0,0,0,0.0,null,20,away,grass,2016
14789,Jamize Olawale,OAK,14,KC,0,0,0.0,0,1,1,8,0,0,0,1.8,3000,13,away,grass,2016
14872,Mike Gillislee,BUF,14,PIT,2,34,17.0,0,0,0,0,0,0,0,3.4,3000,15,away,grass,2016
14901,Kyle Juszczyk,BAL,14,NE,0,0,0.0,0,3,3,46,0,0,0,7.6,4700,6,away,turf,2016
14917,Rex Burkhead,CIN,14,CLE,9,45,5.0,0,2,1,6,0,0,0,6.1,3000,32,away,grass,2016
14967,Le'Veon Bell,PIT,14,BUF,38,236,6.2,3,5,4,62,0,0,0,54.8,3000,10,away,turf,2016
15010,Kerwynn Williams,ARI,14,MIA,3,34,11.3,0,0,0,0,0,0,0,3.4,null,26,away,grass,2016
15071,Latavius Murray,OAK,14,KC,22,103,4.7,1,1,0,0,0,0,0,19.3,5900,13,away,grass,2016
15102,Chris Thompson,WAS,14,PHI,3,38,12.7,1,1,0,0,0,0,0,9.8,5000,9,away,grass,2016
15224,Andre Ellington,ARI,14,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4500,26,away,grass,2016
15230,Stepfan Taylor,ARI,14,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,null,26,away,grass,2016
15256,Christine Michael,GB,14,SEA,10,36,3.6,0,0,0,0,0,0,0,3.6,5900,4,away,turf,2016
15261,Spencer Ware,KC,14,OAK,20,56,2.8,0,2,1,7,0,0,0,7.3,null,21,away,grass,2016
15555,Zach Line,MIN,14,JAX,0,0,0.0,0,1,0,0,0,0,0,0.0,null,8,away,grass,2016
15596,Chase Reynolds,LAR,14,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,31,away,turf,2016
15616,Fozzy Whittaker,CAR,14,LAC,3,15,5.0,0,1,0,0,0,0,0,1.5,3000,16,away,grass,2016
16031,Damien Williams,MIA,14,ARI,5,7,1.4,0,3,2,1,1,0,0,8.8,null,7,away,grass,2016
16056,James White,NE,14,BAL,2,3,1.5,0,3,3,81,0,0,0,11.4,4200,12,away,grass,2016
16112,Jeremy Hill,CIN,14,CLE,25,111,4.4,1,4,3,31,0,0,0,26.2,null,32,away,grass,2016
16127,Isaiah Crowell,CLE,14,CIN,10,113,11.3,0,2,1,5,0,0,0,15.8,null,11,away,turf,2016
16142,Terrance West,BAL,14,NE,2,2,1.0,0,4,4,24,0,0,0,6.6,null,6,away,turf,2016
16163,Antonio Andrews,TEN,14,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,6900,1,away,grass,2016
16189,Alfred Blue,HOU,14,IND,16,55,3.4,0,1,1,0,0,1,0,6.5,3600,23,away,turf,2016
16210,Jay Prosch,HOU,14,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,6400,23,away,turf,2016
16287,Juwan Thompson,DEN,14,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,null,22,away,grass,2016
16307,Charcandrick West,KC,14,OAK,2,4,2.0,1,0,0,0,0,0,0,6.4,4200,21,away,grass,2016
16309,George Atkinson,CLE,14,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3300,11,away,turf,2016
16378,Keith Smith,DAL,14,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,null,5,away,turf,2016
