games,year,Name,Team,Week,Opponent,att,yds,td,tar,rec_yds,def_rk,h/a_1,surface_0,points
15,2017,Patrick Ricard,BAL,16,IND,0,0,0,0,0,15,1.0,1.0,0.0
16,2017,Patrick Ricard,BAL,17,CIN,0,0,0,1,2,30,1.0,1.0,1.2
17,2018,Patrick Ricard,BAL,1,BUF,0,0,0,0,0,25,1.0,1.0,0.0
18,2018,Patrick Ricard,BAL,2,CIN,0,0,0,0,0,21,0.0,0.0,0.0
19,2018,Patrick Ricard,BAL,3,DEN,0,0,0,0,0,20,1.0,1.0,0.0
20,2018,Patrick Ricard,BAL,3,DEN,0,0,0,0,0,25,1.0,1.0,0.0
21,2018,Patrick Ricard,BAL,4,PIT,0,0,0,0,0,4,0.0,1.0,0.0
22,2018,Patrick Ricard,BAL,4,PIT,0,0,0,0,0,3,0.0,1.0,0.0
23,2018,Patrick Ricard,BAL,5,CLE,0,0,0,0,0,27,0.0,1.0,0.0
24,2018,Patrick Ricard,BAL,7,NO,0,0,0,0,0,4,1.0,1.0,0.0
25,2018,Patrick Ricard,BAL,8,CAR,0,0,0,0,0,16,0.0,1.0,0.0
1,2016,Paul Lasike,CHI,1,HOU,0,0,0,0,0,11,0.0,0.0,0.0
2,2016,Paul Lasike,CHI,2,PHI,1,2,0,0,0,12,1.0,1.0,0.2
3,2016,Paul Lasike,CHI,5,IND,0,0,0,0,0,25,0.0,0.0,0.0
4,2016,Paul Lasike,CHI,6,JAX,1,1,0,0,0,14,1.0,1.0,0.1
5,2016,Paul Lasike,CHI,10,TB,0,0,0,1,3,22,0.0,1.0,1.3
6,2016,Paul Lasike,CHI,11,NYG,1,5,0,0,0,6,0.0,0.0,0.5
7,2016,Paul Lasike,CHI,12,TEN,0,0,0,0,0,2,1.0,1.0,0.0
8,2016,Paul Lasike,CHI,13,SF,0,0,0,0,0,32,1.0,1.0,0.0
9,2016,Paul Lasike,CHI,14,DET,0,0,0,0,0,9,0.0,0.0,0.0
10,2016,Paul Lasike,CHI,15,GB,0,0,0,0,0,10,1.0,1.0,0.0
1,2016,Paul Perkins,NYG,3,WAS,0,0,0,0,0,26,1.0,0.0,0.0
2,2016,Paul Perkins,NYG,4,MIN,2,8,0,3,72,8,0.0,0.0,10.0
3,2016,Paul Perkins,NYG,5,GB,2,9,0,2,13,10,0.0,1.0,3.2
4,2016,Paul Perkins,NYG,6,BAL,2,10,0,2,16,13,1.0,0.0,4.6
5,2016,Paul Perkins,NYG,7,LAR,4,12,0,1,4,16,0.0,1.0,2.6
6,2016,Paul Perkins,NYG,9,PHI,11,32,0,3,15,12,1.0,0.0,7.7
7,2016,Paul Perkins,NYG,10,CIN,9,31,0,3,0,21,1.0,0.0,3.1
8,2016,Paul Perkins,NYG,11,CHI,4,16,0,2,19,5,1.0,0.0,5.5
9,2016,Paul Perkins,NYG,12,CLE,9,29,0,2,14,31,0.0,1.0,6.3
10,2016,Paul Perkins,NYG,13,PIT,7,38,0,0,0,27,0.0,1.0,3.8
11,2016,Paul Perkins,NYG,14,DAL,15,45,0,1,0,3,1.0,0.0,5.5
12,2016,Paul Perkins,NYG,15,DET,11,56,0,1,0,9,1.0,0.0,5.6
13,2016,Paul Perkins,NYG,16,PHI,15,68,0,2,9,12,0.0,1.0,8.7
14,2016,Paul Perkins,NYG,17,WAS,21,102,0,2,0,26,0.0,1.0,13.2
15,2017,Paul Perkins,NYG,1,DAL,7,16,0,3,9,8,0.0,0.0,4.5
16,2017,Paul Perkins,NYG,2,DET,7,10,0,2,12,31,1.0,0.0,4.2
17,2017,Paul Perkins,NYG,3,PHI,9,22,0,2,8,2,0.0,1.0,5.0
18,2017,Paul Perkins,NYG,4,TB,9,13,0,2,6,29,0.0,1.0,2.9
19,2017,Paul Perkins,NYG,9,LAR,0,0,0,0,0,27,1.0,0.0,0.0
20,2017,Paul Perkins,NYG,10,SF,0,0,0,0,0,26,0.0,1.0,0.0
21,2017,Paul Perkins,NYG,12,WAS,0,0,0,0,0,28,0.0,1.0,0.0
22,2017,Paul Perkins,NYG,13,OAK,3,12,0,0,0,19,0.0,1.0,1.2
23,2017,Paul Perkins,NYG,14,DAL,0,0,0,0,0,8,1.0,0.0,0.0
24,2017,Paul Perkins,NYG,16,ARI,3,10,0,0,0,5,0.0,1.0,1.0
25,2017,Paul Perkins,NYG,17,WAS,3,7,0,1,11,28,1.0,0.0,2.8
1,2016,Peyton Barber,TB,1,ATL,0,0,0,0,0,29,0.0,0.0,0.0
2,2016,Peyton Barber,TB,3,LAR,0,0,0,0,0,16,1.0,1.0,0.0
3,2016,Peyton Barber,TB,4,DEN,0,0,0,0,0,18,1.0,1.0,0.0
4,2016,Peyton Barber,TB,5,CAR,3,6,0,0,0,15,0.0,1.0,0.6
5,2016,Peyton Barber,TB,7,SF,12,84,1,0,0,32,0.0,1.0,14.4
6,2016,Peyton Barber,TB,8,OAK,1,1,0,0,0,23,1.0,1.0,0.1
7,2016,Peyton Barber,TB,9,ATL,11,31,0,5,24,29,1.0,1.0,9.5
8,2016,Peyton Barber,TB,10,CHI,12,38,0,0,0,5,1.0,1.0,3.8
9,2016,Peyton Barber,TB,11,KC,4,22,0,0,0,17,0.0,1.0,2.2
10,2016,Peyton Barber,TB,12,SEA,5,16,0,1,4,4,1.0,1.0,3.0
11,2016,Peyton Barber,TB,13,LAC,2,6,0,0,0,28,0.0,1.0,0.6
12,2016,Peyton Barber,TB,14,NO,0,0,0,0,0,30,1.0,1.0,0.0
13,2016,Peyton Barber,TB,15,DAL,0,0,0,0,0,3,0.0,0.0,0.0
14,2016,Peyton Barber,TB,16,NO,0,0,0,0,0,30,0.0,0.0,0.0
15,2016,Peyton Barber,TB,17,CAR,5,19,0,0,0,15,1.0,1.0,1.9
16,2017,Peyton Barber,TB,2,CHI,10,47,0,0,0,11,1.0,1.0,4.7
17,2017,Peyton Barber,TB,3,MIN,0,0,0,0,0,1,0.0,0.0,0.0
18,2017,Peyton Barber,TB,4,NYG,2,2,0,0,0,22,1.0,1.0,0.2
19,2017,Peyton Barber,TB,5,NE,0,0,0,0,0,16,1.0,1.0,0.0
20,2017,Peyton Barber,TB,6,ARI,0,0,0,0,0,5,0.0,1.0,0.0
21,2017,Peyton Barber,TB,7,BUF,0,0,0,0,0,32,0.0,0.0,0.0
22,2017,Peyton Barber,TB,8,CAR,0,0,0,0,0,3,1.0,1.0,0.0
23,2017,Peyton Barber,TB,9,NO,11,34,0,3,20,17,0.0,0.0,7.4
24,2017,Peyton Barber,TB,10,NYJ,2,-2,0,0,0,21,1.0,1.0,-0.2
25,2017,Peyton Barber,TB,11,MIA,0,0,0,2,11,25,0.0,1.0,3.1
26,2017,Peyton Barber,TB,12,ATL,5,7,2,0,0,14,0.0,0.0,12.7
27,2017,Peyton Barber,TB,13,GB,23,102,0,4,41,24,0.0,1.0,21.3
28,2017,Peyton Barber,TB,14,DET,12,58,0,1,5,31,1.0,1.0,7.3
29,2017,Peyton Barber,TB,15,ATL,13,53,0,3,15,14,1.0,1.0,8.8
30,2017,Peyton Barber,TB,16,CAR,13,51,0,2,4,3,0.0,1.0,7.5
31,2017,Peyton Barber,TB,17,NO,17,71,1,4,18,17,1.0,1.0,16.9
32,2018,Peyton Barber,TB,1,NO,19,69,0,0,0,6,0.0,0.0,6.9
33,2018,Peyton Barber,TB,2,PHI,16,22,0,2,7,3,1.0,1.0,3.9
34,2018,Peyton Barber,TB,3,PIT,8,33,0,2,0,4,1.0,1.0,3.3
35,2018,Peyton Barber,TB,3,PIT,8,33,0,2,0,3,1.0,1.0,3.3
36,2018,Peyton Barber,TB,4,CHI,7,24,0,2,6,1,0.0,1.0,4.0
37,2018,Peyton Barber,TB,4,CHI,7,24,0,2,6,2,0.0,1.0,4.0
38,2018,Peyton Barber,TB,6,ATL,13,82,0,4,24,30,0.0,0.0,20.6
39,2018,Peyton Barber,TB,7,CLE,11,30,0,2,0,24,1.0,1.0,3.0
40,2018,Peyton Barber,TB,8,CIN,19,85,1,0,0,10,0.0,0.0,14.5
1,2018,Phillip Lindsay,DEN,1,SEA,15,71,0,3,31,10,1.0,1.0,18.2
2,2018,Phillip Lindsay,DEN,2,OAK,14,107,0,1,4,24,1.0,1.0,15.1
3,2018,Phillip Lindsay,DEN,3,BAL,4,20,0,2,0,2,0.0,1.0,2.0
4,2018,Phillip Lindsay,DEN,3,BAL,4,20,0,2,0,1,0.0,1.0,2.0
5,2018,Phillip Lindsay,DEN,4,KC,12,69,1,2,10,32,1.0,1.0,15.9
6,2018,Phillip Lindsay,DEN,4,KC,12,69,1,2,10,32,1.0,1.0,15.9
7,2018,Phillip Lindsay,DEN,5,NYJ,12,61,0,4,20,17,0.0,0.0,11.1
8,2018,Phillip Lindsay,DEN,6,LAR,4,18,0,7,48,14,1.0,1.0,12.6
9,2018,Phillip Lindsay,DEN,7,ARI,14,90,1,1,6,32,0.0,1.0,16.6
10,2018,Phillip Lindsay,DEN,8,KC,18,95,1,3,17,22,0.0,1.0,20.2
1,2015,Pierre Thomas,SF,9,ATL,4,12,0,0,0,30,1.0,1.0,1.2
2,2015,Pierre Thomas,WAS,14,CHI,0,0,0,1,12,22,0.0,1.0,2.2
3,2015,Pierre Thomas,WAS,15,BUF,0,0,0,0,0,10,1.0,1.0,0.0
4,2015,Pierre Thomas,WAS,16,PHI,4,22,0,8,67,28,0.0,1.0,15.9
5,2015,Pierre Thomas,WAS,17,DAL,7,30,0,2,5,25,0.0,0.0,4.5
1,2015,Raheem Mostert,MIA,2,JAX,0,0,0,0,0,27,0.0,1.0,0.0
2,2015,Raheem Mostert,BAL,7,ARI,0,0,0,0,0,8,0.0,1.0,0.0
3,2015,Raheem Mostert,BAL,8,LAC,0,0,0,0,0,26,1.0,1.0,0.0
4,2015,Raheem Mostert,BAL,10,JAX,0,0,0,0,0,27,1.0,1.0,0.0
5,2015,Raheem Mostert,BAL,11,LAR,0,0,0,0,0,23,1.0,1.0,0.0
6,2015,Raheem Mostert,BAL,12,CLE,0,0,0,0,0,16,0.0,1.0,0.0
7,2015,Raheem Mostert,BAL,13,MIA,0,0,0,0,0,31,0.0,1.0,0.0
8,2015,Raheem Mostert,BAL,14,SEA,0,0,0,0,0,1,1.0,1.0,0.0
9,2015,Raheem Mostert,CLE,15,SEA,0,0,0,0,0,1,0.0,0.0,0.0
10,2015,Raheem Mostert,CLE,16,KC,0,0,0,0,0,3,0.0,1.0,0.0
11,2015,Raheem Mostert,CLE,17,PIT,0,0,0,0,0,2,1.0,1.0,-1.0
12,2016,Raheem Mostert,CHI,3,DAL,0,0,0,0,0,3,0.0,0.0,0.0
13,2016,Raheem Mostert,CHI,4,DET,0,0,0,0,0,9,1.0,1.0,0.0
14,2016,Raheem Mostert,SF,17,SEA,1,6,0,0,0,4,1.0,1.0,0.6
15,2017,Raheem Mostert,SF,1,CAR,0,0,0,0,0,3,1.0,1.0,0.0
16,2017,Raheem Mostert,SF,2,SEA,0,0,0,0,0,9,0.0,0.0,0.0
17,2017,Raheem Mostert,SF,3,LAR,4,11,0,0,0,27,1.0,1.0,0.1
18,2017,Raheem Mostert,SF,4,ARI,0,0,0,0,0,5,0.0,1.0,0.0
19,2017,Raheem Mostert,SF,5,IND,1,3,0,0,0,15,0.0,0.0,0.3
20,2017,Raheem Mostert,SF,6,WAS,1,16,0,0,0,28,0.0,1.0,1.6
21,2017,Raheem Mostert,SF,7,DAL,0,0,0,0,0,8,1.0,1.0,0.0
22,2017,Raheem Mostert,SF,8,PHI,0,0,0,0,0,2,0.0,1.0,0.0
23,2017,Raheem Mostert,SF,9,ARI,0,0,0,0,0,5,1.0,1.0,0.0
24,2017,Raheem Mostert,SF,10,NYG,0,0,0,0,0,22,1.0,1.0,0.0
25,2017,Raheem Mostert,SF,12,SEA,0,0,0,0,0,9,1.0,1.0,0.0
26,2018,Raheem Mostert,SF,1,MIN,0,0,0,0,0,8,0.0,0.0,0.0
27,2018,Raheem Mostert,SF,2,DET,0,0,0,0,0,29,1.0,1.0,0.0
28,2018,Raheem Mostert,SF,3,KC,1,0,0,1,8,32,0.0,1.0,1.8
29,2018,Raheem Mostert,SF,3,KC,1,0,0,1,8,32,0.0,1.0,1.8
30,2018,Raheem Mostert,SF,4,LAC,0,0,0,0,0,15,0.0,1.0,0.0
31,2018,Raheem Mostert,SF,4,LAC,0,0,0,0,0,13,0.0,1.0,0.0
32,2018,Raheem Mostert,SF,5,ARI,5,11,0,1,-2,31,1.0,1.0,0.9
33,2018,Raheem Mostert,SF,6,GB,12,87,0,0,0,11,0.0,1.0,8.7
34,2018,Raheem Mostert,SF,7,LAR,7,59,0,4,19,12,1.0,1.0,11.8
35,2018,Raheem Mostert,SF,8,ARI,2,18,0,1,0,1,0.0,1.0,1.8
1,2018,Rashaad Penny,SEA,1,DEN,7,8,0,5,35,20,0.0,1.0,8.3
2,2018,Rashaad Penny,SEA,2,CHI,10,30,0,2,0,1,0.0,1.0,3.0
3,2018,Rashaad Penny,SEA,3,DAL,3,5,0,0,0,16,1.0,0.0,0.5
4,2018,Rashaad Penny,SEA,3,DAL,3,5,0,0,0,10,1.0,0.0,0.5
5,2018,Rashaad Penny,SEA,4,ARI,9,49,0,0,0,31,0.0,1.0,4.9
6,2018,Rashaad Penny,SEA,4,ARI,9,49,0,0,0,31,0.0,1.0,4.9
7,2018,Rashaad Penny,SEA,5,LAR,0,0,0,0,0,14,1.0,0.0,0.0
8,2018,Rashaad Penny,SEA,6,OAK,9,43,0,2,27,23,0.0,1.0,9.0
9,2018,Rashaad Penny,SEA,8,DET,0,0,0,0,0,19,0.0,0.0,0.0
1,2015,Rashad Jennings,NYG,1,DAL,13,52,1,1,0,25,0.0,0.0,11.2
2,2015,Rashad Jennings,NYG,2,ATL,9,12,0,2,12,30,1.0,0.0,4.4
3,2015,Rashad Jennings,NYG,3,WAS,11,32,0,3,25,20,1.0,0.0,8.7
4,2015,Rashad Jennings,NYG,4,BUF,9,38,0,2,54,10,0.0,0.0,17.2
5,2015,Rashad Jennings,NYG,5,SF,11,46,0,4,21,32,1.0,0.0,10.7
6,2015,Rashad Jennings,NYG,6,PHI,13,63,0,3,20,28,0.0,1.0,10.3
7,2015,Rashad Jennings,NYG,7,DAL,5,19,0,0,0,25,1.0,0.0,1.9
8,2015,Rashad Jennings,NYG,8,NO,10,54,0,3,31,29,0.0,0.0,10.5
9,2015,Rashad Jennings,NYG,9,TB,13,48,0,1,-1,11,0.0,1.0,5.7
10,2015,Rashad Jennings,NYG,10,NE,11,39,0,3,12,12,1.0,0.0,7.1
11,2015,Rashad Jennings,NYG,12,WAS,6,14,0,3,14,20,0.0,1.0,4.8
12,2015,Rashad Jennings,NYG,13,NYJ,5,14,0,2,19,5,1.0,0.0,4.3
13,2015,Rashad Jennings,NYG,14,MIA,22,81,0,2,21,31,0.0,1.0,12.2
14,2015,Rashad Jennings,NYG,15,CAR,16,107,1,3,0,19,1.0,0.0,19.7
15,2015,Rashad Jennings,NYG,16,MIN,14,74,0,3,62,9,0.0,0.0,15.6
16,2015,Rashad Jennings,NYG,17,PHI,27,170,1,5,6,28,1.0,0.0,28.6
17,2016,Rashad Jennings,NYG,1,DAL,18,75,0,2,3,3,0.0,0.0,8.8
18,2016,Rashad Jennings,NYG,2,NO,13,27,0,2,13,30,1.0,0.0,6.0
19,2016,Rashad Jennings,NYG,6,BAL,9,15,0,4,20,13,1.0,0.0,7.5
20,2016,Rashad Jennings,NYG,7,LAR,13,25,1,3,24,16,0.0,1.0,12.9
21,2016,Rashad Jennings,NYG,9,PHI,11,26,0,3,13,12,1.0,0.0,6.9
22,2016,Rashad Jennings,NYG,10,CIN,15,87,0,6,22,21,1.0,0.0,13.9
23,2016,Rashad Jennings,NYG,11,CHI,21,85,1,6,44,5,1.0,0.0,23.9
24,2016,Rashad Jennings,NYG,12,CLE,15,55,0,2,4,31,0.0,1.0,7.9
25,2016,Rashad Jennings,NYG,13,PIT,6,19,0,6,34,27,0.0,1.0,17.3
26,2016,Rashad Jennings,NYG,14,DAL,15,45,0,2,12,3,1.0,0.0,7.7
27,2016,Rashad Jennings,NYG,15,DET,18,38,0,0,0,9,1.0,0.0,3.8
28,2016,Rashad Jennings,NYG,16,PHI,9,44,0,5,7,12,0.0,1.0,9.1
29,2016,Rashad Jennings,NYG,17,WAS,18,52,1,1,5,26,0.0,1.0,12.7
1,2015,Reggie Bush,SF,1,MIN,2,8,0,1,0,9,1.0,1.0,0.8
2,2015,Reggie Bush,SF,4,GB,1,0,0,3,6,13,1.0,1.0,1.6
3,2015,Reggie Bush,SF,5,NYG,1,-1,0,0,0,24,0.0,0.0,-0.1
4,2015,Reggie Bush,SF,7,SEA,4,21,0,5,13,1,1.0,1.0,6.4
5,2015,Reggie Bush,SF,8,LAR,0,0,0,1,0,23,0.0,1.0,0.0
6,2016,Reggie Bush,BUF,1,BAL,3,-4,0,1,0,13,0.0,1.0,-0.4
7,2016,Reggie Bush,BUF,2,NYJ,0,0,0,0,0,19,1.0,0.0,0.0
8,2016,Reggie Bush,BUF,5,LAR,1,3,0,0,0,16,0.0,1.0,0.3
9,2016,Reggie Bush,BUF,6,SF,2,6,0,0,0,32,1.0,0.0,0.6
10,2016,Reggie Bush,BUF,7,MIA,1,1,1,2,13,20,0.0,1.0,10.4
11,2016,Reggie Bush,BUF,8,NE,2,-8,0,3,34,7,1.0,0.0,4.6
12,2016,Reggie Bush,BUF,9,SEA,0,0,0,2,22,4,0.0,0.0,4.2
13,2016,Reggie Bush,BUF,11,CIN,0,0,0,2,21,21,0.0,0.0,4.1
14,2016,Reggie Bush,BUF,12,JAX,0,0,0,0,0,14,1.0,0.0,0.0
15,2016,Reggie Bush,BUF,13,OAK,1,3,0,0,0,23,0.0,1.0,0.3
16,2016,Reggie Bush,BUF,14,PIT,1,4,0,0,0,27,1.0,0.0,0.4
17,2016,Reggie Bush,BUF,16,MIA,1,-8,0,0,0,20,1.0,0.0,-0.8
18,2016,Reggie Bush,BUF,17,NYJ,0,0,0,0,0,19,0.0,0.0,0.0
1,2015,Rex Burkhead,CIN,1,OAK,0,0,0,1,24,21,0.0,1.0,3.4
2,2015,Rex Burkhead,CIN,2,LAC,0,0,0,2,8,26,1.0,0.0,1.8
3,2015,Rex Burkhead,CIN,3,BAL,0,0,0,0,0,6,0.0,1.0,0.0
4,2015,Rex Burkhead,CIN,4,KC,0,0,0,1,27,3,1.0,0.0,3.7
5,2015,Rex Burkhead,CIN,5,SEA,1,-2,0,0,0,1,1.0,0.0,-1.2
6,2015,Rex Burkhead,CIN,6,BUF,0,0,0,0,0,10,0.0,0.0,0.0
7,2015,Rex Burkhead,CIN,8,PIT,0,0,0,0,0,2,0.0,1.0,0.0
8,2015,Rex Burkhead,CIN,9,CLE,0,0,0,1,7,16,1.0,0.0,1.7
9,2015,Rex Burkhead,CIN,10,HOU,0,0,0,1,0,7,1.0,0.0,0.0
10,2015,Rex Burkhead,CIN,11,ARI,0,0,0,1,7,8,0.0,1.0,1.7
11,2015,Rex Burkhead,CIN,12,LAR,2,4,0,2,4,23,1.0,0.0,2.8
12,2015,Rex Burkhead,CIN,13,CLE,1,2,0,2,4,16,0.0,1.0,1.6
13,2015,Rex Burkhead,CIN,14,PIT,0,0,0,1,5,2,1.0,0.0,7.5
14,2015,Rex Burkhead,CIN,15,SF,0,0,0,0,0,32,0.0,1.0,0.0
15,2015,Rex Burkhead,CIN,16,DEN,0,0,0,1,8,14,0.0,1.0,1.8
16,2015,Rex Burkhead,CIN,17,BAL,0,0,0,2,0,6,1.0,0.0,0.0
17,2016,Rex Burkhead,CIN,1,NYJ,0,0,0,0,0,19,0.0,0.0,0.0
18,2016,Rex Burkhead,CIN,2,PIT,0,0,0,0,0,27,0.0,1.0,0.0
19,2016,Rex Burkhead,CIN,3,DEN,0,0,0,0,0,18,1.0,0.0,0.0
20,2016,Rex Burkhead,CIN,4,MIA,0,0,0,0,0,20,1.0,0.0,0.0
21,2016,Rex Burkhead,CIN,5,DAL,0,0,0,0,0,3,0.0,0.0,0.0
22,2016,Rex Burkhead,CIN,6,NE,2,16,0,0,0,7,0.0,0.0,1.6
23,2016,Rex Burkhead,CIN,7,CLE,4,23,0,1,10,31,1.0,0.0,4.3
24,2016,Rex Burkhead,CIN,8,WAS,0,0,0,0,0,26,1.0,0.0,0.0
25,2016,Rex Burkhead,CIN,10,NYG,0,0,0,0,0,6,0.0,0.0,0.0
26,2016,Rex Burkhead,CIN,11,BUF,0,0,0,1,14,24,1.0,0.0,2.4
27,2016,Rex Burkhead,CIN,12,BAL,5,29,0,2,19,13,0.0,1.0,6.8
28,2016,Rex Burkhead,CIN,13,PHI,8,38,0,5,28,12,1.0,0.0,9.6
29,2016,Rex Burkhead,CIN,14,CLE,9,45,0,2,6,31,0.0,1.0,6.1
30,2016,Rex Burkhead,CIN,15,PIT,7,32,0,3,18,27,1.0,0.0,7.0
31,2016,Rex Burkhead,CIN,16,HOU,12,42,0,4,25,11,0.0,0.0,10.7
32,2016,Rex Burkhead,CIN,17,BAL,27,119,2,2,25,13,1.0,0.0,31.4
33,2017,Rex Burkhead,NE,1,KC,3,15,0,3,8,6,1.0,0.0,3.3
34,2017,Rex Burkhead,NE,2,NO,2,3,0,4,41,17,0.0,0.0,13.4
35,2017,Rex Burkhead,NE,7,ATL,6,31,0,1,11,14,1.0,0.0,5.2
36,2017,Rex Burkhead,NE,8,LAC,4,15,0,7,68,23,1.0,0.0,15.3
37,2017,Rex Burkhead,NE,10,DEN,10,36,0,3,27,4,0.0,1.0,15.3
38,2017,Rex Burkhead,NE,11,OAK,5,16,0,6,21,19,0.0,1.0,7.7
39,2017,Rex Burkhead,NE,12,MIA,13,50,1,2,3,25,1.0,0.0,19.3
40,2017,Rex Burkhead,NE,13,BUF,12,78,2,4,25,32,0.0,0.0,25.3
41,2017,Rex Burkhead,NE,14,MIA,5,8,1,5,45,25,0.0,1.0,16.3
42,2017,Rex Burkhead,NE,15,PIT,4,12,1,1,5,18,0.0,1.0,8.7
43,2018,Rex Burkhead,NE,1,HOU,18,64,0,3,5,19,1.0,0.0,7.9
44,2018,Rex Burkhead,NE,2,JAX,6,22,0,0,0,7,0.0,1.0,2.2
45,2018,Rex Burkhead,NE,3,DET,0,0,0,3,26,29,0.0,0.0,4.6
46,2018,Rex Burkhead,NE,3,DET,0,0,0,3,26,29,0.0,0.0,4.6
1,2015,Richie Brockel,CAR,3,NO,0,0,0,0,0,29,1.0,1.0,0.0
2,2015,Richie Brockel,CAR,4,TB,0,0,0,0,0,11,0.0,1.0,0.0
1,2018,Ricky Ortiz,ATL,1,PHI,0,0,0,0,0,3,0.0,1.0,0.0
2,2018,Ricky Ortiz,ATL,2,CAR,0,0,0,0,0,12,1.0,0.0,0.0
3,2018,Ricky Ortiz,ATL,3,NO,0,0,0,0,0,6,1.0,0.0,0.0
4,2018,Ricky Ortiz,ATL,3,NO,0,0,0,0,0,6,1.0,0.0,0.0
5,2018,Ricky Ortiz,ATL,4,CIN,0,0,0,0,0,21,1.0,0.0,0.0
6,2018,Ricky Ortiz,ATL,4,CIN,0,0,0,0,0,24,1.0,0.0,0.0
7,2018,Ricky Ortiz,ATL,5,PIT,0,0,0,1,0,3,0.0,1.0,0.0
8,2018,Ricky Ortiz,ATL,6,TB,0,0,0,0,0,26,1.0,0.0,0.0
9,2018,Ricky Ortiz,ATL,7,NYG,0,0,0,2,7,18,1.0,0.0,2.7
1,2016,Rob Kelley,WAS,2,DAL,0,0,0,0,0,3,1.0,1.0,0.0
2,2016,Rob Kelley,WAS,3,NYG,4,7,0,0,0,6,0.0,0.0,0.7
3,2016,Rob Kelley,WAS,4,CLE,1,4,0,0,0,31,1.0,1.0,0.4
4,2016,Rob Kelley,WAS,5,BAL,3,18,0,0,0,13,0.0,1.0,1.8
5,2016,Rob Kelley,WAS,6,PHI,5,59,0,0,0,12,1.0,1.0,5.9
6,2016,Rob Kelley,WAS,7,DET,4,15,0,1,1,9,0.0,0.0,8.6
7,2016,Rob Kelley,WAS,8,CIN,21,87,1,2,0,21,0.0,0.0,14.7
8,2016,Rob Kelley,WAS,10,MIN,22,97,0,1,-2,8,1.0,1.0,10.5
9,2016,Rob Kelley,WAS,11,GB,24,137,3,2,0,10,1.0,1.0,34.7
10,2016,Rob Kelley,WAS,12,DAL,14,37,0,2,5,3,0.0,0.0,6.2
11,2016,Rob Kelley,WAS,13,ARI,14,63,0,1,0,1,0.0,1.0,6.3
12,2016,Rob Kelley,WAS,14,PHI,16,63,1,2,25,12,0.0,1.0,16.8
13,2016,Rob Kelley,WAS,15,CAR,9,8,1,4,47,15,1.0,1.0,15.5
14,2016,Rob Kelley,WAS,16,CHI,19,76,0,3,6,5,0.0,1.0,10.2
15,2016,Rob Kelley,WAS,17,NYG,12,33,0,0,0,6,1.0,1.0,3.3
16,2017,Rob Kelley,WAS,1,PHI,10,30,0,1,0,2,1.0,1.0,3.0
17,2017,Rob Kelley,WAS,2,LAR,12,78,0,0,0,27,0.0,1.0,7.8
18,2017,Rob Kelley,WAS,4,KC,7,23,0,1,0,6,0.0,1.0,2.3
19,2017,Rob Kelley,WAS,7,PHI,7,16,0,2,14,2,0.0,1.0,5.0
20,2017,Rob Kelley,WAS,8,DAL,8,19,1,1,0,8,1.0,1.0,7.9
21,2017,Rob Kelley,WAS,9,SEA,14,18,2,0,0,9,0.0,0.0,13.8
22,2017,Rob Kelley,WAS,10,MIN,4,10,0,2,4,1,1.0,1.0,3.4
23,2018,Rob Kelley,WAS,1,ARI,3,7,0,0,0,31,0.0,1.0,0.7
24,2018,Rob Kelley,WAS,2,IND,1,1,0,0,0,17,1.0,1.0,0.1
1,2015,Robert Turbin,CLE,6,DEN,10,27,0,1,0,14,1.0,1.0,2.7
2,2015,Robert Turbin,CLE,7,LAR,5,30,0,2,8,23,0.0,1.0,5.8
3,2015,Robert Turbin,CLE,8,ARI,3,3,0,0,0,8,1.0,1.0,0.3
4,2015,Robert Turbin,DAL,11,MIA,7,35,0,2,3,31,0.0,1.0,4.8
5,2015,Robert Turbin,DAL,12,CAR,2,11,0,1,1,19,1.0,0.0,2.2
6,2015,Robert Turbin,DAL,13,WAS,6,12,0,2,12,20,0.0,1.0,4.4
7,2015,Robert Turbin,DAL,14,GB,7,51,1,0,0,13,0.0,1.0,11.1
8,2015,Robert Turbin,DAL,15,NYJ,3,1,0,0,0,5,1.0,0.0,0.1
9,2015,Robert Turbin,DAL,16,BUF,5,23,0,1,0,10,0.0,0.0,2.3
10,2015,Robert Turbin,DAL,17,WAS,2,6,0,1,-1,20,1.0,0.0,1.5
11,2016,Robert Turbin,IND,1,DET,1,4,0,2,15,9,1.0,0.0,3.9
12,2016,Robert Turbin,IND,2,DEN,3,10,1,1,0,18,0.0,1.0,7.0
13,2016,Robert Turbin,IND,3,LAC,4,9,1,0,0,28,1.0,0.0,6.9
14,2016,Robert Turbin,IND,4,JAX,1,2,0,3,3,14,0.0,1.0,2.5
15,2016,Robert Turbin,IND,6,HOU,3,2,0,4,22,11,0.0,0.0,6.4
16,2016,Robert Turbin,IND,7,TEN,2,3,0,1,19,2,0.0,1.0,3.2
17,2016,Robert Turbin,IND,8,KC,2,9,0,3,25,17,1.0,0.0,6.4
18,2016,Robert Turbin,IND,9,GB,2,10,0,3,13,10,0.0,1.0,4.3
19,2016,Robert Turbin,IND,11,TEN,2,4,1,0,0,2,1.0,0.0,6.4
20,2016,Robert Turbin,IND,12,PIT,2,20,0,3,-2,27,1.0,0.0,3.8
21,2016,Robert Turbin,IND,13,NYJ,6,16,1,0,0,19,0.0,0.0,7.6
22,2016,Robert Turbin,IND,14,HOU,3,10,0,7,33,11,1.0,0.0,8.3
